Serial,Link,Error
201,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7m97HrtZOYy6VHYmZ%2BpWEA%3D%3D,failed after 3 attempts: Forbidden domain
202,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgXQWrBwdLqDRAziyqdzzkQ%3D%3D,failed after 3 attempts: Forbidden domain
204,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SasOZYlHZvKBcFehNuWhXQg%3D%3D,failed after 3 attempts: Forbidden domain
208,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdEQgN92aZe1uYSkjpGhBzw%3D%3D,failed after 3 attempts: Forbidden domain
210,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIWZEerGpCdzF7t6EQoWnNQ%3D%3D,failed after 3 attempts: Forbidden domain
211,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5nlmRoRN0NePUm%2BItQz7QQ%3D%3D,failed after 3 attempts: Forbidden domain
212,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI0xdg4tykLFNeMpfGz5EyA%3D%3D,failed after 3 attempts: Forbidden domain
216,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Fp87ro%2BOyYaU8MampRsYcA%3D%3D,failed after 3 attempts: Forbidden domain
220,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHor%2FR5Pa0ZaXRxyizZqqIA%3D%3D,failed after 3 attempts: Forbidden domain
224,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3sWp2IHKEWtZFL%2B0r5cO6A%3D%3D,failed after 3 attempts: Forbidden domain
228,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxjdiqP2XlLQawwRYephrpg%3D%3D,failed after 3 attempts: Forbidden domain
239,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9VIRilRfRmpCGbE3UZIzfQ%3D%3D,failed after 3 attempts: Forbidden domain
