Serial,Link,Error
59,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrV9LTzbQeiNtJb2zblkJLw%3D%3D,failed after 3 attempts: Forbidden domain
76,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJFtkH%2BBYApBkgRUU%2FanRJQ%3D%3D,failed after 3 attempts: Forbidden domain
2,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyWtrEOCqdjOOtVHmhF5DJQ%3D%3D,failed after 3 attempts: Forbidden domain
120,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNaTBL9jDu3dpuYqCJucaFA%3D%3D,failed after 3 attempts: Forbidden domain
96,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StwWV5EK9zFzR5eQ6bJXO6A%3D%3D,failed after 3 attempts: Forbidden domain
34,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2MbipO91WiX62GNiJFJgHg%3D%3D,failed after 3 attempts: Forbidden domain
99,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRilEzi4SabbnqffuRCluVg%3D%3D,failed after 3 attempts: Forbidden domain
56,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPnCTtvkKtDiJHkrM9qLSnQ%3D%3D,failed after 3 attempts: Forbidden domain
92,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SH3ZVFKlc%2BJmkzcDVXH%2BwJg%3D%3D,failed after 3 attempts: Forbidden domain
54,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Szwx%2BuI5HtvoMCBc9CktKyw%3D%3D,failed after 3 attempts: Forbidden domain
89,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoRfMiwXl%2FfxYDDsp%2BFNE%2Bw%3D%3D,failed after 3 attempts: Forbidden domain
