Serial,Link,Error
69,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMQPuex5tgknvujcNR04x9g%3D%3D,failed after 3 attempts: Forbidden domain
18,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg5paYXcxXTOmoFpepdg0dw%3D%3D,failed after 3 attempts: Forbidden domain
1,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2zWAzU2TEqMUvFqyyJ7lAg%3D%3D,failed after 3 attempts: Forbidden domain
25,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1y1MLNaOoC%2B%2FbAb8%2FSQc%2Fw%3D%3D,failed after 3 attempts: Forbidden domain
19,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQzxoYvD%2FBMI%2Fu0SHNYrRlw%3D%3D,failed after 3 attempts: Forbidden domain
53,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sfgx23CeQCT%2FueEMrnXOd9A%3D%3D,failed after 3 attempts: Forbidden domain
56,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzmoWxS6EI7xqh75QePp5vg%3D%3D,failed after 3 attempts: Forbidden domain
27,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9n9uFJ9X3dxjwQ0RL0X80w%3D%3D,failed after 3 attempts: Forbidden domain
57,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyDBKUuuPHxwPUmSVNDVs%2Bg%3D%3D,failed after 3 attempts: Forbidden domain
72,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZ8CQj%2FRfCo%2BziQuTtfa8jw%3D%3D,failed after 3 attempts: Forbidden domain
3,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgXyOcz4wlv4UW03EeJT95g%3D%3D,failed after 3 attempts: Forbidden domain
8,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SccZ5UNZ3DmJllLLNvnIeyg%3D%3D,failed after 3 attempts: Forbidden domain
63,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkxCyP1LCmft5HQEzk709Dw%3D%3D,failed after 3 attempts: Forbidden domain
52,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGr6z9x9bmgs9%2B%2B1xcjRszg%3D%3D,failed after 3 attempts: Forbidden domain
32,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh4Zht2cjP68xDRlfMozWmA%3D%3D,failed after 3 attempts: Forbidden domain
20,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpBJx9GvlFCki0QWQYVD45Q%3D%3D,failed after 3 attempts: Forbidden domain
54,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S81EAO3rw6z%2FMMTVLkynwxw%3D%3D,failed after 3 attempts: Forbidden domain
67,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaVlkg7NemxQsGOhMeCEdCg%3D%3D,failed after 3 attempts: Forbidden domain
49,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXKskgv25krZrStzZgSmmjQ%3D%3D,failed after 3 attempts: Forbidden domain
68,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYBzAmaSvgo5ZWJFSYNw%2FvQ%3D%3D,failed after 3 attempts: Forbidden domain
50,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sw1FPYCnDBKs%2F5pnlqRlbfA%3D%3D,failed after 3 attempts: Forbidden domain
65,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKcClXZLpj%2F%2BD1MCZWRAZ%2FQ%3D%3D,failed after 3 attempts: Forbidden domain
60,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BLE5nOvtuBjoSKm0UZO5%2FQ%3D%3D,failed after 3 attempts: Forbidden domain
71,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlwWbppc%2BlPAb0D3gxpMYtA%3D%3D,failed after 3 attempts: Forbidden domain
35,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYgjIYbl3b8FeFo%2BmyQGgdQ%3D%3D,failed after 3 attempts: Forbidden domain
44,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BD8dhYINPstroSfyxU3Rnw%3D%3D,failed after 3 attempts: Forbidden domain
62,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGiW7CTvdFHCHo8VCyiBWIQ%3D%3D,failed after 3 attempts: Forbidden domain
55,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SReA%2FVU9Yv8MSFpg%2F77VrmA%3D%3D,failed after 3 attempts: Forbidden domain
61,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SiBTKFjuFCfHDRhbkVYCAfw%3D%3D,failed after 3 attempts: Forbidden domain
4,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpXjN6QS%2BWlskqMF%2Fx6YSzA%3D%3D,failed after 3 attempts: Forbidden domain
66,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUPI68PY33P9e1Ih2FbCdUA%3D%3D,failed after 3 attempts: Forbidden domain
7,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Seh1BgqXfGgpPbJ%2F6OWckZg%3D%3D,failed after 3 attempts: Forbidden domain
40,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SO6GagPE8L5X5tXLBXVHxmw%3D%3D,failed after 3 attempts: Forbidden domain
64,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMY9sW0s%2BUHOGYYPpUaQE9w%3D%3D,failed after 3 attempts: Forbidden domain
38,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Scsy%2BEnqP8GmWiNFOk%2BG%2F4w%3D%3D,failed after 3 attempts: Forbidden domain
23,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sfxs5DCJscgYMkXWEBIhkYA%3D%3D,failed after 3 attempts: Forbidden domain
