Serial,Link,Error
148,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShHOQ8nVvN%2FuelzYlrQl9lw%3D%3D,failed after 3 attempts: Forbidden domain
147,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx7myozxYFLNSYf50hwzYHA%3D%3D,failed after 3 attempts: Forbidden domain
156,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3exqPjyGB6ZMi8jQfDBCbQ%3D%3D,failed after 3 attempts: Forbidden domain
174,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SV45uK3GQsrsjZqesTy3JoA%3D%3D,failed after 3 attempts: Forbidden domain
175,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SICmGEE4HskQKkWMpSN1PTw%3D%3D,failed after 3 attempts: Forbidden domain
185,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Syr2dYFCmIAgIHTu7hSG9Eg%3D%3D,failed after 3 attempts: Forbidden domain
201,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXr4TB2PIl7hHCvieI330ag%3D%3D,failed after 3 attempts: Forbidden domain
202,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sz8xZ4tr4r%2F7nUQKGMgrUuQ%3D%3D,failed after 3 attempts: Forbidden domain
210,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sewb33qazc2BylV9zFMTH3g%3D%3D,failed after 3 attempts: Forbidden domain
225,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqTSkaHkL9RLowHKH7HIBAw%3D%3D,failed after 3 attempts: Forbidden domain
233,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sqbbl5hVP5GV%2BcK7N1vPukw%3D%3D,failed after 3 attempts: Forbidden domain
236,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S28khb898LNZ4PmBbbrvNiQ%3D%3D,failed after 3 attempts: Forbidden domain
283,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoLJdmaBi4LJSpjzd0lJdNg%3D%3D,failed after 3 attempts: Forbidden domain
296,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOkb038ApkbScH0nA8txunQ%3D%3D,failed after 3 attempts: Forbidden domain
297,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScssoBgxSvrSk3nxdO67eUw%3D%3D,failed after 3 attempts: Forbidden domain
312,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0Q5eWyROb%2FW8Pb4vjWx2sQ%3D%3D,failed after 3 attempts: Forbidden domain
324,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrgLoJv6B9ndB%2BGmFLuYX0w%3D%3D,failed after 3 attempts: Forbidden domain
333,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBO8QydDQkPqNGg7q2LYEEA%3D%3D,failed after 3 attempts: Forbidden domain
