Serial,Link,Error
70,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUE7EUPLFQcYb2PsfWTA8yA%3D%3D,failed after 3 attempts: Forbidden domain
9,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSF7KzaM%2Bh0QzBQ19GnrRew%3D%3D,failed after 3 attempts: Forbidden domain
31,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLAmc9t4Tmtqh2N%2B0W1TahQ%3D%3D,failed after 3 attempts: Forbidden domain
6,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxkYW7sKVEBIeVoEcfDgA4g%3D%3D,failed after 3 attempts: Forbidden domain
29,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3BU%2BP%2Fz9SuDD1eL8YfD8iA%3D%3D,failed after 3 attempts: Forbidden domain
63,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S03AJqsu9qJwtYk%2Fldcstnw%3D%3D,failed after 3 attempts: Forbidden domain
119,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQc%2FVDYlEJKBXerHeOmF%2Bpg%3D%3D,failed after 3 attempts: Forbidden domain
20,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5IPbPs7whi3hmq3CBjudDg%3D%3D,failed after 3 attempts: Forbidden domain
42,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWrpdU6cSHwCE%2BPX%2BO8B5Xg%3D%3D,failed after 3 attempts: Forbidden domain
19,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4eUFWSnSIlnX401t8vbKtw%3D%3D,failed after 3 attempts: Forbidden domain
113,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvcMLGcfR8x4O4Z%2FPLdtuxA%3D%3D,failed after 3 attempts: Forbidden domain
76,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2zti%2FvjeqdnGVsaZB3wiKw%3D%3D,failed after 3 attempts: Forbidden domain
99,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh2Y0usSUmuHSJOFtEwqYjg%3D%3D,failed after 3 attempts: Forbidden domain
2,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSWAVhcNqPWLSf9H39rMrVQ%3D%3D,failed after 3 attempts: Forbidden domain
18,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGNc3FBv2dGe1bYx%2FSU6vQA%3D%3D,failed after 3 attempts: Forbidden domain
