S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
41,3,26-Sep-2025 10:00 AM,16-Oct-2025 04:00 PM,17-Oct-2025 11:00 AM,"[Improvement of DVN road by Paver Block in Ward No-10 under 15th FC for 2025-26, Untied Fund.]","[Improvement of DVN road by Paver Block in Ward No-10 under 15th FC for 2025-26, Untied Fund.]
																				[DVN_SMB/109/2018-19/2214][2025_UDD_47704_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgC2wq2LFsRhQv87%2Fi6MIFw%3D%3D,Urban Development Department||Directorate of Municipality Administration - UDD||Sarupathar Municipal Board
42,3,26-Sep-2025 10:00 AM,13-Oct-2025 02:00 PM,13-Oct-2025 04:00 PM,[UTILITY SHIFTING OF HABIGAON PWSS UNDER SOPD FOR THE YEAR 2025-26 UNDER PHE NL DIVISION],"[UTILITY SHIFTING OF HABIGAON PWSS UNDER SOPD FOR THE YEAR 2025-26 UNDER PHE NL DIVISION]
																				[10532-38][2025_PHED_47688_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlHuTwFztmVUyc2%2BrIg6%2F3A%3D%3D,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||North Lakhimpur Division
43,3,26-Sep-2025 10:00 AM,17-Oct-2025 03:00 PM,17-Oct-2025 03:30 PM,"[Project Management Consultancy (PMC) services for the work  Establishment of New Medical College and Hospital with GNM School and B.Sc Nursing School for 100 Admissions Annual intake at Darrang, Assam]","[Project Management Consultancy (PMC) services for the work  Establishment of New Medical College and Hospital with GNM School and B.Sc Nursing School for 100 Admissions Annual intake at Darrang, Assam]
																				[I/1261087/2025  Dated 25-09-2025][2025_PWBNH_47702_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVwdz%2BV0cg53Ll8D2Ounibw%3D%3D,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
44,3,26-Sep-2025 10:00 AM,16-Oct-2025 04:00 PM,17-Oct-2025 11:00 AM,[Shifting of water supply utilities of MATHAWONI PWSS under Dibrugarh (PHE) Division (SOPD)],"[Shifting of water supply utilities of MATHAWONI PWSS under Dibrugarh (PHE) Division (SOPD)]
																				[NIT-05 of 2025-26][2025_PHED_47669_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sq6J0vWDPmiMLUsqC3SH68g%3D%3D,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Dibrugarh Circle-Dibrugarh-PHED
45,3,26-Sep-2025 10:00 AM,13-Oct-2025 02:00 PM,13-Oct-2025 04:00 PM,[UTILITY SHIFTING OF PHUTABHOG PWSS UNDER SOPD FOR THE YEAR 2025-26 UNDER PHE NL DIVISION],"[UTILITY SHIFTING OF PHUTABHOG PWSS UNDER SOPD FOR THE YEAR 2025-26 UNDER PHE NL DIVISION]
																				[10513-19][2025_PHED_47690_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuTazWcHNjmWuN9muqLfxPA%3D%3D,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||North Lakhimpur Division
46,3,26-Sep-2025 10:00 AM,17-Oct-2025 02:00 PM,17-Oct-2025 04:00 PM,"[APPOINTMENT OF SERVICE PROVIDER FOR RETAIL OUTLETS OF BPCL AT ASTC SILCHAR, MEHERPUR]","[APPOINTMENT OF SERVICE PROVIDER FOR RETAIL OUTLETS OF BPCL AT ASTC SILCHAR, MEHERPUR]
																				[ASTC/HO/B and C/ASP/2417/23-24/629][2025_ASTC_47698_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM0XVYJQutxp8Nmot%2B4cEwg%3D%3D,Assam State Transport Corporation
47,3,26-Sep-2025 10:00 AM,16-Oct-2025 04:00 PM,17-Oct-2025 01:00 PM,[Shifting of Water Supply utilities of Niz Tengakhat PWSS under Dibrugarh (PHE) Division (SOPD)],"[Shifting of Water Supply utilities of Niz Tengakhat PWSS under Dibrugarh (PHE) Division (SOPD)]
																				[NIT-06 of 2025-26][2025_PHED_47701_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S62Mtrols7hB6ATa%2BN5EoYA%3D%3D,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Dibrugarh Circle-Dibrugarh-PHED
48,3,26-Sep-2025 09:55 AM,27-Oct-2025 02:00 PM,27-Oct-2025 02:30 PM,[ARRBP/OCB/Bridge1/Dibrugarh/17 i) Br. No. 2/1 of Sessa Koch -1 to Sessa Koch 2],"[ARRBP/OCB/Bridge1/Dibrugarh/17 i) Br. No. 2/1 of Sessa Koch -1 to Sessa Koch 2]
																				[ARRBP/BR/01/2024/E696387/31][2025_PWRDW_47703_4]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8yrt8uJZ8d4vZwEkafbqhw%3D%3D,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program
49,3,26-Sep-2025 09:55 AM,27-Oct-2025 02:00 PM,27-Oct-2025 02:30 PM,[ARRBP/OCB/Bridge1/Charaideo/10 i) Br.No. 2/1 of Goroimari to Erabari Road],"[ARRBP/OCB/Bridge1/Charaideo/10 i) Br.No. 2/1 of Goroimari to Erabari Road]
																				[ARRBP/BR/01/2024/E696387/31][2025_PWRDW_47703_5]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkZSNsamU%2FxQIQKXYJB6u8A%3D%3D,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program
50,3,26-Sep-2025 09:00 AM,17-Oct-2025 01:00 PM,17-Oct-2025 01:30 PM,[PMMSY Input Supply Lakhimpur],"[PMMSY Input Supply Lakhimpur]
																				[AFL584/2022-23/PMMSY/405 dtd. 24.09.2025][2025_FD_47692_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su2DEhWN8aFxTr4%2FkjVfFew%3D%3D,Department of Fisheries||Directorate of Fisheries Assam||DDF NAZ  Tezpur||DFDO Lakhimpur
