Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_REFHQ_186751_1,1,[Rate Contract for Procurement of Low Pressure Valves],15-Sep-2025 05:00 PM,IndianOil||Refineries||Refineries HQ||Materials,14-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sgl74rVI3np60JRnp%2BUx9%2FQ%3D%3D
12,2025_NEISO_186748_1,1,[IOAOD/OPS/LT-EOI/VAIRENGTE DEPOT  ],15-Sep-2025 03:30 PM,IndianOil||Marketing||North East Integrated State Office||Operations,06-Oct-2025 10:00 AM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SI9kyvnQnwkPXzC561eUEpQ%3D%3D
13,2025_PR_186708_1,1,"[Rate Contract for Hydrojetting jobs at various process units in Panipat Naphtha Cracker, Panipat (PART B- PP, SWING, Butene-1, CMU, HDPE and MEG)]",12-Sep-2025 05:00 PM,IndianOil||Refineries||Panipat Refinery||Contracts,04-Oct-2025 02:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SOneg6irxiQiTPtv73syfSg%3D%3D
14,2025_PR_186452_2,1,[SUPPLY OF ROTOFORMER SPARES],11-Sep-2025 03:30 PM,IndianOil||Refineries||Panipat Refinery||Materials,02-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKnDgiHGfjz82YWGVohJqUA%3D%3D
15,2025_ERKLK_186666_1,1,"[PE PIPELINE LAYING (SERVICE LINE), LMC (GI PIPING) AND DMA WORKS IN AURANGABAD, KAIMUR AND ROHTAS DISTRICTS GA UNDER STATE OF BIHAR.]",10-Sep-2025 06:00 PM,IndianOil||Pipelines||ERPL Kolkata||Technical Services,03-Oct-2025 06:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMcRZSrNofiDUuWL%2FZq0spg%3D%3D
16,2025_PR_186661_1,1,[Procurement of Spares For RFCCU MAB DHDS RGC Turbine],09-Sep-2025 05:00 PM,IndianOil||Refineries||Panipat Refinery||Materials,30-Sep-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVZ7B9rRp0VPhjNWOBd6I8g%3D%3D
17,2025_PHBHL_186544_2,1,"[AMC for Servicing, Testing of Transformers, Breakers etc. installed at pumping stations under ERPL Durgapur Base for Two (02) Years - GRP B]",09-Sep-2025 03:00 PM,IndianOil||Pipelines||PHBPL Haldia||Technical Services,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SC8a%2FazcxSVyJUaVFr0BFGQ%3D%3D
18,2025_PHBHL_186544_1,1,"[AMC for Servicing, Testing of Transformers, Breakers etc. installed at pumping stations under ERPL Haldia Base for Two (02) Years - GRP A]",09-Sep-2025 03:00 PM,IndianOil||Pipelines||PHBPL Haldia||Technical Services,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BT%2FPo8PnNq%2Ff8vb0XRbz2A%3D%3D
19,2025_IIPM_186631_1,1,"[Supply, Installation, Testing and Commissioning of Gate Security System at IIPM, Gurugram]",09-Sep-2025 03:00 PM,IndianOil||Refineries||IIPM,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHdRxJh6MOl35veQyjIOxlw%3D%3D
20,2025_REFHQ_186651_1,1,[Procurement of Enterprise Wide Unlimited License Agreement for Oracle Software Products from Ms Oracle India Private Limited for the period of 5 years],09-Sep-2025 01:00 PM,IndianOil||Refineries||Refineries HQ||Contracts,10-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7n1HNmfqlJgzqUgIlb3qgg%3D%3D
21,2025_NRPNP_186598_1,2,[Realignment of 1 KM Long 12.75 inch OD PAJPL from PAJPL Ch.49.000-50.000 KM across Humkhad Nala through Single HDD Methodology],08-Sep-2025 06:15 PM,IndianOil||Pipelines||NRPL Panipat||Technical Services,30-Sep-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Si%2B6GHpK4wlSn5EjEEucxmg%3D%3D
22,2025_WRO_186622_1,2,[RATE CONTRACT FOR FABRICATION OF 10KL 20KL 50KL 70KL HORIZONTAL TANKS FOR DIVISIONAL OFFICES UNDER MAHARASHTRA STATE OFFICE],08-Sep-2025 12:00 PM,IndianOil||Marketing||Western Region Office||Contracts Cell,30-Oct-2025 12:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsCv9Pfu3nQGY8B%2BCwq9S5g%3D%3D
23,2025_RND_186608_1,2,[indoor Air purification Unit integrated with Photobioreactor],05-Sep-2025 06:00 PM,IndianOil||Research and  Development||Contract Cell,01-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVICijZd%2FKLiBmt3t7p3ibw%3D%3D
24,2025_REFHQ_186557_1,2,[SUPPLY OF MV SWITCHBOARDS],05-Sep-2025 05:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||Digboi-DR 1.0 Expansion||Project Group,09-Oct-2025 02:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPdsA3eyBKnM3FwFFMPPkbQ%3D%3D
25,2025_REFHQ_186594_1,2,[VALVES WITH MECHANICAL INTERLOCK FOR PP UNIT],04-Sep-2025 05:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM3||Project Group,03-Oct-2025 02:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9bc7Tip7H%2FbaMMh8mi4yDQ%3D%3D
26,2025_REFHQ_186590_1,2,[Supply of Sample Filters for PP Unit],04-Sep-2025 01:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM3||Project Group,03-Oct-2025 02:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SaXyOUsmS%2BY2A696h9bIhnA%3D%3D
27,2025_REFHQ_186554_1,2,[SUPPLY OF STRAINERS],04-Sep-2025 11:20 AM,IndianOil||Refineries||Refineries HQ||Project - PMC||Digboi-DR 1.0 Expansion||Project Group,06-Oct-2025 02:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQSF2X97K9enUiy2Js4MXjw%3D%3D
28,2025_REFHQ_186581_1,2,[Supply of Breather Valves ],04-Sep-2025 10:00 AM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM3||Project Group,03-Oct-2025 02:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEsFSSguAose8vJMLVOvzqA%3D%3D
