Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
128,2025_GR_186846_1,[Supply and Installation of Cable tray fire proof jacketting system],19-Sep-2025 04:00 PM,IndianOil||Refineries||Guwahati Refinery||Contracts,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SniC6mTticOV615ZF59sAdw%3D%3D
129,2025_REFHQ_186827_1,[Melted additive metering Pumps 22-P-3811 A and B for PP Unit],18-Sep-2025 04:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM3||Project Group,16-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsrtGl4vFgIAgf29MyP8WKg%3D%3D
130,2025_SROTN_186876_1,[CONSTRUCTION OF NEW A SITE RO WITHIN 2 KM FROM KODLA CROSS SEDAM TOWARDS   GULBARGA ON LHS ON SH  UNDER BELLARY  DO OF KASO],23-Sep-2025 05:15 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,30-Sep-2025 05:15 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ss6xzZKMuFn9DEZcGh3gX6Q%3D%3D
131,2025_NRO_186851_1,"[DEVELOPMENT OF A SITE RETAIL OUTLET AT LOCATION BETWEEN KM STONED NO 26 AND 30 ON SH 101 TOWARDS DHAKERWA CHAURAHA, DISTT- LAKHIMPUR KHERI, UNDER BAREILLY DO, UPSO-II. ]",23-Sep-2025 02:00 PM,IndianOil||Marketing||Northern Region Office||Contract Cell,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SC%2FnCGNmi3XOkzKj%2B4Y5gNA%3D%3D
132,2025_REFHQ_186403_1,[SUPPLY OF GASKETS (Lot5)],19-Sep-2025 04:30 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM2||Project Group,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Swg99MRzz6QaFsKecppcObA%3D%3D
133,2025_BD_186916_1,[Civil works for block CB-ONN-2005/9 and CB-ONN-2005/3.],24-Sep-2025 04:00 PM,IndianOil||Business Development||Contracts,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQdwE6LKoO4ZKZTvKRRNK%2Bw%3D%3D
134,2025_WRO_186694_1,"[EMPANELMENT OF CONTRACTORS FOR EXECUTION OF VARIOUS TYPES AND NATURE OF ENGINEERING WORKS OF CIVIL , MECHANICAL, ELECTRICAL IN NATURE INVOLVING CONSTRUCTION an MAINTENANCE OF RETAIL OUTLETS, RDI RCDS, TERMINALS, DEPOTS, AFS, AND PLANTS REPAIRS PAINTI]",12-Sep-2025 01:00 PM,IndianOil||Marketing||Western Region Office||Contracts Cell,03-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2QVhXpuPSAO1K%2FdZehcMHw%3D%3D
135,2025_JR_186843_1,[ARC For Servicing and Repairing Of Company Owned Vehicles at Gujarat Refinery and Dumad Petrochemicals],20-Sep-2025 03:00 PM,IndianOil||Refineries||Gujarat Refinery||Contracts,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjWzU1J29nU%2FkPV93skWrcw%3D%3D
136,2025_MSO_186440_1,[EOI for transport tender ex Akola Depot],27-Aug-2025 10:00 AM,IndianOil||Marketing||Maharashtra State Office||Operations,11-Oct-2025 03:30 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4qSmH0fx2wQe1zPG2driFw%3D%3D
137,2025_SROTN_186893_1,[CONSTRUCTION OF NEW A SITE RO ON NH 50 IN BETWEEN KM STONE 438 and 440 ON LHS TOWARDS HOSPET UNDER BELLARY DO OF KASO.],23-Sep-2025 04:40 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,30-Sep-2025 04:40 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Fvx4plScO0X5nOnosTvFBw%3D%3D
