S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
1,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,[Constn  of Drain   from the house Dinesh Debnath to Swapan Majumder at Nagoan krishnanagar Bazar under BEUP of 6_ Agartala Assembly constituency.],"[Constn  of Drain   from the house Dinesh Debnath to Swapan Majumder at Nagoan krishnanagar Bazar under BEUP of 6_ Agartala Assembly constituency.]
																				[50_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_66009_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1fvOytE0PsEmo%2BbQBr46Zw%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
2,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Construction of C.C road from House of Abul kalam to Panjakhana, Bhatiabhoynagar, Bitterban under AMC Ward no_13_SH_ Earth Work, Sand Filling, P.C.C, Brick Work, C.C work  and other allied works.]","[Construction of C.C road from House of Abul kalam to Panjakhana, Bhatiabhoynagar, Bitterban under AMC Ward no_13_SH_ Earth Work, Sand Filling, P.C.C, Brick Work, C.C work  and other allied works.]
																				[46_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_65976_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SH5bXAS%2FMfXSf7rjNViSjkw%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
3,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Special Mtc. Of Govt. Non_residential building during the year 2025_26_ SH_ Aluminium Work, Bamboo wood wall cladding and Other allied work of Pragna Bhavan under Construction Sub_ division_II. Gurkhabasti, Agartala.]","[Special Mtc. Of Govt. Non_residential building during the year 2025_26_ SH_ Aluminium Work, Bamboo wood wall cladding and Other allied work of Pragna Bhavan under Construction Sub_ division_II. Gurkhabasti, Agartala.]
																				[52_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_65981_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SH%2FxdTFKe3saUtSHyfxYoQA%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
4,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,[Constn. of road from the house Harekrishna Malakar  to Srinivas Debnath at KumariTilla   under BEUP of 6_ Agartala Assembly constituency.],"[Constn. of road from the house Harekrishna Malakar  to Srinivas Debnath at KumariTilla   under BEUP of 6_ Agartala Assembly constituency.]
																				[48_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_65992_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StTZDV1AYszZu6%2BIY%2FluxWQ%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
5,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,[Construction of road from the house of Anjan Das to Tapan kumar Roy near south Indranagar Anganwadi school under BEUP of 6_Agartala Assembly constituency],"[Construction of road from the house of Anjan Das to Tapan kumar Roy near south Indranagar Anganwadi school under BEUP of 6_Agartala Assembly constituency]
																				[47_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_65989_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAXNspGIKa4Wsyu3bMzh8wg%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
6,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Constn. of  road and drain from the house Druba Barua  to Namita Debnath at Indranagar, Kali Mandir road  under BEUP of 6_Agartala Assembly constituency ]","[Constn. of  road and drain from the house Druba Barua  to Namita Debnath at Indranagar, Kali Mandir road  under BEUP of 6_Agartala Assembly constituency ]
																				[49_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_66003_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3aOZdzW67X2W%2B7BT1REGIA%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
7,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Periodical Repair of road starting from Bholagiri ashram Tri_junction  to Barjala Main road (Ch.0.00 to 0.80 km) under AMC ward No_4 during the year 2025_2026 _ SH_ Brick Soling ,Prime coat, DBM , BC and other allied woks.]","[Periodical Repair of road starting from Bholagiri ashram Tri_junction  to Barjala Main road (Ch.0.00 to 0.80 km) under AMC ward No_4 during the year 2025_2026 _ SH_ Brick Soling ,Prime coat, DBM , BC and other allied woks.]
																				[85_SE_II__PWD_RandB_2025_26][2025_CEPWD_65951_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQzM%2BHkLsR7GhLe0B45eVpg%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
8,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Development of Road during the year 2025_26_ Periodical Repair of Road starts from By pass main road to House Satish Paul under AMC ward no 6 at Full qtr, Sarkar para (Length is 0 plus .950 KM) during the year 2025_26 Under jurisdiction Construction ]","[Development of Road during the year 2025_26_ Periodical Repair of Road starts from By pass main road to House Satish Paul under AMC ward no 6 at Full qtr, Sarkar para (Length is 0 plus .950 KM) during the year 2025_26 Under jurisdiction Construction ]
																				[86_SE_II__PWD_RandB_2025_26][2025_CEPWD_65954_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEHcl8RHgLVK%2BINTHAUUilA%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
9,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Development of Road during the year 2025_26_Periodical Repair of Road starts from By pass to West Chanmari via Agartala International School (Length is 1 plus .300 Km) during the year 2025_26 Under jurisdiction Construction Sub_Divn-_II ) _ SH_ PMC, ]","[Development of Road during the year 2025_26_Periodical Repair of Road starts from By pass to West Chanmari via Agartala International School (Length is 1 plus .300 Km) during the year 2025_26 Under jurisdiction Construction Sub_Divn-_II ) _ SH_ PMC, ]
																				[87_SE_II__PWD_RandB_2025_26][2025_CEPWD_65957_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShG%2FAuJiP2NFEHlXbSvqBpA%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
10,1,27-Sep-2025 05:30 PM,10-Oct-2025 03:00 PM,10-Oct-2025 04:00 PM,"[Construction of C.C road and drain from House of Jantu Miah  to  House of  Majul haque of Bitterban, Bhati Abhoynagar under AMC ward no_13 _SH_ Earth Work, Sand Filling, P.C.C, R.C.C work ,Brick Work, C.C work  and other allied works.]","[Construction of C.C road and drain from House of Jantu Miah  to  House of  Majul haque of Bitterban, Bhati Abhoynagar under AMC ward no_13 _SH_ Earth Work, Sand Filling, P.C.C, R.C.C work ,Brick Work, C.C work  and other allied works.]
																				[43_EE_Divn_III_PWD_R_B_2025_26][2025_CEPWD_65960_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShG8TmLTcqxglQkOTcY8Org%3D%3D,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III"
