Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
53,2025_RDTN_608110_1,5,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/192 of Tiruvannamalai District],24-Sep-2025 09:55 AM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SY4XSqQ2tP66u%2B17dkr2fXA%3D%3D
54,2025_RDTN_608114_1,5,[Construction of 30000 Ltr OHT at Moongilkollai Theru Annanthirucherai Pudhu Theru in Vanduvancheri Panchayat],24-Sep-2025 09:00 AM,"Rural Development and Panchayat Raj Department||Thanjavur,RD,TN||THIRUVIDAIMARUTHUR, THANJAVUR,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJ1hvmg44cYYYJks4qGFd0w%3D%3D
55,2025_DTP_608124_1,5,[2024-25 15th FC Untied 2nd Pudupalayam Town Panchayat],24-Sep-2025 09:00 AM,"Directorate of Town Panchayats||Vellore Zone||Pudupalayam Town Panchayat, Tiruvannamalai",30-Sep-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMdPNHig5Zg78e%2FJSIJOJLg%3D%3D
56,2025_DTP_608140_1,5,[2024-25 15th FC Untied 2nd Pudupalayam Town Panchayat],24-Sep-2025 09:00 AM,"Directorate of Town Panchayats||Vellore Zone||Pudupalayam Town Panchayat, Tiruvannamalai",30-Sep-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMKzmKM6c%2FUlgWRsg5pHfIQ%3D%3D
57,2025_RDTN_608148_1,5,[Construction of Ground Level Reservoir at Kattunaval Adi Dravidar Colony Theru in Kattunaval Panchayat],24-Sep-2025 09:00 AM,"Rural Development and Panchayat Raj Department||Pudhukottai,RD,TN||GANDARVAKOTTAI, PUDUKKOTTAI,RD,TN",06-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJUd6NGeJKKVnm0NgBM7Yig%3D%3D
58,2025_RDTN_608116_1,5,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/193 of Tiruvannamalai District],24-Sep-2025 09:00 AM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdVXmOixncRRR%2BEBR%2FaSSPQ%3D%3D
59,2025_DTP_600632_2,5,[General Fund  2025-26  Patch Work in Pudupalayam Town Panchayat ],24-Sep-2025 09:00 AM,"Directorate of Town Panchayats||Vellore Zone||Pudupalayam Town Panchayat, Tiruvannamalai",30-Sep-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHnVjkAXaIOZ2oLhDeJjstQ%3D%3D
60,2025_CoC_605105_1,5,"[Providing Toilet Block and other improvement works to Parappan Kulam at  Kadappa Road, Additional improvements to Chavadi Kulam at Kadappa Road ,  Additional improvements to Chella Kulam at Vijayalakshmi Nagar]",24-Sep-2025 09:00 AM,"Corporation of Chennai||Regional Office North,CoC",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuVLnsbr6XYoAR2U5AKrlXA%3D%3D
61,2025_RDTN_608113_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/190 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZICiQ7Rkfu19mT9EMCco3A%3D%3D
62,2025_RDTN_608104_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/189 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQ9EUbFAVgEZ2PtBZgaOzfw%3D%3D
63,2025_RDTN_608087_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/184 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SflYYCwpgJ5L7d6BOKN4G3g%3D%3D
64,2025_RDTN_608095_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/188 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SC0i1QaqH%2FyYJqR0fRkxifA%3D%3D
