Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_APUDH_2781_1,"[Removal of Legacy Waste through Bioremediation and Bio-Mining Process to Reclaim the Existing Dump Yard situated at 6th Mile Bomdila on Design, Building, Finance, Own and Operate Model]",24-Sep-2025 12:00 PM,Urban Development and Housing||CHIEF ENGINEER - Urban Development and Housing,01-Oct-2025 12:00 PM,https://arunachaltenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNyyNIwzaoswbG52YvgdyxQ%3D%3D
2,2025_APUDH_2782_1,"[Removal of Legacy Waste through Bioremediation and Bio-Mining Process to Reclaim the Existing Dump Yard situated near Khonpathar, Dirang on Design, Building, Finance, Own and Operate Model]",24-Sep-2025 12:00 PM,Urban Development and Housing||CHIEF ENGINEER - Urban Development and Housing,01-Oct-2025 12:00 PM,https://arunachaltenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIur8HRqQFnreTHlWm5jHkA%3D%3D
3,2025_DHS_2709_1,[Establishment of a 100 seat Medical College and  augmentation of attached  100 bedded District  Hospital as per the NMC norms on PPP mode.],05-Sep-2025 12:00 PM,Directorate of Health Services||Department Of Health and Family Welfare,05-Nov-2025 03:00 PM,https://arunachaltenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvXAr4ha3lxEAB4U2WLLgcw%3D%3D
4,2025_DOP_2659_1,[Transaction advisory services for restructuring of various power utilities towards Public Private Partnership model],07-Aug-2025 10:00 AM,Department of Power||Transmission Planning and Monitoring Zone-DOP||Transmission Circle-Itanagar-DOP,23-Oct-2025 11:00 AM,https://arunachaltenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqnNZ%2F43FiGflhVWY25ZxcA%3D%3D
