Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
23,2025_UAD_1789_1,"[CONSTRUCTION OF HELIPORT AT SHILLONG INCLUDING INFRASTRUCTURE ON ENGINEERING, PROCUREMENT AND CONSTRUCTION (EPC MODE 3) BASIS IN NEW SHILLONG TOWNSHIP, MEGHALAYA, UNDER RCS UDAN]",03-Sep-2025 11:50 AM,Urban Affairs Department,30-Sep-2025 02:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S32oBNWEbwhgFNn3fQhEj%2Fg%3D%3D
24,2025_EDADB_1810_1,[CW-03 LOT - 01],24-Sep-2025 03:00 PM,Education Department-ADB||PIU-1,23-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyszsnErf5Ha4%2FG4X0ahtRA%3D%3D
25,2025_POWER_1808_1,"[Design Supply, Installation, Testing, Commissioning and Comprehensive maintenance]",17-Sep-2025 09:00 AM,POWER DEPARTMENT||MEGHALAYA NEW AND RENEWABLE DEVELOPMENT AGENCY,17-Oct-2025 03:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxgvhHTGPMc24JCZAygSMeA%3D%3D
26,2025_POWER_1800_1,"[Design, Supply, Installation, Testing , Commissioning and Comprehensive Maintaience]",15-Sep-2025 06:00 PM,POWER DEPARTMENT||MEGHALAYA NEW AND RENEWABLE DEVELOPMENT AGENCY,16-Oct-2025 03:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SkaHEYYxZIO9vbQnTAAICLA%3D%3D
27,2025_MANDB_1799_1,[Development of Hotel Block at Siju under MEIDP],15-Sep-2025 04:50 PM,MEGHALAYAN AGE LIMITED FOR NDB TENDERS||DEPARTMENT OF TOURISM- MEGHALAYA,30-Oct-2025 01:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW%2FAiu5AQwJezcKIG1ZV%2BGA%3D%3D
28,2025_TDADB_1796_1,[Development of Sahksaw riverfront  site and related works at Cham Cham Lot2],11-Sep-2025 05:00 PM,Tourism Department-ADB||Directorate of Tourism-PIU1_ND,14-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShCwEfxVqr0yJvZMigMrrsw%3D%3D
29,2025_EDADB_1811_1,[Construction of additional facilities at Capt.  Williamson Memorial Govt. College ],24-Sep-2025 03:00 PM,Education Department-ADB||PIU-1,23-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScIYHeo4XaHRIgLzb7inNWQ%3D%3D
30,2025_POWER_1809_1,"[Design Supply, Installation, Testing, Commissioning and Comprehensive maintenance]",17-Sep-2025 09:00 AM,POWER DEPARTMENT||MEGHALAYA NEW AND RENEWABLE DEVELOPMENT AGENCY,17-Oct-2025 03:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Saf0%2Bey3zwV2QnHwgW0qnOw%3D%3D
31,2025_UAD_1788_1,"[CONSTRUCTION OF HELIPORT AT TURA INCLUDING INFRASTRUCTURE ON ENGINEERING, PROCUREMENT AND CONSTRUCTION (EPC MODE 3) BASIS AT DOLDEGRE,TURA, MEGHALAYA, UNDER RCS UDAN]",03-Sep-2025 11:40 AM,Urban Affairs Department,30-Sep-2025 02:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Syteiu0lTJkRUK%2B3hAvw9Ug%3D%3D
32,2025_MeECL_1786_1,"[Annual Maintenance of Myntdu Leshka (3 x 42 MW) Stage-I, Power Station,  MePGCL, Suchen, East Jaintia Hills, Meghalaya.]",02-Sep-2025 05:00 PM,Meghalaya Energy Corporation Limited||Director (Generation) MePGCL - MeECL||Chief Engineer (Generation)-MePGCL-MeECL,03-Oct-2025 12:00 PM,https://meghalayatenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Si3bHgDo6rrQaBRYLnNId5A%3D%3D
