Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_MCD_249769_1,[CIVIL WORK],25-Sep-2025 06:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJxEylxJAFcd8ctfKlV7K7g%3D%3D
2,2025_GAIL_248117_1,[MKK/C087-000-CF-T-8101/4],11-Sep-2025 05:00 PM,GAIL (India) Limited||Project Management Consultant-PMC for GAIL India Ltd||ENGINEERS INDIA LIMITED-PMC,09-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzEhqCYnitHaTbu%2BZ7vuDIA%3D%3D
3,2025_AAI_249990_1,"[Annual maintenance contract (Civil works) for maintenance of security related infrastructures viz., CISF Barracks, CISF Residential Quarters and miscellaneous security infrastructures at Dibrugarh Airport for the year 2025-2027]",26-Sep-2025 12:00 PM,Airports Authority of India||North East Region - AAI||DIBRUGARH - AAI,17-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKZsyyzJKGJRT1cZRcX%2Bbrw%3D%3D
4,2025_MCD_248879_1,"[Selection of Agency for Setting up of Material Recovery Facility (MRF) for management of dry solid waste in Karol Bagh Zone on Public Private Partnership (PPP) on Design, Build, Finance, Operate and Transfer Basis.]",15-Sep-2025 04:00 PM,Municipal Corporation of Delhi||Engineering - MCD||DEMS - MCD,03-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDsKsYXoDmY57ijyATcipXA%3D%3D
5,2025_GAIL_247358_1,[INSTALLATION OF PAVER BLOCK AND PCC CONSTRUCTION IN SVs/IPs STATION UNDER GAIL DURGAPUR ONM BASE.],03-Sep-2025 01:00 PM,GAIL (India) Limited||GAIL India Limited- Kolkata,01-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STy5eOYaEqQ9WYbFQmTtkcg%3D%3D
6,2025_CSL_250595_1,[HIRING OF COMPRESSOR FOR REPAIR VESSEL],26-Sep-2025 05:00 PM,Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,09-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShJLbeHZKKw0wLHpxHpn9Kw%3D%3D
7,2025_BSNL_250203_1,"[Expression of Interest (EOI) for selection or empanelment of Partners for manufacturing PLB HDPE Ducts in various BSNL Telecom Factories located at Mumbai, Kolkata, Kharagpur, Jabalpur and Bhilai.]",25-Sep-2025 12:00 PM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||BSNL Corporate Office- New Delhi||MM Cell BSNL Corporate Office,14-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbS1Cs6nP3pOZ%2BfMYbNGBlg%3D%3D
8,2025_CSIR_246113_1,[PUR/IICT/INFRAPFM11/25-26/EQPT],22-Aug-2025 05:00 PM,Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||Purchase-IICT - CSIR,30-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7N4dLPCC7rNw7WQHG86TUw%3D%3D
9,2025_AAI_239392_1,[Supply of Threat Containment Vessel (TCV) at various AAI Airports],04-Jul-2025 04:30 PM,Airports Authority of India||CHQ - AAI||Airport Systems - AAI,30-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjVYKoPLP2LXrOAXv%2FSStLw%3D%3D
10,2025_AAI_247663_1,[Rate contract for Electrical Works at Trichy Airport.],04-Sep-2025 06:40 PM,Airports Authority of India||Southern Region - AAI||TRICHY - AAI||ENGG ELECT-VOTR - AAI,03-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STGJWB9C0GUfU8zGe9lhdyg%3D%3D
11,2025_GAIL_244461_1,"[LAYING, HDD AND ASSOCIATED WORKS OF STEEL PIPELINE FOR SWARNREKHA RIVER CROSSING AT JAMSHEDPUR GA FOR CITY GAS DISTRIBUTION NETWORK PROJECT]",15-Sep-2025 03:45 PM,GAIL (India) Limited||Project Management Consultant-PMC for GAIL India Ltd||BRIDGE AND ROOF COMPANY (INDIA) LTD. -PMC,03-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAoWdfMtNr6O4n3aD6eckqA%3D%3D
12,2025_HITE_238301_1,[SITC of Multiblock High throughput Real Time PCR],13-Jun-2025 06:00 PM,HITES,16-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SfrVHQt8bwf2rTZ8U8vDGwg%3D%3D
13,2025_GAIL_249578_1,"[RENOVATION AND MODIFICATION WORK OF GPTC AT GAIL INFOHUB BUILDING, SECTOR -1, NOIDA]",19-Sep-2025 04:00 PM,GAIL (India) Limited||GAIL India Limited- Noida,14-Oct-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeP%2BqqcgG2%2FHN%2FMTjoGSVLA%3D%3D
14,2025_CEL_247442_1,"[BIOMETRIC ATTENDANCE SYSTEM IN ECL (ON OPEX BASED MODEL, ON RENTAL BASIS FOR DURATION OF SIX (06)YEARS)]",03-Sep-2025 04:35 PM,Central Electronics Limited,07-Oct-2025 10:45 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKnfp6%2BtdPSxy0einVpF8fA%3D%3D
15,2025_IITI_248424_1,"[Turnkey/Composite Works Tender (Furnishing /Interior, Electrical Allied, HVAC, and Furniture Fixture) for Innovation cum-incubation center,  located at Sinhasa IT Park, New Building, MPSEDC, Indore]",12-Sep-2025 09:45 AM,IITI DRISHTI CPS Foundation - Indore,03-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXrsJDHoppfLj32%2FfG4DB6Q%3D%3D
16,2025_NHAI_242067_1,[Consultancy Services for preparation of Detailed Project Report of Construction of Bikaner to Kotputli expressway in the state of Rajasthan],21-Jul-2025 06:15 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,08-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKcKggJdCdYNfZtJYjpai5Q%3D%3D
17,2025_HITE_244569_1,[Bio Bank on Turnkey Basis],08-Aug-2025 05:00 PM,HITES,17-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S64k9ochHN5je%2B8vn919rSA%3D%3D
18,2025_CSIR_248068_1,[Supply of GPU Workstation],09-Sep-2025 05:40 PM,Council of Scientific and Industrial Research||IGIB-Delhi - CSIR||Purchase-IGIB - CSIR,07-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUQiP2rlZl9I1nr3ltdRGqQ%3D%3D
19,2025_WAPCO_241588_1,"[DEVELOPMENT OF ECOPARK AT BARKAKANA, DISTT. RAMGARH, JHARKHAND (Call 3)]",31-Jul-2025 12:00 PM,WAPCOS Limited||Centre for Infrastructure Development||Ropeways - CID,03-Oct-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrdyD%2F1hPyKGBKroERpZ%2Big%3D%3D
20,2025_MCD_249890_1,"[Imp./ Dev. of park by pdg. kerb stone, paver blocks, B/W CP etc. opp. C1 M.C. Pry. School adjacent to Golden bell school in Ashok Vihar Phase-I under Ward 64/KPZ.]",22-Sep-2025 06:00 PM,Municipal Corporation of Delhi||Engineering - MCD,30-Sep-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3gzhJihBw91IdV%2BlbGzyzw%3D%3D
21,2025_ONGC_234823_1,[PERFORATION MATERIAL ],09-May-2025 04:00 PM,Oil and Natural Gas Corporation Limited||Central Procurement Department - ONGC,10-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZLMCj%2F%2F53UcF%2Bb29JoRCVA%3D%3D
22,2025_AAI_247868_1,[Award of Short Term License for FB facility in International SHA near Food Court area at NITB of Trichy International Airport.],09-Sep-2025 04:30 PM,Airports Authority of India||Southern Region - AAI||TRICHY - AAI||COMMERCIAL-VOTR - AAI,30-Sep-2025 04:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjIajQr8puH50Ll9KiZNgQw%3D%3D
23,2025_VOCPT_249726_1,[Augmentation of Fire Fighting Facilities for handling above 40000 DWT vessels as per OISD 156 at Oil Jetty of VOCPA],20-Sep-2025 09:00 AM,V.O.Chidambaranar Port Trust||Mechanical and Electrical Department - Administration Office,09-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sb53nQ%2BWuVbHXT2toUSiO6w%3D%3D
24,2025_CEL_250700_1,[Independent Verification and Validation (IV and V) of SSBPAC as per Annexure 3],27-Sep-2025 05:00 PM,Central Electronics Limited,13-Oct-2025 10:30 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FizCB3KO8mu57VSMNVhVow%3D%3D
25,2025_NHAI_250272_1,[Carrying out Detailed Project Report DPR study for Development of Ropeway Projects in the State of Kerala],24-Sep-2025 06:00 PM,National Highways Authority of India||National Highways Logistics Management Limited (HQ Delhi),28-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbE9CqoiMUUAO45QTV2mFfw%3D%3D
26,2025_ILTD_250677_1,[SUPPLY OF SPRINGS],27-Sep-2025 05:00 PM,Instrumentation Ltd ( Govt of India Enterprise)||Palakkad ( Kerala),04-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S96tLTYYSJ9X6BE190Fdplw%3D%3D
27,2025_NHAI_238937_9,"[DEVELOPMENT, OPERATION AND MAINTENANCE OF WAYSIDE AMENITIES ON DIFFERENT SECTIONS OF NATIONAL HIGHWAY ON LEASE BASIS IN MAHARASHTRA (DBOT-10 SITES)NH-361/ DBOT/ Ausa- Chakur/ Mahalangara/ Ch. 92.200/ RHS/ PIU- Nanded]",20-Jun-2025 09:00 AM,National Highways Authority of India||National Highways Logistics Management Limited (HQ Delhi),30-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1d6XWCkjIz%2FaJ8b6DKC4YQ%3D%3D
28,2025_MCD_250601_4,[D/EE (M)-I/CNZ/2025-2026/37-04],26-Sep-2025 06:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdgvXIfbbtC2RrF94ML7V7A%3D%3D
29,2025_CSIR_250603_1,[Upgradation of ITSU by providing Aluminium partition and installation of workstation and other fixture at CSIR-NIIST Campus Trivandrum],26-Sep-2025 05:30 PM,Council of Scientific and Industrial Research||NIIST-Thiruvanthapuram - CSIR||Admin-NIIST - CSIR,16-Oct-2025 05:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxHM%2FTCqioSraRWYOIKctBw%3D%3D
30,2025_HITE_239376_1,[SITC of Next Generation Sequencing],25-Jun-2025 06:00 PM,HITES,16-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sq8Q5pldQIXTq6%2BH36rDoiQ%3D%3D
31,2025_MNGL_249428_1,"[Tender for Rate contract for the period of 2 years for refurbishment, testing, certification replacement of defective cascade spares of various capacity CNG cascades for CGD Project of MNGL Pune GA.]",18-Sep-2025 06:00 PM,Maharashtra Natural Gas Ltd.||Corporate Office  Pune||Contracts and Procurement,08-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaB88Xw9BvJkHEmTnXk6gtg%3D%3D
32,2025_NHAI_246793_1,[Consultancy Services for Programme Management of Development of National Highways],28-Aug-2025 04:30 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,13-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeXdXV3idkG6zhjWwnDPyng%3D%3D
33,2025_CSIR_247598_1,[14-VIII/SS(31-OTE)24PB/T-69],04-Sep-2025 05:00 PM,Council of Scientific and Industrial Research||NPL New Delhi - CSIR||Purchase-NPL - CSIR,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCw3CdzSzszBMtdfJ1v5fLQ%3D%3D
34,2025_NHAI_235637_1,"[Development, Operation and Maintenance of Wayside amenities  3 O AND M sites in Uttar Pradesh and 1 O AND M site in Odisha (4 O AND M Sites)NH-520/ Rourkela Rimuli/166 PLUS 500 /LHS/ Basudevpur/Odisha]",16-May-2025 06:55 PM,National Highways Authority of India||National Highways Logistics Management Limited (HQ Delhi),06-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHPuIqV%2BvXUmS3QolwYCDVQ%3D%3D
35,2025_ONGC_247826_1,"[Rate Contract for the Work of Laying, Replacement, Repair and Maintenance of Oil/ Gas/ Water Injection/ Effluent Pipelines for Assam Asset for a Period of Three Years ]",08-Sep-2025 12:30 PM,Oil and Natural Gas Corporation Limited||Central Procurement Department - ONGC||CIVIL AND LSTK ONSHORE GROUP - ONGC,21-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Saaun%2FYWF%2FckxnlwS226iqw%3D%3D
36,2025_CSIR_247532_1,[PUR/IICT/27062025INFRA-APPLIED  BIOLOGY-3/RE],04-Sep-2025 05:00 PM,Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||Purchase-IICT - CSIR,02-Oct-2025 01:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8s5AkNvzlYjH5cNx58r9CA%3D%3D
37,2025_BBMB_248183_1,"[Hiring of architect cum project management consultant for various works of civil engineering, design and cost of estimation for renovation of BBMB Rest Camp, Bharari, Shimla.]",11-Sep-2025 05:00 PM,Bhakra Beas Management Board||Canal Power House Circle Nangal - 340,09-Oct-2025 12:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8Vbqz6R3Auds3vvEO%2FTb2Q%3D%3D
38,2025_DPHCL_237324_3,"[Reg. Repair of drain and providing and fixing of pre RCC drain cover at Delhi Police Academy Jharoda Kalan,West and East Campuses,Delhi]",29-Sep-2025 11:00 AM,Delhi Police Housing Corporation Ltd,04-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZ3AiTKCeXgUSbPfFdtUE5Q%3D%3D
39,2025_CSIR_250227_1,[CAMC FOR KONE PASSENGER LIFT],24-Sep-2025 04:00 PM,Council of Scientific and Industrial Research||SERC-Chennai - CSIR||Purchase-SERC - CSIR,08-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Seix8euHkijgRwaMagSmSYQ%3D%3D
40,2025_CSIR_248156_1,[Supply and Installation of Full Size Inhalation Exposure System],11-Sep-2025 02:30 PM,Council of Scientific and Industrial Research||CCMB-Hyderabad - CSIR||Purchase-CCMB - CSIR,06-Oct-2025 02:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlMrgjXJY%2Bt5gFtcrGAFFkA%3D%3D
41,2025_NHAI_249444_1,[Strengthening and Routine Maintenance work from Km. 163.400 to Km. 205.000 of Package  no. AS-03 and AS-20  of NH 37 in Assam on item rate (Percentage) basis at Risk and Cost of Contractor],19-Sep-2025 09:00 AM,National Highways Authority of India||RO-Guwahati - NHAI||Nagaon - NHAI,09-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5L1PB%2BXcALHdlm8emzeoig%3D%3D
42,2025_NHAI_249647_1,[Installation of 2 Nos of Solar powered Traffic signal at ch.km 4.400 and Ch. km 5.350 in NH 66 under the jurisdiction of PIU Tvm in the State of Kerala ],19-Sep-2025 05:30 PM,National Highways Authority of India||RO-Thiruvananthapuram - NHAI||Thiruvananthapuram - NHAI,11-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Srn7EeeBLZJTppiAP9eqW9Q%3D%3D
43,2025_IITM_247886_1,[Next Generation Sequencing Machine for DNA/RNA],08-Sep-2025 04:00 PM,Indian Institute of Technology Madras||Project Purchase - IITM,08-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYd6e%2FzM7vqvJL%2BTwAP6JsA%3D%3D
44,2025_NEEPC_236688_1,[Package III Civil Works of Water Conductor System and Power House Complex of Tato II Hydro Electric Project],28-May-2025 10:00 AM,North Eastern Electric Power Corporation Limited||Corporate Office Shillong - NEEPCO||Contract and Procurement - NEEPCO,06-Oct-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKt8uKJBvYkNst%2B25QJ1xgg%3D%3D
45,2025_ONGC_248853_1,[CONSTRUCTION OF CHAIN LINK FENCING ],15-Sep-2025 02:00 PM,Oil and Natural Gas Corporation Limited||RAJAHMUNDRY ASSET-ONGC||ENGINEERING SERVICES AND CIVIL - ONGC,06-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFVflidax98q2rGBGVgyIXw%3D%3D
46,2025_CSIR_250615_1,[Procurement of Refrigerated Incubator Shaker],26-Sep-2025 05:00 PM,Council of Scientific and Industrial Research||IITR-Lucknow - CSIR||Purchase-IITR - CSIR,18-Oct-2025 06:55 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNMK3dmPVA2dEFpT4XTQvEw%3D%3D
47,2025_EDMC_250244_1,[PROCUREMENT OF SHAVER SYSTEM FOR ORTHOPEDICS DEPTT OF HOSPITAL ],24-Sep-2025 05:00 PM,East Delhi Municipal Corporation (EDMC)||SDN Hospital,03-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx0w3RTHCKtZwJ8KXffAF5Q%3D%3D
48,2025_AAI_250184_1,[Snack Bar Counter (SHA Ground Floor) At Aurangabad Airport-WR],26-Sep-2025 11:00 AM,Airports Authority of India||Western Region - AAI||AURANGABAD - AAI||COMMERCIAL-VAAU - AAI,16-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShPGXdDPDv5fcWodSrAQV%2FQ%3D%3D
49,2024_NHAI_215916_1,[Construction of new 6 lane Capital Region Ring Road (CRRR) from Gobindpur near Kuspangi (NH 42) to Tangi near Bandalo Toll Palza (NH 16) (Km. 70.540 to Km. 110.870) on Hybrid Annuity Mode in the State of Odisha],22-Nov-2024 06:30 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,30-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwKgOCf7CLcX8A0VIcO%2FJUA%3D%3D
50,2025_BSNL_250297_1,[15/EEC/BSNL/CD/BGL/2025-26],24-Sep-2025 06:00 PM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Karnataka Telecom Circle||CE (Civil) project Bengaluru,06-Oct-2025 06:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8CJ25HZtViF5zqcHlpUlEQ%3D%3D
51,2025_MCD_250367_1,[Improvement and Development of park walk way near H. No. H-126 in Mangol Puri Ward No.42 M-II/RZ],25-Sep-2025 03:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAYEDcEDeDV1LCaexHwfyvw%3D%3D
52,2025_VPT_248565_1,"[Supply,  Manning,  Operation  and  Maintenance  of 1 No. Twin Screw New Pilot ]",13-Sep-2025 10:00 AM,Visakhapatnam Port Trust||Marine Department - VPT||Establishment - VPT,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqcDduvoBUgqA6tNry%2Fr3TQ%3D%3D
53,2025_ONGC_247633_1,[Hiring of 08 Nos. of 40 MT Cranes and 02 Nos. of 20 MT Cranes],08-Sep-2025 06:55 PM,Oil and Natural Gas Corporation Limited||TRIPURA ASSET - ONGC,07-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbYPZJ3Uo9GYY60j4ajRgdA%3D%3D
54,2025_MCD_247969_1,"[EE (EMS)/SZ,CNZ,WZ/2025-26/806-03]",09-Sep-2025 11:30 AM,Municipal Corporation of Delhi||Engineering - MCD||DEMS - MCD,14-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRVVdDYyWTiqBVf8NpZdkkQ%3D%3D
55,2025_AAI_241671_1,[Painting of runway],24-Sep-2025 06:55 PM,Airports Authority of India||Eastern Region - AAI||Jharsuguda - AAI||General-VEJH-AAI,17-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAOqLiNU9xxvKdU%2F%2F31IjHA%3D%3D
56,2025_NHAI_247472_1,[Operation and Routine Maintenance of NH-25 (New 27) from km 75.500 to km 80.960 of Jajmau-Ramadevi Section in the state of Uttar Pradesh],03-Sep-2025 05:50 PM,National Highways Authority of India||RO-Kolkata - NHAI,06-Oct-2025 01:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SP2LSZaJg4LcAPR4IXtPQuA%3D%3D
57,2025_BBMB_248589_1,[Repair for Motors and Pumps in various pumping station at Nangal Township.],13-Sep-2025 09:00 AM,Bhakra Beas Management Board||XEN - BC and Township Division - 451,13-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su%2FvdFu6uEd4NwdZxNRig8g%3D%3D
58,2025_GAIL_249865_1,[Providing of Security Caretaking and Loss Prevention Services for Uttar Pradesh under GAIL NCR O and M Region],22-Sep-2025 03:45 PM,GAIL (India) Limited||GAIL India Limited- National Capital Region -NCR,13-Oct-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9WjaAcihes52G2z2WLspMg%3D%3D
59,2025_BSNL_240011_1,"[Tender for Planning, Engineering, Supply, Installation, Testing, Commissioning and Annual Maintenance of Mobile IN (Intelligent Network)  along with required infrastructure and services and integration with existing network including OSS/NMS]",02-Jul-2025 05:30 PM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||BSNL Corporate Office- New Delhi||MM Cell BSNL Corporate Office,07-Oct-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWg7h2yVjhZ53Q2%2Bn5GxISA%3D%3D
60,2025_RITES_249932_1,[Construction of Indoor Stadium Compound wall and Renovation Works at Shah Peeraji Oswal Government First Grade College at Muddebihal in Vijayapura District for Department of Collegiate and Technical Education (DCTE) under PM USHA Scheme],22-Sep-2025 05:00 PM,RITES Ltd.||RPO Bangalore - RITES,08-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5Q1MF47bnDfrtQ75B0ufxQ%3D%3D
61,2025_MCD_249857_1,"[Supplying and stacking of building material brick CD-75, stone dust and stone aggregate 10 mm at Municipal store for day to day maintenance in ward No. 29 (Pooth Khurd), M-II/NZ ]",23-Sep-2025 05:30 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su6v8%2Fcfjj6ga31YtBsAopw%3D%3D
62,2025_CEL_250701_1,[ SUPPLY OF X-BAND COIL],27-Sep-2025 05:00 PM,Central Electronics Limited,04-Oct-2025 10:30 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSh4b62YokqMaCFec8y9FpA%3D%3D
