Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_MCD_249486_1,1,"[Imp. Dev. of drain and road by pdg. RMC from H. No. 201 to 130, 129 to 130 and 145 to 146, 146 to NDPL at new LD-Block and B/wall old LD-Block, Pitampura, Ward-57/KPZ.]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShbUajAbMZWQOkabq%2Fj9QQg%3D%3D
12,2025_MCD_249467_1,1,"[Imp. Dev. of lane by pdg. RMC and drainage system from H.No. 73 to NDPL and H.No. 1 to 18 in ED Block, Pitampura, Ward No. 57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2By2n%2F3xn9KqqL90UUIbjnQ%3D%3D
13,2025_MCD_249461_1,1,"[Imp. Dev. of lanes by pdg. RMC and drainage system from H.No. 1 to 59 in HD Block and H. No. 3 to 64 in GD Block, Pitampura, Ward No. 57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SctP0A8cj19jnCyC67AFDiw%3D%3D
14,2025_MCD_249456_1,1,"[Imp. Dev. of Boundry wall and Walkway in park near WP-180, WP-222, WP-5A and WP-17A Pitampura, Ward-57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7bMXAlNt3ILHh0w16Htjvw%3D%3D
15,2025_MCD_249487_1,1,"[Imp. Dev. of Drainage System by Pdg. RCC box drain from Kohat Matro Station (LD-Block) to SD (C) Gate Block, Pitam Pura Ward No.  57/KPZ.]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWWzCTqeNs7r%2Fy9P5XPbArQ%3D%3D
16,2025_MCD_249492_1,1,"[Imp. Dev. of walkway, gate and boundry wall of park near H no. G and JU 130 in G and JU Green Appartment, Pitampura, ward no. 57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sf6Qwe7K4oq%2FA33nZ4AgcRA%3D%3D
17,2025_MCD_249466_1,1,"[Imp. Dev. of boundry wall and walkway of park near VP H.No. 278A in MP Block, Pitampura, Ward No. 57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFzOF2ga5iFI47jp7O1r8Bg%3D%3D
18,2025_MCD_249494_1,1,[Imp. Dev. of Drains and lanes],19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlWjMLf5SdYamR6hpKcvcBw%3D%3D
19,2025_MCD_249480_1,1,"[Imp. Dev. of walkway in Indira Park at Shalimar Village, Ward-55/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgCOaIRAxjk%2Bal6WLM6NVtA%3D%3D
20,2025_MCD_249490_1,1,"[Imp. Dev. of lanes by pdg. RMC and drainage system from H no. 417 to 418, 401 to 402, 386 to 402, 458 to 506, 506 to 498 and dense carpeting from H no. 498 to 435 in SD Block, Pitampura, ward no. 57/KPZ.]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Ssn0x7BlC0pmqUL8Ajj4mLw%3D%3D
21,2025_MCD_249467_1,2,"[Imp. Dev. of lane by pdg. RMC and drainage system from H.No. 73 to NDPL and H.No. 1 to 18 in ED Block, Pitampura, Ward No. 57/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2By2n%2F3xn9KqqL90UUIbjnQ%3D%3D
22,2025_MCD_249496_1,2,"[Repair of roads, Potholes or repair other work post monsoon in area of ward 57, Pitampura/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShRNlIJWAi%2BulRqPVQ55qHQ%3D%3D
23,2025_MCD_249480_1,2,"[Imp. Dev. of walkway in Indira Park at Shalimar Village, Ward-55/KPZ]",19-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgCOaIRAxjk%2Bal6WLM6NVtA%3D%3D
24,2025_NPCIL_249160_1,2,"[Refurbishment of washroom facility of NPCIL Guest House along with various miscellaneous civil works at NPCIL HQ Premises , Mumbai ]",19-Sep-2025 10:00 AM,Nuclear Power Corporation Of India Limited||Corporate Head Quarters - NPCIL||Centralised Tendering Cell-NPCIL,09-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSB5BEA%2BqW%2F2Ie5n1y681RA%3D%3D
25,2025_RITES_249446_1,2,"[Supply, Installation, Testing and Commissioning of Electronic Interlocking system along with Indoor and Outdoor Signalling Gears at Goomty   3 and its integration with the existing system and associated civil works at NTPC TeSTPP, Ramagundam, Telenga]",19-Sep-2025 09:00 AM,RITES Ltd.||RPO Secunderabad - RITES,03-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Shlurv9LhOANBkTRDvfq2%2Bw%3D%3D
26,2025_TCIL_249424_1,2,[Pre bid EOI for Selection of pre bid partner for participation in RFP for Supply of Small UAV for ISR Purpose 45 Minute Endurance as per MHA QRs],18-Sep-2025 06:45 PM,Telecommunications Consultants India Limited||Corporate Office - TCIL Bhawan||IT Division - TCIL,26-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuEtVaqk9PUD8ASD1T7aeSA%3D%3D
27,2025_TCIL_249447_1,2,[Setup of Model School],18-Sep-2025 06:30 PM,Telecommunications Consultants India Limited||Corporate Office - TCIL Bhawan||IT Division - TCIL,25-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St2drA1y%2FmveWGOUbdE%2FV0A%3D%3D
28,2025_ONGC_249403_1,2,[Setting Up of Command Center at IRS Ahmedabad with 2 Year Post-Warranty CAMS on LSTK Basis ],18-Sep-2025 05:00 PM,Oil and Natural Gas Corporation Limited||Central Procurement Department - ONGC||DIGITAL AND IT GROUP - ONGC,11-Nov-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWXA9nWJmsURrsnzznpihIQ%3D%3D
29,2025_CEL_248350_2,2,[CORRUGATED BOX OF DIFFERENT SIZE],18-Sep-2025 04:00 PM,Central Electronics Limited,29-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sf8ZZohdlOpn%2F%2F%2FJ%2FdUzxSg%3D%3D
30,2025_BSNL_249384_1,2,[Construction of Sports Climbing wall at Mountaineering Sub Centre Jispa District Lahaul and Spiti HP],18-Sep-2025 03:45 PM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Himachal Pradesh Telecom Circle Shimla||CE (Civil),27-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SE8gwK5t8a8IGEYjmw0JcZQ%3D%3D
31,2025_AAI_249239_1,3,"[Comprehensive License for operating Meet and Greet Facility, and Advertisement Rights cum Trolley Retrieval at MVI Airport, Ayodhya]",18-Sep-2025 09:30 AM,Airports Authority of India||Northern Region - AAI||RHQ-NR - AAI||COMMERCIAL-NR - AAI,09-Oct-2025 09:30 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuZZlQgQ44HqLOqP0V68YbA%3D%3D
32,2025_AAI_246080_1,3,"[Special repairs during 2025 26  at  Belagavi  Airport. SH Repairs to Runway, Turning pad including associated electrical  works  during  2025-2026  at  Belagavi  Airport]",18-Sep-2025 09:30 AM,Airports Authority of India||Southern Region - AAI||AGATTI - AAI||ENGG CIVIL-VOAT - AAI,08-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFgQmCwUQvmZbXUBLbrkgFg%3D%3D
33,2025_MIL_249110_1,3,"[Nemo Pump (Mohno Pump) as per OFI specification No. NIGU/F-09/SPEC/NEMO/2024, Dt.16/10/2024]",17-Sep-2025 09:00 AM,Munitions India Limited||Ordnance Factory Itarsi Itarsi Madhya Pradesh,01-Oct-2025 05:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPQYFp15cZs1k05Rq47q1yQ%3D%3D
34,2025_NPCC_249056_1,3,"[RENOVATION WORKS IN ADMINISTRATIVE BUILDING AT NERIWALM CAMPUS, TEZPUR, ASSAM]",16-Sep-2025 06:00 PM,National Projects Construction Corporation Limited||North East Zone (Guwahati) - NPCC,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2TrFvfOrRrtPzrfV8sjUNQ%3D%3D
35,2025_IREL_249078_1,3,[Construction of rest shed for fishermen in Vaniyakudi and repairing of floor at Government Primary School in Udayamarathandam],16-Sep-2025 05:15 PM,IREL (INDIA) Limited||Corporate Office Mumbai - IREL,25-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwK2yKGYXABxir6QkrGZxAg%3D%3D
36,2025_HITE_248977_1,3,"[Expression of Interest (EOI) For Empanelment of Digital Health Transformation Partner for setting up of HMIS, Telemedicine and AI-backed health infrastructure in Hospitals and Medical Establishments on PAN India Basis]",16-Sep-2025 05:00 PM,HITES,25-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sgmlc7ppDIQNsLMb6t0vvhQ%3D%3D
37,2025_AAI_248946_1,3,"[RFP for Concession to design, fit-out, finance, develop, market, operate, maintain and manage the Food and Beverage outlets at the Civil Enclave, Jodhpur]",16-Sep-2025 02:00 PM,Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||COMMERCIAL-JODHPUR - AAI,07-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SczjNQNCAA%2BO3rCRbBVcVlw%3D%3D
38,2025_CSIR_248997_1,3,"[Repairing of 300 sq mm cable in front of D-type Quarters and other related works at AMPRI, Bhopal]",16-Sep-2025 02:00 PM,Council of Scientific and Industrial Research||AMPRI - CSIR||ESD-AMPRI - CSIR,30-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sf6dt5XSldOCtL2JENvP3OA%3D%3D
39,2025_AAI_248852_1,3,"[RFP for Concession to design, fit-out, finance, develop, market, operate, maintain and manage the retail outlets at the Civil Enclave, Jodhpur]",16-Sep-2025 02:00 PM,Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||COMMERCIAL-JODHPUR - AAI,07-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWDCjtUi3oj5eOKll0ZpV1Q%3D%3D
40,2025_NHAI_248957_1,3,[Routine Maintenance and Incident Management of Two Laning of Hiwarkhedi Basinda Roshni Section and Ashapur Rudhy Section of NH347B in the state of MP],16-Sep-2025 12:40 PM,National Highways Authority of India||RO-Bhopal - NHAI,15-Oct-2025 11:30 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SkL96IBFj0npS7wCKOWUing%3D%3D
41,2025_AAI_248972_1,4,"[License of General Car Rental Services at Maharishi Valmiki International Airport, Ayodhya]",16-Sep-2025 12:00 PM,Airports Authority of India||Northern Region - AAI||RHQ-NR - AAI||COMMERCIAL-NR - AAI,07-Oct-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sr1DoAB0JY8sLT7AvEV1IYw%3D%3D
42,2025_BSNL_248966_1,4,[Refilling of CO2 type Fire Extinguishers in various MAAN Locations under THANJAVUR BA],16-Sep-2025 11:00 AM,"Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Tamilnadu Telecom Circle||CE(Electrical), Chennai",29-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHMVFl3PViZ5QBsmI86dSsA%3D%3D
43,2025_CSIR_248854_1,4,"[Civil and Electrical repairing and renovation work of store room, presently used as a store for old scrap materials beside canteen, for the installation of new MCVD setup, FOPD at CSIR-CGCRI, Kolkata]",16-Sep-2025 09:00 AM,Council of Scientific and Industrial Research||CGCRI-Kolkatta - CSIR||ESD- CGCRI - CSIR,01-Oct-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sk1igtb0XWrwLsKfqbVklPA%3D%3D
44,2025_MNGL_248824_1,4,[Tender for appointing an agency towards conducting customer satisfaction survey once in two years for CNG and PNG customers in Pune GA of MNGL as per PNGRB guidelines],15-Sep-2025 06:00 PM,Maharashtra Natural Gas Ltd.||Corporate Office  Pune||Contracts and Procurement,26-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6qNwfLxi3ICa2%2F9UjOSxQQ%3D%3D
45,2025_ONGC_248914_2,4,"[OPERATION AND MAINTENANCE OF CEMENT BULK HANDLING PLANT, SHERTHA, KALOL FOR A PERIOD OF 3 YEARS ]",15-Sep-2025 06:00 PM,Oil and Natural Gas Corporation Limited||AHMEDABAD ASSET IRS AND WSS - ONGC||DRILLING SERVICES - ONGC,07-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmxFR13PuKkiQ%2BXf44b4KdQ%3D%3D
46,2025_NSIL_243916_2,4,[Realization of SSLV EB Deck Assembly],15-Sep-2025 05:30 PM,NewSpace India Limited||NewSpace India Limited - Bangalore||Purchase - NSIL,29-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVveKSkpECXS7n98f55PvMQ%3D%3D
47,2025_CSIR_248779_1,4,[SUPPLY OF CONSUMABLE],15-Sep-2025 05:00 PM,Council of Scientific and Industrial Research||IGIB-Delhi - CSIR||Purchase-IGIB - CSIR,29-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2H8wyu5p2iiVjp%2FpS5FkWw%3D%3D
48,2025_MCD_248879_1,4,"[Selection of Agency for Setting up of Material Recovery Facility (MRF) for management of dry solid waste in Karol Bagh Zone on Public Private Partnership (PPP) on Design, Build, Finance, Operate and Transfer Basis.]",15-Sep-2025 04:00 PM,Municipal Corporation of Delhi||Engineering - MCD||DEMS - MCD,03-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDsKsYXoDmY57ijyATcipXA%3D%3D
49,2025_EPI_248830_1,4,[EOI INVITED FOR SELECTION OF CONSORTIUM PARTNER THROUGH PRE-BID TIE UP FROM EXPERIENCED AGENCIES FOR RAW MATERIAL HANDLING SYSTEM (PKG 02) UNDER BROWNFIELD EXPANSION FOR DURGAPUR STEEL PLANT (SAIL)],15-Sep-2025 12:30 PM,Engineering Projects (India) Ltd.,25-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsSozDSz8loTM8SCKiAywzA%3D%3D
50,2025_CCI_248786_1,4,[Online electronic bids through Electronic Tendering System (ETS)/ Custom bid  are inviting e-tender in Two Bid System for supply of  High speed Pinion and output gear with shaft for coal mill gear box main drive  ],15-Sep-2025 11:30 AM,Cement Corporation of India Limted||Rajban Cement Factory - CCI,29-Sep-2025 02:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCXlNS44TcTsL4FiiHyMBZQ%3D%3D
51,2025_JPL_248736_1,5,[Supply of Magnetic Flow Transmitters for Water System with telemetry system (Sim Based)],15-Sep-2025 11:00 AM,Jhabua Power Ltd,29-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw575qoqjOyvCxZZWsXkkTg%3D%3D
52,2025_JPL_248747_1,5,[Supply of Boiler Pneumatic Cylinders Spare],15-Sep-2025 11:00 AM,Jhabua Power Ltd,27-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzfeClA990ZKTQZaZhArJ3w%3D%3D
53,2025_AAI_247319_1,5,[Replacement of UPS of PBB at Surat Airport ],15-Sep-2025 09:00 AM,Airports Authority of India||Western Region - AAI||SURAT - AAI||ENGG ELECT-VASU - AAI,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SABe4sVxDA%2F882VFVQYR6%2BA%3D%3D
54,2025_TCIL_248757_1,5,[Selection of Partner for Supply Installation Testing Design Implementation and Maintenance of ICT components for Noida Safe City Project],13-Sep-2025 06:55 PM,Telecommunications Consultants India Limited||Corporate Office - TCIL Bhawan||IT Division - TCIL,26-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7kaSZz5mE%2FdBOcxQV9gKYQ%3D%3D
55,2025_JPL_248706_1,5,[Supply of   Spares for BCW pumps  as per BOQ-TDS],13-Sep-2025 12:30 PM,Jhabua Power Ltd,01-Oct-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Ss35oCbPLeuM6JQlKQh2SgQ%3D%3D
56,2025_AAI_248308_1,5,[Replacement of AHUs and TFAs of T1 and T4 Terminal Buildings at C.I.A Phase IV],13-Sep-2025 10:00 AM,Airports Authority of India||Southern Region - AAI||RHQ-SR - AAI||ENGG ELECT-SR - AAI,06-Oct-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUYGOP1imz72nndJ2x3MxUw%3D%3D
57,2025_VPT_248565_1,5,"[Supply,  Manning,  Operation  and  Maintenance  of 1 No. Twin Screw New Pilot ]",13-Sep-2025 10:00 AM,Visakhapatnam Port Trust||Marine Department - VPT||Establishment - VPT,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqcDduvoBUgqA6tNry%2Fr3TQ%3D%3D
58,2025_PBGPL_248638_1,5,"[HIRING OF LIGHT COMMERCIAL VEHICLES (LCV) AND  HEAVY COMMERCIAL VEHICLES (HCV) FOR CITY GAS  DISTRIBUTION PROJECT IN KAMRUP AND KAMRUP  METROPOLITAN GA AND CACHAR, KARIMGANJ,  HAILAKANDI GA OF PBGPL ON 3 YEARS ARC ]",12-Sep-2025 06:50 PM,Purba Bharati Gas Private Limited||Corporate Office (Guwahati)-PBGPL,09-Oct-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sa5ZSjaLLaKKQkw2zGC1CLQ%3D%3D
