Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
306,2025_WDBAM_118084_1,[Shifting of Water Supply Pump House inside the University from the Air Strip area in connection with Improvement to existing Airstrip at Rangailunda 2B category for the year 2023-24 under Deposit],16-Sep-2025 11:00 AM,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Berhampur,02-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJ2ug8DeHwSNNXC4sY5co0w%3D%3D
307,2025_OSPHW_118639_45,[Constn. of Transit Hostel Building at Boudh],26-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,18-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJwwY5Z%2BRlR2qZBrXw45IEA%3D%3D
308,2025_OSPHW_118639_29,"[Constn. of 30 Men/Women Barrack at Dharuadihi, Sundargarh]",26-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,18-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKP87QUZ8rxVL3xJUsriRfA%3D%3D
309,2025_CERWI_118468_1,"[Repair to 3 Nos. F Type Revenue Staff Quarters F8,F9 and F10 Building of R.Udayagiri for the year 2025-26]",25-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqSi7B0y%2F1nbFc9z6M9o4Sw%3D%3D
310,2025_CERWI_118486_1,[Repair and Maintenance of RI Office cum Residence at Dhepaguda in the district of Rayagada for the year 2025 26.],24-Sep-2025 10:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GUNUPUR,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZryfIiqqkUlh5Un7cXdTtA%3D%3D
311,2025_ITPS_118134_1,[adhesives cleaner consumable materials],16-Sep-2025 05:00 PM,Odisha Power Generation Corporation Limited||IB Thermal Power Station,07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBu86gUbOehuKJYYr5cUE9Q%3D%3D
312,2025_PHEO_118625_1,[Shifting of Water supply pipe line in connection with the work Improvement of Bargarh Town Road such as widening and strengthening from 2 lane to 4 lane carriageway from  private bus stand to Veden Road],25-Sep-2025 03:00 PM,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SANtwbXr%2FvTe1rZ0etGWrew%3D%3D
313,2025_OSMCL_118440_3,[ACT MACHINE],23-Sep-2025 05:00 PM,Odisha State Medical Corporation Ltd,31-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6ojHayGHb866QCzSdfK4gw%3D%3D
314,2025_OSCSC_118631_1,[Tender for appointment of Transport Contractor for transportation of paddy and rice for the KMS 2025-26],26-Sep-2025 04:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S84klXMS0BklFyctPnqxdTA%3D%3D
315,2025_CERWI_118537_4,[Construction of  Limpara to Kherat                    (NH 59 Road) in the district of Bolangir under MMSY-TRIP for the year 2024-25],25-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-BALANGIR,09-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsuCOnd%2B7vPBprd1gNfRU%2FA%3D%3D
316,2025_CERWI_118507_5,[Annual Maintenance Plan for 5 years Completed PMGSY (POST DLP) roads such as (a) NH-5 to Sarapari Road and (b) NH-5 to Dixitpada Road under Package No. PM / BBSR / 75],25-Sep-2025 02:00 PM,CE RW I||RWCIRCLE-BHUBANESWAR,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BiBHf2zDkjVV0laoVwu6ug%3D%3D
317,2025_CERWI_118567_1,[Construction of 2 nos E Type Quarter building at Kesidiha PHC under Thakurmunda block  for the year 2024-25],26-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdUl4Of6mcngSGDlKiA%2BCUQ%3D%3D
318,2025_CERWI_118772_8,[Construction of Sub-Center Building at Khaira under Bangomunda Block under NHM PIP for the year 2025-26],26-Sep-2025 06:00 PM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBy%2BOHn7yJyhG60N28OZ3eQ%3D%3D
319,2025_OPTCL_118388_9,"[Improvement to boundary wall of 220 132 KV Grid S S Theruvalli (Reconstruction of broken part and heightening by providing concertina coil, repairing and painting) and providing a CC approach road from gate no. 2 to switchyard.]",23-Sep-2025 11:00 AM,Orissa Power Transmission Corporation Ltd,09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkYd3xJTOavJ2uCFF7PAlAQ%3D%3D
320,2025_ORULB_117706_26,[Laying of cover plate from Radha house towards Nandakishore Tripathy house ward no.08],08-Sep-2025 10:00 AM,Municipal Bodies||Athmallik NAC,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3RiQWoBLGImAwU3Ov78KWg%3D%3D
321,2025_OSPHW_117944_5,"[Cluster of Construction of (24x7) PHC Building and  Development work of 24 X 7 PHC Building  at Kantilo of Kandapada Block,Dist-Nayagarh]",12-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEtB27qO9ECaGWM6QG0xPyA%3D%3D
322,2025_EICCL_118168_10,"[Supply, Installation, Testing and commissioning of Fire Fighting system at Hospital Building at CHC Gudari]",22-Sep-2025 04:30 PM,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOIjboZNZF%2BS4USkQhvvZsQ%3D%3D
323,2025_OSCSC_118529_1,[APPOINTMENT OF TRANSPORT CONTRACTOR FOR TRANSPORTATION OF PADDY/RICE OF BELLAGUNTHA BLOCK/NAC KMS 2025-26],25-Sep-2025 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SifIUnrp1CYnLP7lalfuL%2FA%3D%3D
324,2025_KIDK_118339_15,[Const. of RCC Trough wall from RD 67 Mtr TO RD 170 mtr of Thaila Minor  for the year 2025-26],24-Sep-2025 12:00 PM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle  Salapada||EE Keonjhar Irrigation Divn Keonjhar,09-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2F1cSwqVdqbISxzkITMAawA%3D%3D
325,2025_PRKOR_118627_2,[Construction of GPLF-cum-Market Complex Building at Bandalo GP under Korei Block],26-Sep-2025 11:00 AM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||KOREI Block,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmIj2ASv5VGRaOttUMtX5dQ%3D%3D
326,2025_OSPHW_118639_14,"[Constn. of 6 Nos. E Type Qtrs. at Jhumpura PS, Keonjhar]",26-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,18-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2MPdlO3H8TBUwXjF%2FDfLIA%3D%3D
327,2025_ORULB_117706_17,[Construction of drain with cover slab from Trinath Temple towards Suresh Das house ward no.05],08-Sep-2025 10:00 AM,Municipal Bodies||Athmallik NAC,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6SPeSlpXQbVc680ou5tVwA%3D%3D
328,2025_OSCSC_118638_1,[Tender for appointment of Transport Contractor for transportation of paddy and rice for the KMS 2025-26 in Kantamal Block],26-Sep-2025 04:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOeailVigGK025WWySpG9xA%3D%3D
329,2025_ORULB_117145_45,[Const. of Pavar block Road from Purna Bhatra House to Majhi House at ward no. 12],15-Sep-2025 04:00 PM,Municipal Bodies||Balimela NAC,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqA3ne2ZvVsdjKsApeXX0aQ%3D%3D
330,2025_CELBB_118489_5,[25) Protection to scoured bank on CE No. 78 (A) on Mahanadi right from RD   4.495 km to RD 4.560km],24-Sep-2025 12:00 PM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3FTWJMDwCrWG%2Ftugo200bQ%3D%3D
331,2025_CEMIB_118308_3,[Construction of BT Road side of Right main canal From RD 2113m to RD 3893 m in Jamunabandha MIP in Tigiria Block of Cuttcak District under Capex Road scheme for the year 2025-26.],22-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||CUTTACK",08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQnLODa84egYi%2F%2BUZ%2B%2FsfqA%3D%3D
332,2025_ODPOL_117934_1,[14-RFP-Rolling Machine-2025-26],15-Sep-2025 05:00 PM,DG Odisha Police Cuttack,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SshQNry%2BqXfpBexybcuOylw%3D%3D
333,2025_CERWI_118831_1,[Maintenance of Peon qtr building at Melchhamunda for the year 2025-26],27-Sep-2025 12:00 PM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-PADMAPUR,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BQNiGdmNJw7IkXKNM4pzHg%3D%3D
334,2025_UPIDB_118205_1,[Construction trough wall from RD 0.000 km to 0.245 km   of Gandhinagar sub minor.],20-Sep-2025 11:00 AM,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxR3zZunY9XlSQy9SIWTn3A%3D%3D
335,2025_OSCSC_118641_1,[SELECTION AND APPOINTMENT OF TRANSPORT CONTRACTOR FOR TRANSPORTATION OF PADDY FROM PADDY PURCHASE CENTERS/ MANDI TO RICE MILL POINT   FOR THE KMS 2025-26 OF REAMAL BLOCK],26-Sep-2025 05:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Deogarh,21-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxcrL4uKmAfTidSjSzh0q%2BQ%3D%3D
336,2025_ORULB_117312_8,[Construction of B.T. road and drain from Jail road Chhak to Netaji Museum in Ward No. 18.],23-Sep-2025 01:30 PM,Municipal Bodies||Cuttack Municipal Corporation,15-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCd%2B9E6MBT8BB%2FYxrYSgkuA%3D%3D
337,2025_CERWI_118408_1,[Construction of R.I. Office-Cum-Residential building at Kumbha under Koraput Tahasil for the year 2023-24.],23-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-KORAPUT,04-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBq2q6Ee6OSuE2SKjAylXvA%3D%3D
338,2025_ORULB_117921_5,[Repair of road and Renovation of drain with cover plate at Segiti Sahi],16-Sep-2025 10:00 AM,Municipal Bodies||Parlakhemundi Municipal Council,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQLol8sxppXWjJnKtoxP19Q%3D%3D
339,2025_CERWI_118463_1,[Repair to Out Post Building at Khajuripada for the year 2025-26],25-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkjGfkB6%2BfqrFEyejgUneYA%3D%3D
340,2025_ORULB_117145_38,[Const. of Cover plate at Upper line at ward no. 10],15-Sep-2025 04:00 PM,Municipal Bodies||Balimela NAC,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZMIwbJsD%2FfeixAoCKQDTBA%3D%3D
341,2025_OSCSC_118754_1,[Selection and Appointment of Transport Contractor for Transportation of Paddy/CMR for KMS 2025-26 for Gudari Block and NAC in Rayagada District.],26-Sep-2025 06:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,16-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SK%2BERp0B2gFKIVwHkq0zdRw%3D%3D
342,2025_CERWI_118158_2,[Construction of Bridge over Nuanai Nallah at 3rd km on Irrigation Road to Routrapur road in the Dist. of Jajpur under SBY for the year 2024-25.],18-Sep-2025 03:00 PM,CE RW I||RWCIRCLE-KENDRAPARA,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0xs1WGQEP1kvK3wMhqimTQ%3D%3D
343,2025_OSMCL_118440_7,[SINGLE CHAMBER PACEMAKER TEMPORARY],23-Sep-2025 05:00 PM,Odisha State Medical Corporation Ltd,31-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdQ6VMkZCNbrk4ZtQgGI3DA%3D%3D
344,2025_CEMIB_118061_1,[Improvement to Head Works of Arikul MIP Res in Khunta Block of Mayurbhanj District under DPIW Scheme for the year 2025-26],15-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada",08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCOLw7ZUxLx41sqXZ6sCI4w%3D%3D
345,2025_ORULB_117145_14,[Const. of CC Drain and Cover plate from SuvenduPattnaik back side to connected to Road side Drain (Phase-02) at ward no. 04],15-Sep-2025 02:00 PM,Municipal Bodies||Balimela NAC,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7vjmGkGY7B6qFrprPGCYOA%3D%3D
346,2025_CERWI_118813_1,[Maintenance of Police Station Building at Jagdalpur for the year 2025-26],27-Sep-2025 09:00 AM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-PADMAPUR,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJK9lLQVkQkUInnX2Dw08KQ%3D%3D
347,2025_OMC_118132_4,[Illumination provision from Entry Gate to Sub-station of Bansapani Iron Ore Mines in the district of Keonjhar.],16-Sep-2025 06:00 PM,Orissa Mining Corporation,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SApkObWjOL22pdqezMPaWTA%3D%3D
348,2025_STSCD_118691_15,[Construction of Staff Quarters at Manida under Rasgobindpur Block],26-Sep-2025 01:00 PM,ST and  SC Development Deptt||ITDA Baripada,22-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbR465TyX1uIIoxuT7B4yRw%3D%3D
349,2025_EICCL_118278_1,"[Infrastructure Development of Bunakar Haat at Behera (Balijuri), Bargarh.]",19-Sep-2025 06:55 PM,EIC-CIVIL,10-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEA3oCPUH2mfevN6IWdL0sg%3D%3D
350,2025_KIDK_118339_29,[Improvement to Rampas Distributary (Structure Repair and Construction of Inlet at RD 400m and 6100 m) for the year 2025-2026],24-Sep-2025 01:30 PM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle  Salapada||EE Keonjhar Irrigation Divn Keonjhar,09-Oct-2025 05:30 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsBbQG5xqmzw7hmkU2oK32Q%3D%3D
351,2025_ODPOL_117257_1,[Senior Technology Management Consultant ],25-Aug-2025 05:00 PM,DG Odisha Police Cuttack,03-Oct-2025 04:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLG1%2FPNsYuF5sXvcJ1r5SSA%3D%3D
352,2025_OSPHW_118457_30,"[Const. of 6 Nos. E Type Qtrs. At Dharmagarh PS, Kalahandi]",24-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9AL78p6G9sISKnY9D%2B9bkQ%3D%3D
353,2025_EICCL_118736_3,[Construction of 1 No D type quarter for AEE (Estimator) Rairangpur (R and B) Division at Rairangpur for the year 2024 25],26-Sep-2025 06:00 PM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMuCjUEtS0shBPar%2FK2%2F11w%3D%3D
354,2025_OSCSC_118858_1,[Selection and Appointment of Transport Contractors  for Transportation of Paddy and CMR of Deogaon Block  for the KMS 2025-26],29-Sep-2025 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Bolangir,20-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZ%2BKHGK8KmngABFIayKC%2FtA%3D%3D
355,2025_CELBB_118374_1,[Improvement to Mahanadi left embankment service road from Mangarajpur to Sankhameri and Tunpur to Mugagahira],24-Sep-2025 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack",14-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfzGjLtH%2BT2a2ZW6CTOQfNQ%3D%3D
356,2025_OSCSC_118757_1,[Selection and Appointment of Transport Contractor for Transportation of Paddy/CMR for KMS 2025-26 for Gunupur Block and Municiplaity in Rayagada District.],26-Sep-2025 06:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,16-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJF33L3JZKZsrX4KcVZ7oFQ%3D%3D
357,2025_CERWI_118511_2,[Construction of Boundary Wall and Development of Play Ground at NBC College Kendupadar for the year 2025-26],24-Sep-2025 06:00 PM,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STCbXwX%2FWVNpGbSXTWO%2BFbQ%3D%3D
358,2025_AGRIL_118202_2,[Upgradation and Renovation of STL Kendrapara],19-Sep-2025 10:00 AM,Directorate of Agriculture and Food Production||SE Agriculture Central Zone||Executive Engineer (Agril) Kendrpara,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiIwbN%2F0Ph%2BhNu8H0uH8baA%3D%3D
359,2025_STSCD_118115_5,[CONSTRUCTION OF DORMITORY WITH TOILET AND BATHROOM FOR BOYS AT MACHHKUND UNDER LAMTAPUT BLOCK.],16-Sep-2025 02:00 PM,ST and  SC Development Deptt||ITDA  Koraput,06-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzRMvJeJqz%2Fe7z%2BI%2FDUKW1A%3D%3D
360,2025_UPIDB_118230_1,[Improvement to canal service road from RD 0.00km to 2.000km of Sasahandi minor.],20-Sep-2025 11:00 AM,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7F19ceI9VGgHcQonYCPr4Q%3D%3D
361,2025_AGRIL_118202_1,[Furnishing of Guest House at CDAO Kendrapara],19-Sep-2025 10:00 AM,Directorate of Agriculture and Food Production||SE Agriculture Central Zone||Executive Engineer (Agril) Kendrpara,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sc%2Fl1oQDrqLCKGr3Ft4Suyg%3D%3D
362,2025_PHEO_118382_1,[Scada and Automation of intake well and 3.0 MLD  WTP  in  Khariar NAC],22-Sep-2025 06:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,10-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmoUBeQMuaUmNX5QTevnoqA%3D%3D
363,2025_ORULB_117921_16,[Construction of road at Subhadra Bihar],16-Sep-2025 10:00 AM,Municipal Bodies||Parlakhemundi Municipal Council,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sv2PFXGJKuR0B6iSJavZWig%3D%3D
364,2025_OSCSC_118108_1,[APPOINTMENT OF LEVEL II TRANSPORT CONTRACTOR FOR TRANSPORTION OF RICE FROM RRC TO FPS FOR THE BIENNIAL 2025 27],16-Sep-2025 09:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nuapada,30-Sep-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyGKu6%2BhvUy8HsTZMjqC9Fw%3D%3D
365,2025_CELBB_118453_26,[NID-127- Improvement to Devi Right Embankment from Mahadevbasta to Patharapaka.],24-Sep-2025 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",13-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQE3gmG87vhTUzAq1fQLPkg%3D%3D
366,2025_ORULB_118101_2,"[CONSTRUCTION OF TURF CRICKET GROUND AT HIGH SCHOOL PADA WARD NO- 03, KHARIAR ROAD]",15-Sep-2025 05:30 PM,Municipal Bodies,04-Oct-2025 05:30 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SfNKc7zwdNctYL%2B%2Fbnw44IA%3D%3D
367,2025_ORULB_118436_7,[Const. of drain at Kendukata Harijanpada from Sesha House towards Lentu House in ward No 01],24-Sep-2025 10:00 AM,Municipal Bodies||Redhakhol NAC,08-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEBka94uQFVykAxYQyfGKLA%3D%3D
368,2025_OSCSC_118519_1,[APPOINTMENT OF TRANSPORT CONTRACTOR FOR TRANSPORTATION OF PADDY/RICE OF ASKA BLOCK/NAC KMS 2025-26],25-Sep-2025 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyEMGQM1JbRjZaCyUPjIRrQ%3D%3D
369,2025_CERWI_118661_1,[Construction of 4 nos of F type Staff Quarter for JMFC at Loisingha for the year 2025-26 in the district of Bolangir],25-Sep-2025 06:00 PM,CE RW I||RWCIRCLE-BALANGIR,09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWn0wsQ1efKWsYE%2FTGaFFIw%3D%3D
