Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
63,2025_NTPC_100344_1,6,[BIENNIAL NON COMPREHENSIVE MAINTENENCE CONTRACT OF MASS TECH MAKE DCS],17-Sep-2025 05:15 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDEhzrBV6IwfHrEOwLNpneg%3D%3D
64,2025_NTPC_98576_2,6,[ABB VFD and 220v contactor for Bongaigaon plan],17-Sep-2025 04:45 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,10-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDFssqksFR5%2B%2Fb3dQvJIcnA%3D%3D
65,2025_NTPC_98569_2,6,"[LEVEL TRANSMITTERS FOR PA,FD AND ID FANS HYDRAULIC SKIDS AT SOLAPUR]",17-Sep-2025 04:20 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,10-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZytw3smu%2Fk65zobE076fCQ%3D%3D
66,2025_NTPC_100339_1,6,[Procurement of Spares of IR make Instrument Air Compressors of AHP NTPC],17-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoZNPAJioIcCS4N0GUtvJBA%3D%3D
67,2025_NTPC_100340_1,6,[BIANNUAL AMC FOR BUNKER LEVEL MONITORING SYSTEM FOR MAIN PLANT UNIT-03],17-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbKY81e2kTJVTh5WOrIGhSg%3D%3D
68,2025_NTPC_100337_1,6,[Onsite CAMC of UPS at NTPC Mouda for 3 years],17-Sep-2025 03:30 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShCus%2FS2rogxIGOBkq4nGJQ%3D%3D
69,2025_NTPC_100332_1,6,[Biennial Contract for Deployment of OEM Service Engineer of Kobelco for],17-Sep-2025 01:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StTFBtlNuJtp3vLPPpslFbw%3D%3D
70,2025_PVUNL_100328_1,6,[Supply and installation of Conference Hall Itesm at Various Coinference],17-Sep-2025 01:00 PM,Patratu Vidyut Utpadan Nigam Limited||Patratu Super Thermal Power Project,30-Sep-2025 12:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCGBa5ipNMjezOw4m2YDqlQ%3D%3D
71,2025_NTPC_98565_2,7,[spare parts for 5 MT FORK LIFT for Central Store NTPC North Karanpura],17-Sep-2025 11:40 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,10-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9NYeOp1cxxUHV%2FeBnB5kVg%3D%3D
72,2025_NTPC_100295_1,7,[Procurement of Karl Fischer reagent and water standard for moisture],17-Sep-2025 11:30 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SO1EkI09KbYP8FlwsSlL1OA%3D%3D
