Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
193,2025_MCNNH_87220_1,[Tender for supply of employees on outsourcing],18-Sep-2025 11:00 AM,Municipal Commissioner Nagar Nigam Haridwar,03-Oct-2025 01:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1X%2FynUSUOSZwM0QrU0h%2BuA%3D%3D
194,2025_UPCL9_86601_1,"[Supply of bushing rod, Tinned copper fuse wirel, HT Tape, Magger at Bithoria and Block fdr S/Div, Kamaluwaganja against head O and M for the year 2025-26]",26-Aug-2025 04:00 PM,MD - UPCL||CE (Dist) Kumaon||SE (D) Haldwani||EE (Rural) Haldwani,30-Sep-2025 12:30 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAUzOeIflkZvwgFi6RLZ0GA%3D%3D
195,2025_UPCL7_86302_1,[For sale of ACSR Conductor scrap available in Stores under ESD UPCL Dehradun],19-Aug-2025 09:00 AM,MD - UPCL||CE (MM and I)||SE (MM),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6m0DiCiGdyIZ7orqkLWXbA%3D%3D
196,2025_SPD_87542_1,[	SUPPLY OF SCHOOL DRESS],25-Sep-2025 01:00 PM,Director Sports||Joint Director Sports||Dy. Director Sports||Asst. Director Sports (Garhwal),09-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyUywF0Xi0fOCw4PpQEB1%2Bg%3D%3D
197,2025_pwd_86024_2,[New Construction of 3 Van Rakshak Chouki in Bharhat raji at mahidanda of Uttarkashi van prabhag in District Uttarkashi.],09-Sep-2025 05:10 PM,PWD||6th Circle Uttarkashi,30-Sep-2025 12:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQCWBKm%2FXA5lo3Vdep8Qedw%3D%3D
198,2025_DGIPR_87501_1,[RE tender for multi colour folder],25-Sep-2025 02:00 PM,DG - Information and Public Relation Department Dehradun,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLXnD8r51GDBK7AWl1ETAgg%3D%3D
199,2025_DSC_87552_1,[Sale of Press Mud of Season 2025-26],25-Sep-2025 05:00 PM,Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Scr0rdudv7cfucix7fBMjFg%3D%3D
200,2025_UJVN_87044_1,[Maintenance for Hydro-Mechanical and Electro-Mechanical works of Dharasu Power House for the period of 06 months],10-Sep-2025 04:00 PM,"MD- UJVN||Director (Operation)||GM (BV)||DGM (HGC), MB-II",04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShEw3in7hHBlvftUjwHS4oA%3D%3D
201,2025_PTCUX_87055_1,[Providing a Diesel Operated Jeep Mahindra Bolero  Tata Sumo Camper equivalent  Vehicle Model not before 2022  along with Driver  having Commercial Driving License and Mobile  for Assistant Engineer 220KV GIS S S IIP Harrawala  Dehradun],10-Sep-2025 06:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||C.E.(O/M) Garhwal Zone Roorkee||SE (O/M) Circle Dehradun||Div. Accountant (O/M) Yamuna Colony,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZCCVizqbVaIdakrxcDVuaQ%3D%3D
202,2025_RFCG_87529_1,[Transportaion of Food Grain Shops],25-Sep-2025 09:00 AM,Regional Food Controller Garhwal,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZng5Or3AAHQltu4kGYndsg%3D%3D
203,2025_pwd_86833_1,[Construction of 15.00 m span bridge in place of the 09.00 m span bridge on the local Levada river at km 19 of Sardarnagar Bajpur Keshowala Banna Kheda Bailpadav Kotabagh Kaladhungi Motor road (SH 61) (Beria Road) in Bajpur district Udham Singh Nagar],02-Sep-2025 05:05 PM,PWD||4th Circle U.S. Nagar,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbPeb4NMXLAvX%2BPtZya7vFQ%3D%3D
204,2025_pwd_86854_1,"[Under CM Ghoshana No 87/2022, The Construction work of internal roads and drains etc. of Ward No. 59, Gujrada Mansingh in  Mussoorie Constituency of Dehradun District under State Sector.]",03-Sep-2025 03:05 PM,PWD||9th Circle Dehradun,01-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5mv84RGV3aoeKLakmusjHQ%3D%3D
205,2025_GBPUA_86818_1,[Demolition and Clearance of Central Workshop and Boundary wall etc at Haldi GBPUAT  Falling Under Purview of Pantnagar Airport Expansion ],02-Sep-2025 05:30 PM,VC-G.B. Pant University of Agriculture and Technology||Director Works and Plants||Dy. Director (General),04-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sv6M8kaDYFireqBehR6eOHg%3D%3D
206,2025_pwd_87586_1,"[Construction work of motor road from Km 12.00 of Lambgaon Bijpur Rawatgaon Paniyala motor road of Pratapnagar constituency of Tehri Garhwal district, from Kangar named Tok to Primary School Paniyala and Laxmi Temple Paniyala Under State sector.]",26-Sep-2025 12:00 PM,PWD||8th Circle New Tehri,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S36kQEAEq%2FnETelKgj5jiMg%3D%3D
207,2025_pwd_87583_1,[Construction work of bypass motor road in Lambgaon of Pratapnagar assembly constituency of Tehri Garhwal district (Second phase Stage-I) Under Chief Ministers announcement number 973/2021.],26-Sep-2025 12:00 PM,PWD||8th Circle New Tehri,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0%2FKzdtUNc1UIT5xlFlQV1Q%3D%3D
208,2025_DGIPR_87503_1,[RE tender for greeting card],25-Sep-2025 02:00 PM,DG - Information and Public Relation Department Dehradun,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwUzKGSoEo1EF%2B22Ne3NS2A%3D%3D
209,2025_DSC_87555_1,[Spares and AMC of Sugar Bag Stitching Machine],25-Sep-2025 05:00 PM,Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaMjAeg9PE2nMI3hju0T3sw%3D%3D
210,2025_pwd_86650_1,[Reconstruction and protection work of damaged portion of Hill Bypass motor road and patch repair work by BC in Haridwar Constituency of Distt. Haridwar under State Sector.],28-Aug-2025 10:30 AM,PWD||SE PWD Circle Haridwar,03-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8JztFeijfgxXO4y1FMZwLw%3D%3D
211,2025_pwd_86378_1,[ Construction work of damaged internal roads and drains of  Nanda Enclave in Constituency Dharampur of Dehradun District under State sector.],20-Aug-2025 05:00 PM,PWD||9th Circle Dehradun,08-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgIZ46HXqgK%2B3hIHNG%2BgENA%3D%3D
212,2025_DSC_87553_1,[Supply of Loose Bagasse],25-Sep-2025 05:00 PM,Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StBR4NH6iq4xpkHGJVGSZ0A%3D%3D
213,2025_UPCL3_87663_1,[E.T.No.-EDC(USN)30/2025-26],29-Sep-2025 10:30 AM,MD - UPCL||CE (Dist) Rudrapur||AAO Rudrapur,13-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUgW5Khf1gh99BMmoIpuwnA%3D%3D
214,2025_PTC12_87502_1,[Work of Puncture Insulator Detection (PID) of various towers of 132KV Kashipur (400KV)-Bazpur D/C line connected to 132KV substation Bazpur],24-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMKuw7K0FR7tIzRiWDJ%2FgcQ%3D%3D
215,2025_VCDU_86825_1,"[Renovation and Upgradation of existing space including Equipment/Gadgets therein for establishing a Community Radio Station on Turn Key basis at Doon University, Dehradun, Uttarakhand]",02-Sep-2025 03:00 PM,Vice Chancellor-Doon University Dehradun,04-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnS2z5loIDRpI6%2FRy3zqQvQ%3D%3D
216,2025_UTDB_86622_1,[Request for Empanelment of Architecture Firms and Urban and Tourism Planners for various tourism works implemented by UTDB in Uttarakhand],26-Aug-2025 06:00 PM,CEO (Uttarakhand Tourism Development Board)||Director (Infrastructure)||Sr. Research Officer,06-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sjiidhn9Ak5hcF1q3HHyiBA%3D%3D
217,2025_UKJS_87110_8,"[OPERATION AND MAINTENANCE WORK OF DHARMAWALA, PRATITPUR AND MEDNIPUR-BADRIPUR WATER SUPPLY SCHEME UNDER HERBERPUR UNIT]",12-Sep-2025 11:30 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVD%2BwNJsCMvi4tF%2FsveHenA%3D%3D
218,2025_NNR_87391_1,[NATIONAL CLEAN AIR PROGRAMME],22-Sep-2025 06:00 PM,Municipal Commissioner Nagar Nigam Rishikesh,04-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sego8DnOZhItFnyOQ9Qi68g%3D%3D
219,2025_UKJS_87037_1,"[PREPARATION OF DETAIL PROJECT REPORT (DPR) INCLUDING DETAIL TOPOGRAPHICAL and ENGINEERING SURVEY AND DESIGN FOR WATER SUPPLY SCHEME, SEWERAGE SCHEME OR ANY BUILDING OR ANY OTHER CONSTRUCTION ANYWHERE IN UTTARAKHAND]",10-Sep-2025 11:00 AM,"CGM (Drinking Water) Jal Sansthan||GM (Technical, Research, Material)||Accountant, Jal Sansthan",03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbisLWIQUqRQRzy655nh5IA%3D%3D
220,2025_VCDU_86830_1,"[Renovation and Upgradation of existing space including Equipment/Gadgets therein for establishing TV/AV Studio on Turn Key basis at Doon University, Dehradun, Uttarakhand]",02-Sep-2025 03:30 PM,Vice Chancellor-Doon University Dehradun,04-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1ueTa6R9bq2brfINpRmcGA%3D%3D
221,2025_UCDF_87418_1,[Supply of Lab Equipments for Cattle Feed],23-Sep-2025 03:00 PM,MD - UCDF Ltd. Haldwani||Add. MD UCDF,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8DzMbTIXUlBxAZZN2HCQGw%3D%3D
222,2025_IRDCE_87440_1,[Supply of M S Pipe 80 mmx 4.8 mm thick],24-Sep-2025 05:00 PM,IRD - Chief Engineer||Chief Engineer - Irrigation and Flood Kumaun Haldwani||Tubewell Circle - Haldwani - Mechanical||Tubewell Division - Ramnagar,09-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3GCkKZ69gdBGt2EJm5PXwA%3D%3D
223,2025_DAH_80703_1,[Supply of Veterinary Vaccines],25-Feb-2025 10:00 AM,Director (Animal Husbandry)||Jt. Director (Procurement),30-Sep-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdZGGo5S8b01S8vPnHsxIbQ%3D%3D
224,2025_UCADA_87175_1,[REQUEST FOR PROPOSAL (RFP)  FOR  SELECTION OF HELICOPTER OPERATOR FOR DISASTER MANAGEMENT SERVICES AND OTHER MISCELLANEOUS PURPOSES FOR 01 YEAR],15-Sep-2025 09:00 AM,CEO (Uttarakhand Civil Aviation Development Authority),06-Oct-2025 11:00 AM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sj0oM2FbVgPBUT8lUVF8ssg%3D%3D
225,2025_pwd_86805_1,"[Construction of Bituminious Road in Naugwathaggu along canal no- 4 to Pond in Nanakmatta Constituency of District Udhamsingh Nagar, Under State Sector]",01-Sep-2025 06:55 PM,PWD||4th Circle U.S. Nagar,09-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZudYjidHAUC2%2F33qCDkaOA%3D%3D
226,2025_IRDCE_87653_1,[Construction of jetty in nakuchiyatal lack block bhimtal under district plan.],27-Sep-2025 05:00 PM,IRD - Chief Engineer||Chief Engineer - Irrigation and Flood Kumaun Haldwani||Irrigation Work Circle - Nainital||Irrigation Division - Nainital,30-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Smw1swXZ6B6ABLh9u9z95yA%3D%3D
227,2025_GMCH_86550_1,[Medical Hand-held Portable X-Ray Imaging Device],25-Aug-2025 06:30 PM,Principal - Government Medical College Haldwani,09-Oct-2025 12:30 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrsGzdQXvj%2ByC4%2FbceCPK2w%3D%3D
228,2025_pwd_87210_1,[Establishment of Online Court Under E-Courts Project at District Court Haridwar],16-Sep-2025 05:00 PM,PWD||11th Circle Dehradun,08-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SF0KFdSEtJPeNs1iKmYBX8A%3D%3D
229,2025_pwd_86301_1,"[Under the state sector under Nanda Devi Raj Jaat Pilgrimage 2026 Repair and protection work on the Adibadri-Nauti Motor Road including damaged walls, causeways, culverts. (Length-38.53 Km.)]",19-Aug-2025 09:30 AM,PWD||7th Circle Gopeshwar,30-Sep-2025 11:00 AM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQ8J6ynFUTB2A8RZkuMIVUg%3D%3D
230,2025_RFCG_87533_1,[Transportaion of Food Grain Shops],25-Sep-2025 09:00 AM,Regional Food Controller Garhwal,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SR9aDzrMpnhrKUqox1PnmKg%3D%3D
231,2025_SSJM_87379_1,[CMC Operation and Maintenance of CCTV and EPABX System],24-Sep-2025 06:00 PM,Principal Soban Singh Jeena Government Institute of Medical Science and Research Almora,09-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBXxuUntTsx3gMRizVtp%2FlQ%3D%3D
232,2025_MDPEY_86559_1,[Construction of OHT Tube Wells Pump House Toilet Boundary wall and Laying and jointing of Rising Main and Distribution system of Sankriti Lok Colony Water Supply Scheme under SASCI Programme.],25-Aug-2025 05:40 PM,"MD (Drinking Water) Peyjal Nigam GoUK||CE - Garhwal Zone||SE, Construction Circle, Dehradun",01-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FN7TjjYTzr4JKWLejmgx%2Fw%3D%3D
233,2025_IRDCE_87179_1,[Canal Covering Work at Haldwani Block in Nainital District From ITI Crossing to Hyundai Showroom Rampur Road And Near Golawar Feeder Canal Dr. Susheela Tiwari Govt. Medical College to Mehta Charitable Hospital. (Reach- Km. 5.161 To Km. 5.856)],15-Sep-2025 11:00 AM,"IRD - Chief Engineer||Chief Engineer - Uttar, Haldwani||Supt. Engineer, Irrign. Working Circle, Haldwani",07-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYdoni5vwZAA0NOwZy5%2BbaA%3D%3D
234,2025_pwd_86626_1,[Slope stabilization of Landslide affected area  of Joshimath in District-Chamoli (Jyotirmath  Town)],27-Aug-2025 10:00 AM,PWD||7th Circle Gopeshwar,10-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNFaCznWUxWasDG1YrWJT6Q%3D%3D
235,2025_MDPEY_87103_1,"[CONSTRUCTION OF GOVERNMENT  I.T.I. DEVPRAYAG ,TEHRI GARHWAL]",12-Sep-2025 10:00 AM,MD (Drinking Water) Peyjal Nigam GoUK||CGM (CW) - Dehradun||GM - Dehradun,06-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNuu3vQcXWMGEsa5T8WO3lA%3D%3D
236,2025_UKJS_87110_1,[OPERATION AND MAINTENANCE WORK OF DAKPATHAR WATER SUPPLY SCHEME UNDER WATER WORKS VIKASNAGAR],12-Sep-2025 11:00 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmzrZIx%2BaNPRfgwkMUwoFxw%3D%3D
237,2025_PPBU3_87415_1,[Work],24-Sep-2025 12:00 PM,Executive Officer Nagar Palika Parishad Bazpur (Udham Singh Nagar)||Office Superintendent,07-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Skj5YgcdckDmeiGvjW%2FjDsw%3D%3D
238,2025_PTC12_87494_1,"[Work of Anti-termite treatment in S.E. / E.E. and Control room building, Store and D.G. Room at 400KV Sub-Station, Kashipur]",24-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmfbIVG9wByDT2CbyOtORvQ%3D%3D
239,2025_pwd_86641_1,[Construction work of motor road from Shilgur Mandir Sawai Danda to Dadhoi Masrad Danda in Chakrata assembly constituency of Dehradun district under T.S.P. (Second phase stage-I)],27-Aug-2025 05:00 PM,PWD||9th Circle Dehradun,08-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2xIJoXCDSwN6I1pOM3aq4Q%3D%3D
240,2025_RES_87647_1,[Construction of type 3 for wardern near the residential girls Athletics hostel of district Sports office agastyamuni],27-Sep-2025 05:00 PM,RES - Chief Engineer||SE - Pauri||EE - Rudraprayag,10-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SD2161qnq2AwycP%2FbevWKpw%3D%3D
241,2025_pwd_87684_1,[Construction work of abutment of 36.00 m span foot bridge at Serighat in village Farsali Valli under District Plan year 2023-24.],29-Sep-2025 04:00 PM,PWD||1st Circle Almora,15-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4wld5K%2FG7Bqv94ZAa%2Fb1uw%3D%3D
242,2025_MCSN_87580_1,[BAIKUNTH CHATURDASHI MELA ME SOUND AND DECORATIVE LIGHT KI NIVIDA ],26-Sep-2025 11:00 AM,Municipal Commissioner Srinagar (Pauri Garhwal),09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUO0a3Xxao86FZZlg2vxDvw%3D%3D
243,2025_DSC_87558_1,[Upgradation of Existing Effluent Treatment Plant],25-Sep-2025 05:00 PM,Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBJftyAVDIw9%2BmHm7RM3fbQ%3D%3D
244,2025_CDOH1_87207_1,[ e Tender for Road construction work.],16-Sep-2025 02:10 PM,Chief Development Officer Haridwar||District Development Officer||BDO Bahdrabad||Accountant,03-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4ciizUCXFKgS6o6twRPcqA%3D%3D
245,2025_pwd_86382_1,[Reconstruction of internal roads through SDBC and interlocking tiles and construction of drains of Uday Vihar in Ward No. 75 Majra of  Dharampur constituency in Dehradun district under State Sector.],20-Aug-2025 05:00 PM,PWD||9th Circle Dehradun,08-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjAJwc90WEo1oynDPuTYxhA%3D%3D
246,2025_UKJS_87110_6,[OPERATION AND MAINTENANCE WORK OF DUMET BADWALA AND KATAPATHAR WATER SUPPLY SCHEME UNDER HERBERPUR UNIT],12-Sep-2025 11:30 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy1PwuL%2By9qirGyl6zZ6aqA%3D%3D
247,2025_DAH_80660_1,[Supply of Veterinary Allopathic Medicines],25-Feb-2025 10:00 AM,Director (Animal Husbandry)||Jt. Director (Procurement),30-Sep-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoO5SpwbaP7IH4Dv%2Fp565LA%3D%3D
248,2025_pwd_87521_1,[Construction of Shivlalpur amarjhanda to Rampur manpur road in Kashipur constituency Distt US Nagar under state sector],25-Sep-2025 09:00 AM,PWD||4th Circle U.S. Nagar,28-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKJFE3BhnCOwLRWv82Cwe5g%3D%3D
249,2025_pwd_87584_1,[Improvement and Damarikaran  of Deghat Chintoli main road to jaikhal motor road in Salt constituency of Almora district under the state sector. In anticipation of sanction],25-Sep-2025 06:55 PM,PWD||1st Circle Almora,17-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBUdgyBB7DM3ETKoMisC8fg%3D%3D
250,2025_AYUSH_87481_1,[	SUPPLY OF MEDICINE BY CPSU PSU AND STATE COOPERATIVE],24-Sep-2025 01:30 PM,DG - AYUSH,15-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM6KR66IuJie9UG4r5OZO%2FA%3D%3D
251,2025_DGSED_87005_1,[SUPPLY OF STATIONARY],09-Sep-2025 12:30 PM,Director General (School Education)||Director (A.R.T),04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSh%2FlfeOuJZNiLyGkYgyJ4Q%3D%3D
252,2025_RES_87367_1,[Construction of office Building in Block Education Officer Khatima ],23-Sep-2025 04:15 PM,RES - Chief Engineer||SE - Nainital||EE - US Nagar,06-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Shlq4SDJu3u5GbFWGxRld2w%3D%3D
253,2025_pwd_86625_1,[Reconstruction and improvement work of motor road from Ubhau to village Nainbag in  Kalsi Block of Chakrata Constituency of Dehradun District under State Sector. (Length 0.850 km.)],27-Aug-2025 10:00 AM,PWD||9th Circle Dehradun,09-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SebQ8sRz87s%2FULCtvM8ENiw%3D%3D
254,2025_pwd_87384_8,[Reconstructed of internal roads by CC interlocking tiles from main road cemetery towards Jeera house in Nagar Panchayat Imlikheda and from Sulekha house to Durga temple towards Dimple Sharma house at Gummawala Under S.S 2025-26 (Job-8).],23-Sep-2025 06:00 PM,PWD||SE PWD Circle Haridwar,08-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqRsNtwQfVE5t7%2BnAnmIvNw%3D%3D
255,2025_UPCL7_86305_1,[For sale of ASCR Conductor scrap available in Stores under ESD UPCL Haldwani],19-Aug-2025 09:00 AM,MD - UPCL||CE (MM and I)||SE (MM),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnJva1eR1k9ogTVUffjOmbQ%3D%3D
