Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_NITW_879412_1,1,[Providing Plinth Protection to all D type quarters blocks at NIT Warangal],29-Sep-2025 09:00 AM,National Institute of Technology Warangal||Purchase and Stores Section - NIT Warangal,22-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1f61zEKj%2FL952bVJlGRDFw%3D%3D
2,2025_CRPF_879275_1,1,"[Anti termite treatment in residential building ,04 nos barracks sos mess gos mess and store block at gc crpf chandauli uttarpradesh]",27-Sep-2025 05:00 PM,"DG,CRPF,MHA||Central Sector,CRPF,MHA||GC Allahabad,CRPF,MHA",04-Oct-2025 10:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQHv%2BbR3a1yCQ%2FPj8n%2F0MiQ%3D%3D
3,2025_NIFT_879361_1,1,[Conducting soft skills training],26-Sep-2025 05:30 PM,National Institute of Fashion Technology,07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SREXsIMH8I0uOLTSXV71B7Q%3D%3D
4,2025_MoRTH_879175_1,1,[Consultancy Services for Preparation of DPR of 285.81 km of National Highways to 2-4 LPS configuration under Mumbai Circle (NH) PWD Maharashtra.],26-Sep-2025 04:00 PM,Ministry of Road Transport and Highways||P6 Delhi - MoRTH||RO Mumbai - MoRTH,27-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjV2xA9EvGuWJZ8qQiP9qTA%3D%3D
5,2025_DOP_879306_1,1,[Electrical repair and maintenance of Kollam Civil station PO under Kollam Division (SR-Kerala)],26-Sep-2025 03:30 PM,"Department of Posts||Karnataka Circle,Dept. of Posts||CPMG,Karnataka Circle,Bangalore,POST||Supdt. Eng.(Elect.) Dn,RMS Bhawan,Bangalore,POST",03-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjabWF4u4kOBYUM5LEJjcIA%3D%3D
6,2025_DOP_879208_2,1,[Renovation of PO building Shankargarh under Prayagraj Division],26-Sep-2025 02:00 PM,"Department of Posts||UP Circle, Dept of Posts||CPMG,UP Circle,POST||DPS (HQ), CPMG UP Circle,Lucknow,POST",13-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwDSUdiTOTA0Tv6ULFDyvxA%3D%3D
7,2025_IISRB_879196_1,1,[Empanelment of Vendors Suppliers for Supply of Books and other documents to Central Library IISERB],26-Sep-2025 11:00 AM,Indian Institute of Science Education and Research Bhopal||Stores and Purchase Section-IISER-Bhopal,27-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn%2FvUIz7cHoo5gotCkKTbfQ%3D%3D
8,2025_DRDO_878879_1,1,"[Provision of Additional Multi Storied Building for Training Centre of CEPTAM at Metcalfe House, Delhi]",25-Sep-2025 06:45 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer (R and D) Delhi - DRDO,09-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKGokvFXjOcepO5dqEnPmGg%3D%3D
9,2025_NRL_879162_1,1,[SUPPLY OF ANALYSERS AND CABINETS (LOT 2)],25-Sep-2025 06:10 PM,Numaligarh Refinery Limited,23-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgV97P9L%2FVo0QrvydmTxQiA%3D%3D
10,2025_NRL_878945_1,1,[SUPPLY OF DELUGE SYSTEM],25-Sep-2025 05:45 PM,Numaligarh Refinery Limited,16-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBQZAGpTw4rMwgtPpph1t2A%3D%3D
11,2025_FACT_879072_1,1,"[Construction of Additional Phosphoric Acid Storage Tanks at Q10 Berth, Willingdon island (Rubber Lining Works)]",25-Sep-2025 05:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,16-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ST%2FBKb%2F3P%2F5aZOigv0e%2BeDw%3D%3D
12,2025_DDA_879096_1,1,[M/o 1675 MS DU s In Situ Rehabilitation of slum dwellers at Jailorwala Bagh  Ashok Vihar.],25-Sep-2025 04:00 PM,Delhi Development Authority||CE-Electrical-DDA||EE(El)/ED-9-Rohini-DDA,07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqSyH0ykPeFevlJkg%2BdEmuA%3D%3D
13,2025_FACT_879012_1,1,"[Painting of Phosphoric Acid Storage Tanks, Willingdon Island, Kochi.]",25-Sep-2025 03:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,16-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAK6U%2F4a91%2FWWoBVTe23PBg%3D%3D
14,2025_FACT_878911_1,1,"[Civil and structural works for balance works of new PA tanks at Q10, Willingdon Island, Kochi.]",24-Sep-2025 05:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,15-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Szv2%2BTAMtqAIjpNh24oQQeQ%3D%3D
15,2025_FACT_878899_1,1,"[Supply and Installation of Electrical and Instrumentation works for Construction of Phosphoric Acid Storage Tanks at Q10 berth, Willingdon Island.]",24-Sep-2025 05:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,15-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sx2Xw%2B2MWVLhjkVSVQ1aKFQ%3D%3D
16,2025_FACT_878872_1,1,"[Balance piping works for construction new phosphoric acid tanks at Q10 berth, WI.]",24-Sep-2025 05:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,15-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0VHugdjURT8XeyZrG9dk%2Fw%3D%3D
17,2025_ALIMC_878816_1,1,[Renovation and repairing of Ancillary unit 05 for service facilities of Divyangjan purpose at Alimco Kanpur],24-Sep-2025 03:00 PM,Artificial Limbs Manufacturing Corporation of India||Corporate Head Quarters - Kanpur - ALIMCO||PT Department - ALIMCO,30-Sep-2025 03:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjrhWYON63cjnN2pzlMKCrA%3D%3D
18,2025_IISER_878873_1,1,[IISER-K/PurEnq/812/G/DES/25-26],24-Sep-2025 02:00 PM,Indian Institute of Science Education and Research - Kolkata||Administration - IISER - Kolkata,15-Oct-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCONc2RAqSLMIZOQo3bpFGw%3D%3D
19,2025_DOP_878792_1,1,[Customised designing and fabrication of the India Post Pavilion at IITF],23-Sep-2025 06:55 PM,"Department of Posts||Delhi Circle, Dept. of Posts||Off. of Chief Postmaster General,Delhi Circle||IT and Financial Services,Chief PMG,Delhi Circle",04-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDgVpIfD26IvUaImmvTvJnA%3D%3D
20,2025_EIL_878548_1,1,[Part B Balance Civil  Structural and Architectural Works at SV and IP Stations Odisha Section],23-Sep-2025 06:55 PM,"Engineers India Limited,MoPNG||Head Office-Delhi,EIL,MoPNG",03-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJh03E4vywlJmnBABitmgsw%3D%3D
21,2025_EIL_877129_1,2,[SG/B957-300-VV-MR-6112/52],23-Sep-2025 06:55 PM,"Engineers India Limited,MoPNG||Head Office-Delhi,EIL,MoPNG",06-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUWHWm2Bw89secqEzv7nrkQ%3D%3D
22,2025_DOP_878799_1,2,[Repair and maintenance of PO building Jaswant under Etawah  Division. ],23-Sep-2025 06:50 PM,"Department of Posts||UP Circle, Dept of Posts||CPMG,UP Circle,POST||DPS (HQ), CPMG UP Circle,Lucknow,POST",08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SruSCaFcm5I8vMctJ%2BbrV2w%3D%3D
23,2025_DIT_878727_1,2,[Supply of Next Generation Firewall],23-Sep-2025 05:00 PM,Department of Electronics and Information Technology(DeitY)||Centre for Development of Advanced Computing -  DeitY||Thiruvananthapuram - C-DAC - DeitY,06-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9pdn%2FYaOVlb8t4QIOwVWmg%3D%3D
24,2025_REIL_878742_1,2,[NIT for Rate Contract for transportation of SPV Module from REIL Kanakpura Jaipur to Hiriyur and Pavagada (Karnataka)],23-Sep-2025 04:20 PM,Rajasthan Electronics and Instruments Limited||Head Quarters-Jaipur-REIL||Material Management-HQ Jaipur-REIL,01-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIQnfkyslQkIwt1jMy7gL6g%3D%3D
25,2025_DDA_878612_1,2,[M/o completed scheme under N/A-II Hort. Zone],23-Sep-2025 09:00 AM,Delhi Development Authority||CE-North Zone-DDA||EE-ND 5-Keshav Puram-DDA,04-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SG8bTaEeDV0E8X5d%2BMvS0sw%3D%3D
26,2025_DDA_878611_1,2,[Maintenance of completed works Narela Zone.],23-Sep-2025 09:00 AM,Delhi Development Authority||CE-Electrical-DDA||EE(El)/ED-4-Rohini-DDA,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St1D%2FESdGXikT%2Bf0zByKepw%3D%3D
27,2025_DRDO_877729_2,2,[Comprehensive Annual Maintenance   Servicing   Repairs to EM installations Transformers and Cranes at various locations at Chandigarh and Ramgarh],22-Sep-2025 06:00 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Estate Management Unit(R and D)- Chandigarh - DRDO,06-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScL4EdyRagOxWZjKECEHjtg%3D%3D
28,2025_DRDO_878551_1,2,[Provision of Compound Wall and Related Facilities at Manduru for ADA Bengaluru],22-Sep-2025 06:00 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer (R and D) South - DRDO,10-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHe2LPHuIzyouPglEJ58YLg%3D%3D
29,2025_NABA_878545_1,2,[Supply of Red Hat JBoss Enterprise  Application Platform and Extended Life  Support Subscriptions],22-Sep-2025 04:00 PM,National Bank for Agriculture and Rural Development (NABARD),01-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SF6sjX055l9qg2XfCMIC0rA%3D%3D
30,2025_IWAI_878544_1,2,[Dry -docking repair works of Ro-Ro Vessel M.V. Adi Shankara during the year 2025-26],22-Sep-2025 04:00 PM,"Inland Waterways Authority of India,MoS||RO Kochi,IWAI,MoS",07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SW9goNM4pDJON8in1m0W1Jw%3D%3D
31,2025_IIT_878550_1,3,"[Providing, Installation, Testing and Commissioning of Variable Speed Drive (VSD) for Cooling Tower Fan Motors of 4 x 450 TR Water Cooled Chiller AC Plant at IIT Delhi]",22-Sep-2025 04:00 PM,Director-Indian Institute of Technology(IIT Delhi)||Dy.Registrar(Stores) Central Store Purchase Section-IIT Delhi,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzM9GD379uRmIujW3g%2Fn6Sw%3D%3D
32,2025_JNPT_878555_1,3,"[Manning, Operation, Maintenance and Complete Technical   Management of following Fire Fighting System of JNPA at PUB, HVWSS and BFC for the three years ]",22-Sep-2025 03:30 PM,Jawaharlal Nehru Port Trust||Marine-JNPT||F and S - Fire and Safety - Marine - JNPT,02-Oct-2025 03:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FXPP2deDXGrAtdSXvmK2yw%3D%3D
33,2025_IIT_878506_1,3,[Shifting of the existing lift door upward direction in Block-III and IV in Academic area at IIT Delhi.],22-Sep-2025 03:00 PM,Director-Indian Institute of Technology(IIT Delhi)||Dy.Registrar(Stores) Central Store Purchase Section-IIT Delhi,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXjcIMp494IUlGjNuOnLmAg%3D%3D
34,2025_IWAI_878210_1,3,[Monthly Longitudinal Thalweg  Survey (MLTS) In Various National Waterways of Maharashtra.],22-Sep-2025 03:00 PM,"Inland Waterways Authority of India,MoS",07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STHPHDRLL37fnVDB0VQqb0g%3D%3D
35,2025_IIT_878496_1,3,"[Day To Day Routine, Preventive and Breakdown Maintenance of AC Units of IIT Delhi ( 2 Years)]",22-Sep-2025 03:00 PM,Director-Indian Institute of Technology(IIT Delhi)||Dy.Registrar(Stores) Central Store Purchase Section-IIT Delhi,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjUThVAMlldaj7ErBeJ32pg%3D%3D
36,2025_DOP_878504_1,3,"[Operation and maintenance of various Electromechanical services at Meghdoot Bhawan, New Delhi.]",22-Sep-2025 12:20 PM,"Department of Posts||Delhi Circle, Dept. of Posts",06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsvoB9A6WUP%2Bkcfv%2FuYoAgA%3D%3D
37,2025_DOP_878501_1,3,[Operation and maintenance of electromechanical services of post office buildings and administrative buildings and Postal Quarters under electrical enquiry Ambala.],22-Sep-2025 12:00 PM,"Department of Posts||Delhi Circle, Dept. of Posts",06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5Lb69WyUNkzyDCqpdUOgqA%3D%3D
38,2025_DRDO_878461_1,3,[Provision of Compound Wall and Related  Facilities  at Ibbaluru  for ADA  Bengaluru],20-Sep-2025 06:30 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer (R and D) South - DRDO,10-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvtrexWyXpZAjxf17dukOpA%3D%3D
39,2025_FCI_878456_1,3,[Annual Repairs and Maintenance contract for electrical and mechanical services at FSD Sabarmati Mehsana Palanpur and Viramgam under DO Ahmedabad 2025 2026],20-Sep-2025 06:00 PM,"Food Corporation of India||Regional Office,Gujrat,FCI,MFPD||Engineering Dn,Gujrat,FCI",04-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Ss4dwNbAmy6dJaNrDPiEh3Q%3D%3D
40,2025_IITK_878414_1,3,[Subsoil investigation for 5 nos bore holes at the site for proposed Nurses Hostel Phase I at IIT Kanpur],20-Sep-2025 03:00 PM,Indian Institute of Technology Kanpur||Institute Works Department - IITK||IWD Air-conditioning Division - IITK,04-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STO05EC%2BTWxuD8Rq3dV90ow%3D%3D
41,2025_IITK_878414_1,4,[Subsoil investigation for 5 nos bore holes at the site for proposed Nurses Hostel Phase I at IIT Kanpur],20-Sep-2025 03:00 PM,Indian Institute of Technology Kanpur||Institute Works Department - IITK||IWD Air-conditioning Division - IITK,04-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STO05EC%2BTWxuD8Rq3dV90ow%3D%3D
42,2025_DDA_878409_1,4,[M/o Various Sports Complex.],20-Sep-2025 01:30 PM,Delhi Development Authority||CE-Electrical-DDA||EE(El) Division-2(Sports)-Vikas Minar-DDA,04-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPTzITgvikQyiI%2BKfFzjhpQ%3D%3D
43,2025_IMSRP_878378_1,4,[Upgradation works of newly proposed ICTC and Speech and Swalloing Unit in AIIMS Raipur],20-Sep-2025 12:00 PM,All India Institute of Medical Sciences-Raipur||Administrative Department - AIIMS Raipur,13-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SB%2FkEOgBb8fiQljbTGHOCwA%3D%3D
44,2025_DDA_859449_2,4,[Upgradation/Modernization of existing parks/Green Belts],20-Sep-2025 11:00 AM,Delhi Development Authority||CE-North Zone-DDA||EE-ND 5-Keshav Puram-DDA,02-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7%2FXzSn%2BbPlSRHr%2BdSRRDOw%3D%3D
45,2025_NISER_878372_1,4,[TL8 and Other lab SBS repairing],20-Sep-2025 10:30 AM,National Institute of Science Education and Research - Odisha||Institute Works Department (IWD)||Civil Section,02-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZ7xJHIjamCwcs3rzj1fN0w%3D%3D
46,2025_ITBP_878172_1,4,[Installation of 02 Nos. Biodigester toilet and bathroom block at FMB Ziro for ORS of 31st Bn Yupia],20-Sep-2025 10:00 AM,"DG, Indo-Tibetan Border Police Force||IG, NORTH EASTERN FTR,ITBP",11-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeJYoedllBn%2Fr9wsRuak7qA%3D%3D
47,2025_DIT_878207_1,4,[Request For Quotation (RFQ) for Providing Cloud Services to NDDB],20-Sep-2025 10:00 AM,Department of Electronics and Information Technology(DeitY)||National e-Governance Division MCIT,30-Sep-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUTLJXtTvjYiRw655g9841g%3D%3D
48,2025_BandR_878343_1,4,"[EXECUTION OF CIVIL  WORKS CONSISTING OF EARTHWORK, BACKFILLING, PCC, RCC WORKS IN SUB STRUCTURES AND SUPER STRUCTURES, UNDERGROUND PIPING WORKS, ELECTRICAL AND ALLIED WORKS ETC. IN CONNECTION WITH CIVIL AND STRUCTURAL WORKS OF POLYPROPYLENE PROJECT]",20-Sep-2025 09:30 AM,Bridge and Roof Company (India) Limited||Corporate Head Quarters Kolkata Office - B and R,07-Oct-2025 05:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjWg5G8UsqNj%2FGJmUrbtR5A%3D%3D
49,2025_TMC_878217_1,4,[SITC Of 2x40KVA Online UPS],19-Sep-2025 06:00 PM,Tata Memorial Centre||Dr  B  Borooah Cancer Institute  Guwahati,09-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShmtmhLigWSXXhufxZ97Kvw%3D%3D
50,2025_DARE_878308_1,4,[Supply of Twin Screw Plastic Compounding Machine],19-Sep-2025 05:30 PM,"Department of Agricultural Research and Education||Indian Council of Agricultural Research,DoARE,MoA||Central Institute of Fisheries Technology-Kerala",09-Oct-2025 11:30 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sc0Mj8dJJ8k%2FTmdLfeAniTA%3D%3D
51,2025_NITC_878312_1,5,[Providing and fixing shingle roofing including dismantling of existing sheet roofing of Gazebo adjacent to the main canteen Swadishtam],19-Sep-2025 05:00 PM,National Institute of Technology Calicut||Engineering Unit 1 - NIT Calicut,14-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIISpk2pNfu0I4cCrn5fgPQ%3D%3D
52,2025_NISER_878315_1,5,[Al partition in SCS Bldg],19-Sep-2025 05:00 PM,National Institute of Science Education and Research - Odisha||Institute Works Department (IWD)||Civil Section,02-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFDuPmiNLdlw3iHw%2BzDxjgw%3D%3D
53,2025_NISER_878280_1,5,[Top dressing of football ground with fine river sand],19-Sep-2025 04:30 PM,National Institute of Science Education and Research - Odisha||Institute Works Department (IWD)||Civil Section,02-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYzYMkfZEOmTDxgnJpOtmGQ%3D%3D
54,2025_ARMHA_878249_1,5,[Term Contract for repair maint of E M items sanitary fitting and periodical service of existing accns OB  RB at Bn HQ Khonsa of 44 Assam Rifles],19-Sep-2025 02:50 PM,Assam Rifles - MHA,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3Zjes9Fu8FuC18jc9STeoQ%3D%3D
55,2025_BSNL_878241_1,5,[Repair and painting of  outer side of EB/CSC Side and Front Side Compound Wall in TE compound Sector-19 Noida. ],19-Sep-2025 02:30 PM,"Bharat Sanchar Nigam Limited||CGMT,UP(WEST) Telecom Circle, Meerut,BSNL||CE(Civil),UP(WEST) Telecom Circle,Meerut,BSNL",08-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKuYsQuqe64a2aK3CF4JHTw%3D%3D
56,2025_DOP_878235_1,5,[Renovation of Rampachodavaram PO Building under Rajahmundry dn],19-Sep-2025 02:00 PM,Department of Posts||Telangana Circle- Dept of Posts,30-Sep-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsKE3tTd8%2B1Mlxbli1Qhb%2BA%3D%3D
57,2025_DOP_878224_1,5,[Renovation to Yanam Post Office Building  under Kakinaea Dn],19-Sep-2025 02:00 PM,Department of Posts||Telangana Circle- Dept of Posts,30-Sep-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuZVnGtDMrfuncD%2BzV3FN1A%3D%3D
58,2025_NIFT_878221_1,5,[Empanelment of National Level Agency for Branding strategy preparation and implementation and Brand Management Services],19-Sep-2025 01:30 PM,National Institute of Fashion Technology,09-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBQ3AC6Q7UPcnYF7Aq4FUJQ%3D%3D
59,2025_NHIDC_878160_1,5,[NHIDCL/RO-Agt/STMC/C - S/NH-08/2025-26/775],19-Sep-2025 09:00 AM,National Highways and Infrastructure Development Corporation||Corporate Office-New Delhi - NHIDCL,09-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXeMBUPO41atyCk0IBPyUEQ%3D%3D
60,2025_DDA_878139_1,5,[M/o Various Sports Complex.],18-Sep-2025 06:00 PM,Delhi Development Authority||CE-Electrical-DDA||EE(El) Division-2(Sports)-Vikas Minar-DDA,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxwWuJIwoayc8kTRvgZDpbw%3D%3D
61,2025_TMC_871492_2,6,[Item Rate Running Contract (ARC) for Fire System Works for the Year 2025-2026 at ACTREC],18-Sep-2025 06:00 PM,Tata Memorial Centre||ACTREC  Kharghar  Navi Mumbai,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3et6wydv3RxJwUEO6rJS%2BQ%3D%3D
62,2025_DDA_878139_1,6,[M/o Various Sports Complex.],18-Sep-2025 06:00 PM,Delhi Development Authority||CE-Electrical-DDA||EE(El) Division-2(Sports)-Vikas Minar-DDA,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxwWuJIwoayc8kTRvgZDpbw%3D%3D
63,2025_MBPT_878124_1,6,[CE.T.40/2025 Repairs to Jetty Head Pirpau],18-Sep-2025 05:30 PM,Mumbai Port Trust||Civil Engineering - MBPT,08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5WghpX%2BXShTjyJqvvUilaA%3D%3D
