Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_UTL_3103_1,1,[14/7/2025-DOP(SWM)],15-Sep-2025 06:00 PM,Lakshadweep District||Directorate of Panchayat,27-Oct-2025 03:00 PM,https://tendersutl.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn4JKRymAPUDTb699ADKvcA%3D%3D
2,2025_UTL_3101_1,1,"[Re Construction of Government Senior Secondary School at Minicoy, Lakshadweep]",12-Sep-2025 03:45 PM,Lakshadweep District||Lakshadweep Public Works Department-UTL||Executive Engineer Kavaratti-LPWD-UTL,14-Oct-2025 03:00 PM,https://tendersutl.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMauOc7E213oNIfn7eJzS6A%3D%3D
3,2025_UTL_3097_1,1,"[Supply of mooring accessories for FADs, tools and safety equipments]",04-Sep-2025 09:00 AM,Lakshadweep District||Department of Fisheries-UTL||District Fisheries Officer-DoF-UTL,30-Sep-2025 03:00 PM,https://tendersutl.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BFZIxcfGFOJ4dix0qwVCyg%3D%3D
4,2025_UTL_3096_1,1,[Third Party Monitoring and evalution for Design Operation and Management of Solid Plastic Waste  Liquid Waste under Swachh Bharat Mission Grameen in the Union Territory of Lakshadweep ],03-Sep-2025 06:30 PM,Lakshadweep District||Directorate of Panchayat,06-Oct-2025 09:30 AM,https://tendersutl.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbcHxOwoPg6dbk8Ehkd5TUg%3D%3D
5,2025_UTL_3038_1,1,"[Development of Nursing and Paramedical College at Kavaratti, Lakshadweep]",12-Jul-2025 01:00 PM,Lakshadweep District||Lakshadweep Public Works Department-UTL||Executive Engineer Kavaratti-LPWD-UTL,06-Oct-2025 03:00 PM,https://tendersutl.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SR%2FaQOcA2RGGDUlNVQLlhhg%3D%3D
