Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
41,2025_WR_150395_7,4,"[ESTIMATE FOR INTERNAL CLEARANCE OF WEED, JALLA, DEELA, SARKANDA, JUNGLE BOOTI, DHORA, SILTS, ETC MANUALLY FROM INNER SECTIONS MINOR NO.2,3,4,5,7 OF BOHA DISTY., DHARAMPURA BRANCH, SAIDEWALA BRANCH, SHERKHANWALA MINOR, DALELWALA BRANCH AND DHUDAL BRAN]",20-Sep-2025 04:30 PM,Department of Water Resources||Department of Water Resources||Canal - Lehal Canal Div - Patiala,06-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1aClCKWMcfVsQqSdO%2BP7eg%3D%3D
42,2025_DLG_150378_1,4,[Mechanized Road Sweeping including Operation and Maintenance on outsource basis for Mani/internal NP Badhni kalan],20-Sep-2025 03:00 PM,Department of Local Government||Director - Local Government||ADC (UD) - Moga||Nagar Panchayat - Badhnikalan,09-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFHTIz311FOMXHBJs92hMhg%3D%3D
43,2025_DOA_150354_3,4,[Modernization Of various Link Roads with 5 Year Routine Maintenance in Market Committee Ferozepur Cantt  Work Code FZR-2025-47],20-Sep-2025 11:30 AM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Ferozepur,03-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqnflXhH68%2Faa%2FPLJvmfESA%3D%3D
44,2025_DOA_150354_2,4,[Modernization Of various Link Roads with 5 Year Routine Maintenance in Market Committee Makhu  Work Code FZR-2025-46          ],20-Sep-2025 11:30 AM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Ferozepur,03-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SR2m1b%2Bpk9oC6VFZF0eDbsg%3D%3D
45,2025_DOA_150354_1,4,[Modernization Of various Link Roads with 5 Year Routine Maintenance in Market Committee Zira  Work Code FZR-2025-45          ],20-Sep-2025 11:30 AM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Ferozepur,03-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlpjF5TboOSz4965UG19Aug%3D%3D
46,2025_DOA_150354_4,4,[Modernization Of various Link Roads with 5 Year Routine Maintenance in Market Committee Talwandi Bhai Group No-1  Work Code FZR-2025-48],20-Sep-2025 11:30 AM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Ferozepur,03-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBGYBwS%2FFrQSOuZ0z2vwCFQ%3D%3D
47,2025_DOA_150354_5,4,[Modernization Of various Link Roads with 5 Year Routine Maintenance in Market Committee Talwandi Bhai Group No-2  Work Code FZR-2025-49],20-Sep-2025 11:30 AM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Ferozepur,03-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCS8880uRwOxyk8Wor%2B5Fhw%3D%3D
48,2025_DRDP_150351_1,4,[Construction of Panchayat Ghar at village Panjwar Khurd Block and Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn5A6c1u%2BuW43E1iGhVfgtQ%3D%3D
49,2025_DRDP_150351_5,4,[Construction of Panchayat Ghar at village Lakhna Block Valtoha Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SC9pheJRxEzFRRRQ95QOlvQ%3D%3D
50,2025_DRDP_150351_6,4,[Construction of Health and Wellness Centre at Village Dhunda Block Chohla Sahib Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIUQgGvJX%2FFBpYSr8gUw5Hw%3D%3D
51,2025_DRDP_150351_7,5,[Construction of Health and Wellness Centre at Village Thathian Mahantan Block Naushehra Pannuan Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXOBbdkz2a7AUn9whR%2FQHfg%3D%3D
52,2025_DRDP_150351_8,5,[Construction of Health and Wellness Centre at Village Khojkipur Block Khadur Sahib Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHsG55KX8e20yhH4n9dHB0g%3D%3D
53,2025_DRDP_150351_3,5,[Construction of Panchayat Ghar at village Dhand Block Gandiwind Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Siz7aAWlNis9z2RGQojTxQA%3D%3D
54,2025_DRDP_150351_5,5,[Construction of Panchayat Ghar at village Lakhna Block Valtoha Distt Tarn Taran],20-Sep-2025 10:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Taran Taaran,29-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SC9pheJRxEzFRRRQ95QOlvQ%3D%3D
55,2025_DLG_150182_14,5,[Construction of Various CC streets in Jinda pind and Baba Mohan dass Nagar W.No.85],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7lUiyYQjGBS2ommDi8Mceg%3D%3D
56,2025_DLG_150182_9,5,[Various road furniture and safety works under Focal point area Old and Extension],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StJu9ornnvVS2n5LOPxtcAg%3D%3D
57,2025_DLG_150182_13,5,[Construction of streets with interlocking tile at Khukhrain Enclave],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0NkIlIwhEhKimb2Uosi8yA%3D%3D
58,2025_DLG_150182_15,5,[Construction of various roads laying BM and BC at Damoriya pull],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Bs7er0zjG7wzkKMy7Iu0GA%3D%3D
59,2025_DLG_150182_11,5,[P/F stainless steel sign board in North Constituency],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SilrJoJINBy6e5vDZS4gzmg%3D%3D
60,2025_DLG_150182_19,5,[Construction of various both side footpath in interlocking tile work and paint work],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SudYie6SqtKU5DDVJjVn2NQ%3D%3D
61,2025_DLG_150182_13,6,[Construction of streets with interlocking tile at Khukhrain Enclave],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0NkIlIwhEhKimb2Uosi8yA%3D%3D
62,2025_DLG_150182_4,6,[Restoration of streets After laying of new water supply and sewer in village Deep nagar with Interlocking tiles Ward Bo. 14],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeibVipVwPRDGCD5MUPQJiQ%3D%3D
63,2025_DLG_150182_17,6,[Construction of various CC streets in BDA Enclave ],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMp%2Fn0a50TVoeotCL1hIkug%3D%3D
64,2025_DLG_150182_6,6,[P/F of 6 in 1 Multi Activity Gym in Parks of Ward No. 31],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrBzfAtR1G8k8nERwYQBRSQ%3D%3D
65,2025_DLG_150182_21,6,[Upgradation of Central workshop of Municipal Corporation Jalandhar],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuX029OJcjUTc8dOqy3cbbw%3D%3D
66,2025_DLG_150182_2,6,[Const. of streets in Gurjaipal nagar with Interlocking tiles in Ward No. 31],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjfXoC%2B%2Fg7AjOJDHlTUdSqg%3D%3D
67,2025_DLG_150182_1,6,[Providing and Fixing of Playstations for Kids in Parks of Ward No.31],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SttUkSj%2B9LHw%2BpyQjvIEr6A%3D%3D
68,2025_DLG_150182_19,6,[Construction of various both side footpath in interlocking tile work and paint work],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SudYie6SqtKU5DDVJjVn2NQ%3D%3D
69,2025_DLG_150182_9,6,[Various road furniture and safety works under Focal point area Old and Extension],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StJu9ornnvVS2n5LOPxtcAg%3D%3D
70,2025_DLG_150182_7,6,[P/F of 6 in 1 Multi Activity Gym in Parks of  Choti Baradari (Part 1 and 2) Ward No. 18],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxHjkt6c2bl9yIKhvwVLkyA%3D%3D
71,2025_DLG_150182_20,7,[P/F OF CHAINLINK FENCING ALONG BIST DOABA CANAL FROM GAKHLA PULLY TO RAILWAY CROSSING NEAR DAVIETE COLLEGE],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGB%2BkrfZNU%2Fa84o2oSLceNw%3D%3D
72,2025_DLG_150182_8,7,[Development of Park Backside Rambagh Rehmanpur road Deep Nagar Ward No. 14],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWBixcP4yW6%2BGMT9CjvYUCw%3D%3D
73,2025_DLG_150182_2,7,[Const. of streets in Gurjaipal nagar with Interlocking tiles in Ward No. 31],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjfXoC%2B%2Fg7AjOJDHlTUdSqg%3D%3D
74,2025_DLG_150182_16,7,"[Construction of various streets laying WBM, BM, PC and Seal Coat at Industry Estate]",20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLto8tcvmwZhGfxQLFcJuGQ%3D%3D
75,2025_DLG_150182_9,7,[Various road furniture and safety works under Focal point area Old and Extension],20-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Jalandhar||B and R,04-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StJu9ornnvVS2n5LOPxtcAg%3D%3D
76,2025_DLG_150281_2,7,[roads sweeping of roads by mechanical sweeping in MC  Gidderbaha Area],19-Sep-2025 06:55 PM,Department of Local Government||Director - Local Government||ADC (UD) - Sri Muktsar Sahib||Municipal Council - Giddarbaha,13-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SN4SUgz5BR%2BRHs9hHIpvr7A%3D%3D
77,2025_DHFW_150332_1,7,[Hiring of Transaction advisor for 104 Medical Helpline],19-Sep-2025 06:00 PM,Department of Health and Family Welfare||Punjab Health System Corporation||Medical Wing,08-Oct-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Svmd656pVhQahc5tq510j4A%3D%3D
78,,7,[Dismantling Fabrication Erection Jobs],19-Sep-2025 06:00 PM,Department of Cooperation||Sugarfed||Nawanshahar,30-Sep-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeU5Z8LgUDZVfIP0ygxTokA%3D%3D
79,2025_DOA_150312_1,7,[MKS-25-136],19-Sep-2025 04:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Sri Muktsar Sahib,09-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUmo7LmqKgRG8OKVK7BvpPQ%3D%3D
80,2025_DOA_150311_1,7,[MKS-25-135],19-Sep-2025 04:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Sri Muktsar Sahib,09-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SH2jH6H1E%2FszNaqe499qeiQ%3D%3D
81,2025_DLG_150318_1,8,[Providing and Fixing Statues of Hari Singh Nalwa and Banda Singh Bahadur ji at Heritage Street],19-Sep-2025 04:00 PM,Department of Local Government||Director - Local Government||Municipal Corporation - Amritsar||Civil Engineering Department,29-Sep-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwmAEEVaAj6ut%2F59bMaKaKQ%3D%3D
82,2025_DOA_150313_1,8,[MKS-25-137],19-Sep-2025 04:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Sri Muktsar Sahib,09-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sty8SFBvuVcSk0q67zfpo0A%3D%3D
83,2025_DRDP_144506_5,8,[Development of Playgrounds in various villages of Block Nurmahal Distt. Jalandhar.],19-Sep-2025 03:25 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNT5V1VLOgW0qDfOe2unGtw%3D%3D
84,2025_DRDP_147312_3,8,[Development of Playgrounds in various villages of Block Nadala Cluster ND-3 Distt. Kapurthala.],19-Sep-2025 02:25 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiADvyIrPoS%2FilDJPE9AWLQ%3D%3D
85,2025_DRDP_147311_3,8,[Development of Playgrounds in various villages of Block Nadala Cluster ND-2 Distt. Kapurthala.],19-Sep-2025 02:20 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S14ZDWQbrw1RUK%2BQp5AzJxw%3D%3D
86,2025_DRDP_147310_3,8,[Development of Playgrounds in various villages of Block Nadala Cluster ND-1 Distt. Kapurthala.],19-Sep-2025 02:15 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3VrHgrfIDNAqnw%2F6WfhaRA%3D%3D
87,2025_DRDP_147249_3,8,[Development of Playgrounds in various villages of Block Sultanpur Lodhi Cluster SLP-2 Distt. Kapurthala.],19-Sep-2025 02:05 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXkzqmWchs9MF%2FPMcUwCJZA%3D%3D
88,2025_CEPW_150286_1,8,[Tender for Establishment Operation and Maintenance of  03 Nos Tented City to accommodate devotee for Commemoration  of 350th Martyrdom day of Sri Guru Teg Bahadur Sahib Ji at Sri Anandpur Sahib],19-Sep-2025 02:00 PM,CE-PWD(B and R)||Construction Circle-Chandigarh||Construction Division-Ropar,03-Oct-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9DdrDyN6H4pM%2BZnLjsQxZQ%3D%3D
89,2025_DRDP_148796_2,8,[Development Of Playgrounds Of Cluster (A) Block Dharamkot At Kot Ise Khan Distt. Moga	],19-Sep-2025 01:25 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Moga,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SR21Y5UXWrzMsar1PGpGJtQ%3D%3D
90,2025_DRDP_148798_2,8,[Development Of Playgrounds Of Cluster (B) Block Dharamkot At Kot Ise Khan Distt. Moga	],19-Sep-2025 01:20 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Moga,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgBqhGIgRId5QtzNTOQ%2Fz7g%3D%3D
91,2025_DRDP_148800_2,9,[Development Of Playgrounds Of Cluster (E) Block Dharamkot At Kot Ise Khan Distt. Moga],19-Sep-2025 01:15 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Moga,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuNlEW48unoEX3nvx7lYgwg%3D%3D
92,2025_DRDP_148802_2,9,[Development of playgrounds of Cluster (D) Block Nihal Singh Wala Distt. Moga	],19-Sep-2025 01:10 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Moga,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKB68bgdpIh2ZoOROnPTNyQ%3D%3D
93,2025_DRDP_147079_3,9,[Development of Playgrounds in various villages of Block Sultanpur Lodhi Cluster SLP-1 Distt. Kapurthala.],19-Sep-2025 11:15 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sd1gTepg39YtqLLyfAvKFrQ%3D%3D
94,2025_DRDP_147078_3,9,[Development of Playgrounds in various villages of Block Kapurthala Cluster KPT-5 Distt. Kapurthala.],19-Sep-2025 11:05 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScBZCxU9idph5dnI32y7zeg%3D%3D
95,2025_DRDP_147073_3,9,[Development of Playground in various villages of Block Shahkot Cluster S-2 Distt. Jalandhar.],19-Sep-2025 11:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SleyJlchewVRZWh2PvtPe3Q%3D%3D
96,2025_DRDP_147072_3,9,[Development of Playground in various villages of Block Shahkot Cluster S-1 Distt. Jalandhar.],19-Sep-2025 10:50 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SH1w65PXVUEvZ5oJ3Afs%2FdQ%3D%3D
97,2025_DRDP_147063_3,9,[Development of Playground in various villages of Block Nakodar Cluster N-1 Distt. Jalandhar.],19-Sep-2025 10:45 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJzZCpZNUgkiiK%2FHoWpgayw%3D%3D
98,2025_DRDP_147058_3,9,[Development of Playground in various villages of Block Adampur Cluster A-3 Distt. Jalandhar.],19-Sep-2025 10:40 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCRQ2I8BLSpc5Em8lTWEtrQ%3D%3D
99,2025_DRDP_147057_3,9,[Development of Playground in various villages of Block Adampur Cluster A-2 Distt. Jalandhar.],19-Sep-2025 10:30 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Su9QRhpyNC7J7TiZnCQAFOQ%3D%3D
100,2025_DRDP_147056_3,9,[Development of Playground in various villages of Block Adampur Cluster A-1 Distt. Jalandhar.],19-Sep-2025 10:05 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Jalandhar,03-Oct-2025 03:30 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFZdRmmhhwNtzsiU32rLSOA%3D%3D
101,2025_WR_150247_1,10,[Repair and  Rewinding of Submersible Motor pump under Twell Division PWRMDC Ltd. PathankotTUBEWELL RANIPUR-6 AND TUBEWELL LAHRI BRAHMNA-2],18-Sep-2025 06:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Tubewell Division - Pathankot,30-Sep-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SURF5%2Bnms0JnocU1Zv%2F9p4A%3D%3D
102,2025_POWER_150254_1,10,[MQP-258/PO(M)],18-Sep-2025 05:50 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzkWzvxq2zcgwrDUCbUatlA%3D%3D
