S.No,TenderID,PageNo,Title,Organisation Chain,Tender Stage,Link
325,2025_PHED_411005_1,32,"Major Minor Repairing Of 745 Nos. of Departmental Hand Pumps in ATHNAIR Block of District Betul using Departmental spares Materials including Transportation, for the period 12 Months",Public Health Engineering- O/o Engineer In Chief||Chief Engineer Bhopal - PHED||Superintending Engineer Narmadapuram - PHED||Executive Engineer-Betul - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SE0Op4JnfhlP4H9dqeGo1pQ%3D%3D
326,2025_PHED_409462_1,32,civil other drill work block raghogarh,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Gwalior - PHED||Superintending Engineer Gwalior - PHED||Executive Engineer-Guna - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S1yWPMj0A6PUUycnHeaRrBg%3D%3D
327,2025_PHED_409459_1,32,civil other drill work block bamori,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Gwalior - PHED||Superintending Engineer Gwalior - PHED||Executive Engineer-Guna - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sv1ixdGrU4Hc6iUvYoaLdnw%3D%3D
328,2025_PHED_409458_1,32,civil other drill work block guna,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Gwalior - PHED||Superintending Engineer Gwalior - PHED||Executive Engineer-Guna - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SL96Sh41pzdIlEiolxl5HjA%3D%3D
329,2025_PHED_405524_1,32,24/2024-25,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Indore - PHED||Superintending Engineer Ujjain - PHED||Executive Engineer-Dewas - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=ShDKv%2BNdyvE1WPsxIY1uqpg%3D%3D
330,2025_PHED_402811_1,32,19/2024-25,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Indore - PHED||Superintending Engineer Ujjain - PHED||Executive Engineer-Dewas - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S0S9RuFp%2FDupW9qA5zqtA%2Fg%3D%3D
331,2025_PHED_394746_1,33,"Operation and Maintenance of 9.00 MLD capacity Multi village Piped Water Supply Scheme for 74 Villages (205 Habitations) in Block Petlawad, Thandla, Jhabua, Rama and Ranapur of District Jhabua ",Public Health Engineering- O/o Engineer In Chief||Chief Engineer Indore - PHED||Superintending Engineer Indore - PHED||Executive Engineer-Jhabua - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SI0hux2vCsCkWslxOYRC93Q%3D%3D
332,2025_PHED_394745_1,33,Operation and Maintenance of 0.65  MLD capacity BALWASA  Multi village Piped Water Supply Scheme for  5  Villages-46  Habitations in Block THANDLA  of District JHABUA  ,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Indore - PHED||Superintending Engineer Indore - PHED||Executive Engineer-Jhabua - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SgVxD%2FfkN0cDmx%2F5obiLkyg%3D%3D
333,2025_PHED_394742_1,33,Operation and Maintenance of 1.40 MLD capacity Khedi Multi village Piped Water Supply Scheme for 11 Villages (125 Habitations) in Block Jhabua of District Jhabua ,Public Health Engineering- O/o Engineer In Chief||Chief Engineer Indore - PHED||Superintending Engineer Indore - PHED||Executive Engineer-Jhabua - PHED,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Slz%2BzAiv%2BiSzfUv5m6jffQA%3D%3D
334,2025_NVDA_399500_1,33,QUANTITIES CONSTRUCTION FOR SPECIAL REPAIR WORK OF RESIDENTIAL QUARTERS OF R O COLONY  AT MANAWAR DISTRICT DHAR,Narmada Valley Development Authority||Chief Engineer PWD||SE PWD NVDA SSP Circle Barwani||EE PWD NVDA Man Jobat Project Division Kukshi Dhar,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SC6pipZFjFwzThbRxjrnYMQ%3D%3D
335,2025_NVDA_399497_1,33,(A) CONSTRUCTION OF 1 20 KM BITUMEN AND 0.30 KM C C APPROACH ROAD  FROM VILLAGE  BARDA OF UNAFFECTED AGRICULTURE LAND FOR MALANGOAN (B) CONSTRUCTION OF BITUMEN APPROACH ROAD FROM VILLAGE PATWAR TO  AGRICULTURE LAND (OUT OF  SUBMERGANCE AREA ) (C) FRO,Narmada Valley Development Authority||Chief Engineer PWD||SE PWD NVDA SSP Circle Barwani||EE PWD NVDA Man Jobat Project Division Kukshi Dhar,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SrJuj9CLQVuXHd4VSzBwuYA%3D%3D
336,2025_NVDA_399495_1,33,(A) CONSTRUCTION OF BITUMEN APPROACH ROAD AT VILLAGE  PERKHAD GOVIND RAMA KE KHET SE SHANTILAL SUKIYA KE KHET TAK AND OTHER 04 FARMERS TO  AGRICULTURE LAND (B)  REPAIR IMPROVEMENT OF BT ROAD FROM SEMALDA  TO PERKHAD (C) SIDE DRAINS (BALANCE ) AND DIS,Narmada Valley Development Authority||Chief Engineer PWD||SE PWD NVDA SSP Circle Barwani||EE PWD NVDA Man Jobat Project Division Kukshi Dhar,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sx4w2Gl9JZCpMk3uVp8ItTg%3D%3D
337,2025_NVDA_399491_1,33,(A) CONSTRUCTION OF DISPOSAL  DRAINS AT R SITES   GANPUR SIRSI (B) CONSTRUCTION OF BITUMEN APPROACH ROAD AND CULVERTS  FROM GANGLI MAIN ROAD TO AGRICULTURE LAND OF FARMERS (C) KALABAI W O RAMESHWAR KE KHET SE MAHENDRA PANCHAL KE KHET TAK AT VILLAGE G,Narmada Valley Development Authority||Chief Engineer PWD||SE PWD NVDA SSP Circle Barwani||EE PWD NVDA Man Jobat Project Division Kukshi Dhar,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=StgGTlccoT8J1hZk65VFLpw%3D%3D
338,2025_NLIUB_429352_1,33,Supply of Furniture for classrooms at PG and Research Building at NLIU Bhopal,The National Law Instituite University - Bhopal,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SkgopaMjlK4wGvh31MFW3PQ%3D%3D
339,2025_MPSAM_418113_1,33,Electrification Work  at Mandi Yard  Unhel,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Ujjain,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=ST1Pcx1U99OVcDGD6AfseTQ%3D%3D
340,2025_MPSAM_417419_1,33,Construction of  Highrise multipurpose Shed  Between Covered shed and trolley shed 8A at Main Mandi Yard Ratlam distt. Ratlam ,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Mandsour,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SzXI0g1yuLkNFZAe%2BvPs%2FrQ%3D%3D
341,2025_MPSAM_412695_1,34,"Detail Estimate For Repairing And Painting Work Of  Sheds,Office Building,Check Post, Boundary wall And Other Structure At Upmandi Ozar   K.U.M.S Anjad dist.-Badwani (M.P)",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Khargone,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SM9UaSIqD9FtQF5%2B8C8ltPA%3D%3D
342,2025_MPSAM_412693_1,34,"Detail Estimate For Repairing And Painting Work Of  Sheds,Office Building,Farmer rest house,and toilet block At  main mandi yard anjad dist.-Badwani (M.P)",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Khargone,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SDw7PNjdA1vDukTQezEQtmg%3D%3D
343,2025_MPSAM_403018_1,34,"WATER SUPPLY WORK IN STRUCTURES (NEW WATERHUT,URINAL,COMPLEX ETC.) AT MANDI YARD BARNAGAR",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Ujjain,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SpsHrK0o8NOkc3p%2BFk8xK2w%3D%3D
344,2025_MPSAM_403015_1,34,ANNUAL REPAIRING AND MAINTENANCE WORK OF STRUCTURES AT OLD MANDI YARD BARNAGAR,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Ujjain,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Snoz%2BscQnRziYLITH78aFMw%3D%3D
345,2025_MPSAM_403014_1,34,ANNUAL REPAIRING AND MAINTENANCE WORK OF STRUCTURES AT NEW MANDI YARD BARNAGAR,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Ujjain,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SsUS2jT3huF4xjwY2deqzTg%3D%3D
