Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
28,2025_WR_150856_20,2,"[IC section(weed, jalla, deela,sarkanda, junglebutti, dhorra,silts etc) manually from inner section  Rajgarh Mr RD 0-18100 (Lined Heavy Growth),Jatpura Mr RD 0-34575 (Lined Heavy Growth) and Lakha Mr  RD 0-3027(Lined Heavy Growth) .]",26-Sep-2025 01:15 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5PpLJ8HqHe5N%2FEy2g%2FE5Pg%3D%3D
29,2025_WR_150856_18,2,"[I/C Shergarh mr 0-7440, I/C Gehri Mr (Rd 0-8650),I/C Jiwan Singh Wala  0-5935, I/C Shamir Mr 0-12012,I/C Bakthu Mr0-10030, I/C Of Jhanduke(0-16064),I/C Of Jhanduke 0- 16064,I/C Of Katar Singh Wala 0-6607,I/C Of Tungwali 0-38900 ,I/C Of Tungwali ]",26-Sep-2025 01:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sff4cZDhO9kPMj6VrAc84OA%3D%3D
30,2025_WR_150856_19,2,"[Estimate for clearance internal section( weed,jalla,deela , sarkanda , jungle butti , dhorra , silts etc) manually from inner section of Gehal Disty RD 0 to 28250 (Lined Heavy Growth) and Ramgarh Disty RD 0 to 2890 (Lined Heavy Growth).]",26-Sep-2025 01:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoKilU8DaLphfoXbat5S9eg%3D%3D
31,2025_WR_150856_13,3,[Internal Clearance of Mari Distributory RD 0-1830],26-Sep-2025 12:30 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwOdoyebICfpHtKtnS%2F%2FtMw%3D%3D
32,2025_WR_150856_17,3,[Internal Clearance of Bhaini Distributory RD 13624-23735],26-Sep-2025 12:30 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Srmrc0mJ0H7il1sQ1rH5LrA%3D%3D
33,2025_WR_150856_15,3,[Internal Clearance of Mari Distributory RD 8350-17930],26-Sep-2025 12:30 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=So8ozgYcWotO9Zmk47WcfvQ%3D%3D
34,2025_WR_150856_16,3,[Internal Clearance of Bhaini Distributory RD 0-13624],26-Sep-2025 12:30 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPvyR5VONwYObC9ib%2F7O5lw%3D%3D
35,2025_WR_150856_14,3,[Internal Clearance of Mari Distributory RD 1830-8350],26-Sep-2025 12:30 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHE%2BT8CyMcZur4d8JpZZ97A%3D%3D
36,2025_WR_150856_11,3,"[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bhadaur Disty RD  125000-150150 , Neor Minor RD 0 - 55789 , Wara bhaika Sub minor RD 0- 4766 , Romana Minor RD 0 - 15200]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShNszba05nD7B6vii%2FNaNOQ%3D%3D
37,2025_WR_150856_12,3,[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Dhelwan Ditsy RD 0 - 61190],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4lA3a80C8D9SNOo%2FSn32bg%3D%3D
38,2025_WR_150856_9,3,"[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bhadaur Ditsy RD  44500 - 87500 , Kangar minor RD 0 - 9880 ,  Jalal Minor RD 0 - RD 11350]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9qKCNHjJ0MOqbDN0m9hRfQ%3D%3D
39,2025_WR_150856_10,3,"[Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bhadaur Disty RD  87500-125000 ,  new gumti RD 0 -4300 , Kothaguru Mr RD 0- 12551 , Kalyan Mir RD 0 - 28500 , Maluka Mr RD 0-16921]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SfEmJc5HgO9lhroUbaJ8bWw%3D%3D
40,2025_WR_150856_3,3,"[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bathinda Branch RD 429500- 436000, Multania Minor From RD 0-200 and Surkhpir Minor From RD 0-175.]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FN7fScHDMJaBsORi9tdZ8g%3D%3D
41,2025_WR_150856_3,4,"[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bathinda Branch RD 429500- 436000, Multania Minor From RD 0-200 and Surkhpir Minor From RD 0-175.]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FN7fScHDMJaBsORi9tdZ8g%3D%3D
42,2025_WR_150856_8,4,"[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bhadaur Ditsy RD 0 - 44500, Alkara Minor RD 0  - 9650 ,  Bhadaur Minor RD 0 - 20016 , Dulewala minor RD 0 -15650]",26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sp6akDiidj3CD5FukPZbzoA%3D%3D
43,2025_WR_150856_1,4,[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Behman disty RD 0 -47910 and Nawa pind minor RD 0- 4900],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwpV5Ii8Bw35xCa3ijNr%2B1w%3D%3D
44,2025_WR_150856_6,4,[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Mehta minor RD 0 -58920],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbDEdVaa1OTBhJ3nMnvtcBQ%3D%3D
45,2025_WR_150856_7,4,[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Mehta minor RD 0 -58920],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9YU3CdlBaerelB54333blg%3D%3D
46,2025_WR_150856_4,4,[ Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bathinda disty RD 0 - 45500 and Bibi wala minor RD 0-8250],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw5Xn1%2FdGg4SAce1dshwl2A%3D%3D
47,2025_WR_150856_5,4,[Estimate for Clearance of internal section weed jala deeela jungle butti sarkanda dhora silt etc mannually from inner section of Bathinda disty RD 45500-79660 and  of  Jai singh wala Minor RD 0 - 17685],26-Sep-2025 12:00 PM,Department of Water Resources||Department of Water Resources||Canal - Bathinda Canal Div,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBwBam4VjAgdJ%2B8JkIajz1w%3D%3D
48,2025_DLG_150733_34,4,[Purchase of multi gym equipment ward No. 11 Bazigar basti Dhanaula],26-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - Barnala||Municipal Council - Dhanaula,10-Oct-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sgk9%2BwmHTdw%2B28vfuerEe0Q%3D%3D
49,2025_DOA_150769_1,4,[Modernization of Various Rural Link Road in MC Samana in Project Special Assistance to states for Capital Investment 202526 Distt  Patiala With 5 year Maintenance Work Code PTA25147],25-Sep-2025 04:40 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Patiala,08-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sd7cW1EU7HGmd9UOiNEI%2B9A%3D%3D
50,2025_DLG_150614_1,4,"[Door to Door Collection, Segregation and maintenance of Solid Waste in City Banga]",25-Sep-2025 11:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - SBS Nagar||Municipal Council - Banga,18-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJ78YjUuwugaVNlAzAzBgMw%3D%3D
51,2025_DLG_150614_1,5,"[Door to Door Collection, Segregation and maintenance of Solid Waste in City Banga]",25-Sep-2025 11:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - SBS Nagar||Municipal Council - Banga,18-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJ78YjUuwugaVNlAzAzBgMw%3D%3D
52,2025_DLG_150679_1,5,[Door to Door Collection Segregation and Maintenance of soild waste in City Garhshankar. ( Intergrated solid waste Management Door to Door collection and Transportation Processing and Disposal of Municipal Solid waste at MC Garhshankar)],25-Sep-2025 11:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - Hoshiarpur||Municipal Council - Garhshankar,21-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJ0GryWLZSYB3QJ9pheIAMw%3D%3D
53,2025_DLG_150698_1,5,"[DOOR TO DOOR COLLECTION, SEGREGATION, TRANSPORTATION AND PROCESSING OF SOLID WASTE IN CITY MC KURALI]",25-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||ADC (UD) - SAS Nagar||Municipal Council - Kurali,17-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sl3mUZqZsjDDMsvltTiZ2UQ%3D%3D
54,2025_DLG_150678_1,5,"[Const. of various streets of Ward no. 1, 2, 3, 4, 5, 6, 7, 8, 10 ,11 ,12 ,13 ,16,19,22,23,24,25,34,43,44 and Maan Farm road of M.C Batala]",25-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Batala,27-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEnHPc0cVyAxoJkKbBZkTaA%3D%3D
55,2025_WR_150652_1,5,[Estimate for brick Lining of watercourse at outlet RD 34050-R of Singhowal Disty.],24-Sep-2025 06:00 PM,Department of Water Resources||Department of Water Resources||Canal - Shah Nahar Div - Talwara,08-Oct-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SW9%2Fz1uik7mgDsX00HRP%2BRg%3D%3D
