Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
684,2025_DLG_148421_1,[O and M OF 2 No.OCEMS installed at Bholath and Begowal STP For 3 years and all other works contingent thereto as per approved DNIT.],28-Aug-2025 11:20 AM,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-II,01-Oct-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvqRPtEqpMfs0IuY3qwEs5Q%3D%3D
685,2025_DLG_149603_7,[P/L DB Paving Ward no.9 in different Streets],16-Sep-2025 06:55 PM,Department of Local Government||Director - Local Government||ADC (UD) - Sri Muktsar Sahib||Municipal Council - Giddarbaha,06-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Bxj21fuUjMnCSwLnTCsWsw%3D%3D
686,2025_CEPW_150228_1,"[Special Repair of various link road in MC Mukerian under Special Repair for the Year 2022-23,2023-24 and 2024-25 In Distt Hoshiarpur including maintenance of Road for 5 years One year defect liability period Plus four years maintenance period Gr.No6]",19-Sep-2025 09:00 AM,CE-PWD(B and R)||Construction Circle-Hoshiarpur||Construction Division-Mukerian,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDaOiQX5fCA6ZHRLaR9SimQ%3D%3D
687,2025_DLG_150232_1,[Animal Birth Control and Anti Rabies Vaccination and Deworming of Stray Dogs Programme as Per New ABC Rules 2023 M.C Batala],18-Sep-2025 04:00 PM,Department of Local Government||Director - Local Government||Municipal Corporation - Batala,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUe1fwHqGFgll3UapkY3a7Q%3D%3D
688,2025_WR_148991_3,[Reconstruction of Kurar Minor from RD 0 to 86000 offtaking at RD 27280 L of Kalyan Disty with 10 percent enhanced capacity Slice RD 27250 to 54500],04-Sep-2025 06:00 PM,Department of Water Resources||Department of Water Resources||Canal - Barnala Canal Ground Water Div - Barnala,01-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Si7pnb4u5EcNeFJCHbPIlVA%3D%3D
689,2025_WR_149001_6,[Estimate for Re Lining  Lining of W C by Laying Underground Pipeline of O L RD 29960 R of Barnala Disty village Ghanauri Kalan Dist Sangrur Laying and Jointing of RCC UGPL system and other allied works in construction of watercourse],05-Sep-2025 05:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 6 - Rampura Phul,30-Sep-2025 09:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sau5FVYo53QOu%2Fm38IwzS8w%3D%3D
690,2025_DRDP_148721_23,"[Construction of 5 No. of Playgrounds in CLUSTER-D of Block Zira, District Ferozepur]",23-Sep-2025 06:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Ferozepur,08-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoYmnPybasil2rNHvY6G5wQ%3D%3D
691,2025_WR_150995_5,[Laying of UPVC underground pipeline for outlet RD 40500/L of Kakrala Minor excluding supply of pipe.],27-Sep-2025 05:00 PM,Department of Water Resources||Department of Water Resources||Canal - BML Div  - Patiala,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNkggqcbUdLxBK9kjCE3Z7w%3D%3D
692,2025_CEPW_150227_1,[Road Cut repair formed due to pipe laying for 24 Hour water supply scheme from Raghomajra Pulli to NIS Chownk LHS Lower Mall Road Patiala],18-Sep-2025 03:30 PM,CE-PWD(B and R)||Construction Circle No.1-Patiala||Provincial Division No.1-Patiala,09-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjSwNcmx7gYmsTYmHNVHaLQ%3D%3D
693,2025_WR_149530_4,[ESTIMATE FOR RENOVATION OF SUB-MINOR CANAL OUTLET R.D. 100-TR S2 OF SIRHIND FEEDER. VILLAGE SUMAGH DISTT. SHRI MUKTSAR SAHIB. (IN CONVERGENCE WITH MGNREGA)],11-Sep-2025 05:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 4 - Abohar,30-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SphBH8gNiJ%2BjNZDJD2S5F4g%3D%3D
694,2025_DLG_149258_80,"[P/L RMC M-30  in from house of surinderpal singh to Harjit singh house, navi abadi, shrihargobindpur road, ward no. 22]",15-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Batala,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvNi55JcKh9eBgUY19zqz8w%3D%3D
695,2025_WR_149945_4,[Estimate for relining of Ferozpur Feeder From RD 34000-35000],16-Sep-2025 11:00 AM,Department of Water Resources||Department of Water Resources||Canal - Sri Muktsar Sahib Canal and GW Div At GDB,08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWhUFlory%2BigdKmoNquJa5g%3D%3D
696,2025_WR_149001_17,[Estimate for ReLining  Lining of WC by Laying Underground Pipeline of OL RD 42200 L of Kalayan Disty village Kurar Dist Barnala Laying and Jointing of RCC UGPL system and other allied works in construction of watercourse],05-Sep-2025 05:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 6 - Rampura Phul,30-Sep-2025 09:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sb8tq3%2BR637ADMixlY8VplQ%3D%3D
697,2025_POWER_149309_1,[Various works such as deloading of overloaded T/F releasing of AP/ISC/GSC connections work to be executed Under DS Division Dhuri],11-Sep-2025 11:00 AM,Department of Power||Punjab State Power Corporation Limited||South Zone (DS)||DS Division - Patran,03-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmJA2jJ5HAbXpITXWXMr4Sg%3D%3D
698,2025_DLG_149603_9,[P/L ISI Marked Interlock tiles ward no.11 in different Streets],16-Sep-2025 06:55 PM,Department of Local Government||Director - Local Government||ADC (UD) - Sri Muktsar Sahib||Municipal Council - Giddarbaha,06-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbG45XscQwfKy3mYf3imekw%3D%3D
699,2025_DLG_149258_75,"[P/L RMC M-30 from Goraya Hospital to Lakhwinder Singh House, Paradise enclave in  ward no. 19]",15-Sep-2025 09:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Batala,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StMm3i26ttJKG7jheq8mSPw%3D%3D
700,2025_DLG_149603_12,[P/L DB Paving Ward no.15 in different Streets],16-Sep-2025 06:55 PM,Department of Local Government||Director - Local Government||ADC (UD) - Sri Muktsar Sahib||Municipal Council - Giddarbaha,06-Oct-2025 05:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6SpBFJ0xmWWSg3xVYhSN0Q%3D%3D
701,2025_DRDP_150162_1,[Development of Playgrounds in various villages of Block Rupnagar (Cluster A)],18-Sep-2025 11:30 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Roopnagar,01-Oct-2025 12:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STnJIUsLzsVLYQ5%2BV0g9bsw%3D%3D
702,2025_WR_139808_23,[Estimate for the Lining/Relining of Watercourse of Outlet RD 125000-TF of  of Dhanoula Dy of Pitho village by BM Slice-1],21-Aug-2025 10:00 AM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 8 - Bathinda,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCgHz0OmcUXge%2F5T4mGrtag%3D%3D
