Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
162,2025_DMEAP_46702_1,16,[Procurement of Civil Works for Retrofitting Augmentation of 1 existing school in Biswanath District of Assam under Assam Integrated River Basin Management Project AIRBMP],20-Aug-2025 12:30 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 12:15 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSdWcXxb%2FFBIfKzAx5z6MVQ%3D%3D
163,2025_DMEAP_46701_1,16,[Procurement of Civil Works for Retrofitting Augmentation of 2 existing schools in Barpeta District of Assam under Assam Integrated River Basin Management Project AIRBMP],20-Aug-2025 12:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 12:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbHjhEaEh8z4KkqNUVVMqug%3D%3D
164,2025_DMEAP_46554_1,16,[Procurement of Civil Works for new multi-purpose flood shelters at one location in Sontipur District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:45 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BnzBdCnFeM9cLkPtFwU%2FPQ%3D%3D
165,2025_DMEAP_46553_1,16,[Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Dibrugarh District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 12:30 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUBcmEWbQz3CrOSME22DHeg%3D%3D
166,2025_DMEAP_46552_1,16,[Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Sivasagar District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 12:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:15 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6LIRiFXM29kQEOBDhTBx2g%3D%3D
167,2025_DMEAP_46550_1,16,[Procurement of Civil Works for new multi-purpose flood shelters at 1 location in Majuli District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 11:30 AM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 01:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw6OrULk%2BWh4wHLd9tOkJXQ%3D%3D
168,2025_DMEAP_46548_1,16,[Procurement of Civil Works for new multi-purpose flood shelters at 1no location in Golaghat District of Assam under Assam Integrated River Basin Management Project AIRBMP],18-Aug-2025 11:00 AM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 12:45 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sks%2F0Y7mKajKYlDn3B1BX2Q%3D%3D
169,2025_HFWD_46591_1,16,[Supply Installation and Commissioning Of Laundry System for AMCH in ASSAM.],16-Aug-2025 06:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD,06-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCM%2Fh4mDgD6CakS6kl2GEuA%3D%3D
170,2025_DMEAP_46474_1,16,[Hiring of Agency for providing food supply in Guwahati  under Assam Integrated River Basin Management Project AIRBMP],16-Aug-2025 01:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,04-Oct-2025 11:30 AM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzQ%2BlBb5wvZUO%2FbvQ5bvjrg%3D%3D
171,2025_PHED_46482_1,17,[Shifting of distribution system and installation of FHTC damage due to widening of PWD road at Niz Garubandha PWSS under SOPD-G for the year 2025-26],16-Aug-2025 10:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||Tezpur Circle-Tezpur-PHED,08-Oct-2025 04:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPesLc5yR%2BoOwX7OnlMm%2BZg%3D%3D
172,2025_ICD_46495_1,17,[PROCUREMENT AND INSTALLATION OF EMERGENCY SHUTDOWN SYSTEM],14-Aug-2025 03:30 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,03-Oct-2025 03:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0KP4jhtXCxsVd2U2ErSHNQ%3D%3D
173,2025_DU_46484_1,17,"[Supply, Installation and Commissioning of Furniture-Fixtures at the Department of CSE, DUIET, Dibrugarh University]",14-Aug-2025 01:00 PM,Dibrugarh University,16-Oct-2025 05:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdcXSrlhyGZV3CuokFQmw7Q%3D%3D
174,2025_DAASC_46353_1,17,[Development of Oil Palm Cultivation and Processing in the State of Assam under NMEO_OP],13-Aug-2025 03:00 PM,Directorate of Agriculture and Assam Seed Corporation,03-Oct-2025 05:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SD5NsrrE%2BNoi%2FiVlAKWJMhg%3D%3D
175,2025_ARNIP_46067_1,17,[Providing laptops to APWRD engineers under ASRIP],31-Jul-2025 05:00 PM,Public Works Roads Department-Externally Aided Project||Assam Road Network Improvement Project-ADB,04-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwEj%2B5vPbN2SmImWDcud4nQ%3D%3D
176,2025_DoWR_45708_1,17,"[Procurement of an Implementing Agency for Design, Development and Implementation of Integrated Process Management System (IPMS) for Water Resources Department, Government of Assam.]",18-Jul-2025 04:00 PM,Department of Water Resources||Chief Engineer - DoWR,16-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SfoFBxHmsKEErtdPiRC6eQA%3D%3D
177,2025_AEGCL_45419_1,17,[Procurement of one no. of 160MVA Transformer at 220 kV],08-Jul-2025 10:00 AM,Assam Electricity Grid Corporation Ltd||CGM (T and T),02-Oct-2025 10:00 AM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShBNpaKoJCbsx4EOO5lr%2BBA%3D%3D
178,2025_HFWD_45036_1,17,[Supply Installation and Commissioning Of Ultrasound System ],21-Jun-2025 01:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD,06-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sf6WfLjvUEmwc6oFyjuawfg%3D%3D
179,2025_AUIIP_44636_1,17,[SOUTH EAST GUWAHATI WATER SUPPLY PROJECT],30-May-2025 01:00 PM,Assam Urban Infrastructure Investment Program,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGuRF%2B%2BL1Is8fjrYtlijG5g%3D%3D
180,2025_NHM_43733_1,17,[Project Management Unit (PMU) for implementation of various activities under Pradhan MantriAyushman Bharat Health Infrastructure Mission ],25-Mar-2025 06:00 PM,National Health Mission||State Programme Management Unit - NHM,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZrNsxeBNGEniofx3oAb3gg%3D%3D
