Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
244,2025_HBC_464629_1,24,[Remodeling/Rehabilitation f...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYUnA4pR0czutn3kixpIJrQ%3D%3D
245,2025_HBC_464631_1,24,[Remodeling/Rehabilitation f...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9AZ%2Fp%2FThdt9HDGSCIczUUA%3D%3D
246,2025_HBC_464641_1,24,[Remodeling/Rehabilitation f...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Srkqa3pMkN5Vu8JsiAEdJeA%3D%3D
247,2025_HBC_464612_1,24,[ The work for Remodeling/Re...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCb59Bw%2FccygRXXuI8nwvxg%3D%3D
248,2025_HBC_464642_1,24,[Lining of W/C At Outlet RD ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0I2I1c43Iphv3ls5EBpqvQ%3D%3D
249,2025_HBC_464639_1,24,[Remodeling/Rehabilitation o...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SW%2BiCS4CPk0lNn%2FrKBHmkmQ%3D%3D
250,2025_HBC_464624_1,24,[Lining of W/C At Outlet RD ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEDENIMno1hHySQ6d7hjDLw%3D%3D
251,2025_HBC_464624_1,25,[Lining of W/C At Outlet RD ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEDENIMno1hHySQ6d7hjDLw%3D%3D
252,2025_HBC_464627_1,25,[Remodeling/Rehabilitation f...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWZJzbe%2BP%2FzhSdRpKTk0QEw%3D%3D
253,2025_HBC_464620_1,25,[Remodeling/Rehabilitation o...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSku%2FmDM%2BqTjfyEiLWnCDGA%3D%3D
