Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_CERDD_65884_1,[BALANCE WORK FOR THE CONSTRUCTION OF 50 BEDDED FIELD HOSPITAL AT KANCHANPUR SUB DIVISION UNDER R.D. KANCHANPUR DIVISION DURING THE YEAR 2025-26.],23-Sep-2025 03:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-3, CE, RDD||Executive Engineer Northern Division-2",09-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgxdP0P1D%2FgbrjCFNONDiuQ%3D%3D
2,2025_CERDD_65886_1,"[Construction of Training Centre Part -1 at Abhoy Ashram of Gakulnagar G.P. under RD Bishalgarh Sub Division, Sepahijala during the year 2025- 26 (PWD SoR 2023).]",23-Sep-2025 01:30 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBk32lObUclTXN6q5J1g0UA%3D%3D
3,2025_TIADB_65548_1,"[Construction and Maintenance of Power and Electrical works etc at Dewanpassa, Kumarghat and Dharmanagar Industrial Estates PACKAGE 13]",12-Sep-2025 06:30 PM,Project Director- PMU-ADB Project- TIDCL,13-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Fz5BtXf1TZieqJfpj%2BN4zQ%3D%3D
4,2025_OSDDS_65877_1,"[Dismantling and removal of  Abandoned  building  of  Behalabari HS School,  Tulashikhar Block, Khowai District, Tripura for the year 2025-26     .]",23-Sep-2025 02:00 PM,Director - Directorate of Secondary Education||Dy Director - Directorate of Secondary Education||Stipend Sec - Directorate of Secondary Education||OSD - Directorate of Secondary Education,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAIAb8ccYMJA%2F6jccC4neHg%3D%3D
5,2025_CEPWD_65714_1,"[Construction of new G plus 2 storied school building at Konabon Colony High School, Bishalgarh, Sepahijala District, Tripura under RIDF_XXX during the year 2024_25_3rd Call ]",16-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Fourth Circle||EE PWD (R and B) Bishalgarh Division",16-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SL4K5x01IaprhFYxYwM17tg%3D%3D
6,2025_Urban_65539_1,[Construction of R.C.C. drain near Town Masjid Pond at Ward No- (nine)under Sonamura Nagar Panchayat during the year 2025-26.],11-Sep-2025 11:00 AM,Director (Urban Development Department)||Joint Director (Urban Development Department)||Sonamura Nagar Panchayat,07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S48VfpCt6knw6LVlARpxqEw%3D%3D
7,2025_CEPWD_66031_1,[FDR_Urgent restoration of damaged road portion (L_97Mtr) at Kalkalia Kapalipura by CC road after replacing existing soil on Nabasantiganj to Bhati Chikan Larma (L028) (L_2 pt 808 Km) road from Ch 0 pt 70 Km to 0 pt 90 Km during the year 2025_26],27-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Fourth Circle||EE PWD (R and B) Bishalgarh Division",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Se1xBJDQHTO1lTZzfBZFRgg%3D%3D
8,2025_CEPWD_65960_1,"[Construction of C.C road and drain from House of Jantu Miah  to  House of  Majul haque of Bitterban, Bhati Abhoynagar under AMC ward no_13 _SH_ Earth Work, Sand Filling, P.C.C, R.C.C work ,Brick Work, C.C work  and other allied works.]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShG8TmLTcqxglQkOTcY8Org%3D%3D
9,2025_TIADB_65546_1,[Construction and Maintenance of Power and Electrical works etc at Dhajanagar and Sarasima Industrial Estates PACKAGE 14],12-Sep-2025 06:30 PM,Project Director- PMU-ADB Project- TIDCL,13-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNJLeSiM3QAA1YmEJfnOuvA%3D%3D
10,2025_CERDD_65888_1,"[Construction of Community Toilet Block at Akhanda Mandali Ashram at Champamura under Bishalgarh RD Block, Sepahijala during the year 2025-26 (PWD SoR 2023).]",23-Sep-2025 02:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSC7Xkn1FvymCsiWVDlIOrA%3D%3D
11,2025_NRHM_65013_1,[Repair and Maintenance of various items],27-Aug-2025 11:00 AM,State Health and Family Welfare Society||District Health and Family Welfare Society-Dhalai Tripura||Dhalai District Hospital,15-Oct-2025 04:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiC0OlqezSnKCFt9VXMl7vg%3D%3D
12,2025_CEPWD_65880_1,"[PROVIDING EI AT 240 SEATED BOYS HOSTEL AT 480 SEATED EMR SCHOOL AT NALICHERRA UNDER AMBASSA SUB-DIVISION, DHALAI TRIPURA]",23-Sep-2025 05:00 PM,"Chief Engineer, PWD (R and B)||SE PWD (R and B) Project Circle||EE PWD (R and B) IE Divn Ambassa Division",09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sivw%2B0VnwsxK1YOWvkmcjrg%3D%3D
13,2025_CERDD_65909_1,"[Renovation  maintenance of Babu Jagjivan Ram Chhatrinibas attached to Dr. B.R. Ambedkar Vidyabhaban, Aralia, West Tripura]",23-Sep-2025 06:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-1",07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgMVe1DWCZBW3Taggv15UIg%3D%3D
14,2025_CEPWD_65854_1,[Supplying Installation Testing and Commissioning of  Audio Visual solution  in the conference Hall of the Mission Director National Health Mission Palace Compound Agartala Tripura  ],20-Sep-2025 06:45 PM,"Chief Engineer, PWD (R and B)||SE PWD (R and B) Project Circle||EE IE Division Agartala",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnNAVMv7nxTzQDI0Fp4IsJw%3D%3D
15,2025_HF_65379_1,"[Tender for procurement of Desktop Computer(All in One),UPS, Multifunction  Machine, Printer, Scanner, Colour Printer and Laptop]",09-Sep-2025 03:00 PM,Secretary Health and Family Welfare Department||Directorate of Health Services,14-Oct-2025 05:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPQLCTIURcEJKlilyv9M7uA%3D%3D
16,2025_CEPWD_65968_1,"[Construction of C.C road from House of Tapash Bhowmik  to the House of Amit Debbarma Cantonment road ,bhatiabhoynagar under BEUP Fund_SH_ Earth Work, Sand Filling, P.C.C, R.C.C work ,Brick Work,C.C work  and other allied works.]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgUwYoiwij2AuCioARtIO2g%3D%3D
17,2025_CERDD_65881_1,"[Construction of New CFC at ward no-14 of BMC near Jura pukur Kali Mandir under RD Bishalgarh Sub Division, Sepahijala during the year 2025-26 (PWD SoR 2023).]",23-Sep-2025 01:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3VywLkar4kPZFdXvjxoPSw%3D%3D
18,2025_GA_65857_2,[Supply of printing papers],22-Sep-2025 12:30 PM,Directorate of GA Printing and Stationary||GA Printing and Stationary Department,13-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJI9Dy%2FYygpAKGBfbeHTprA%3D%3D
19,2025_CEPWD_65976_1,"[Construction of C.C road from House of Abul kalam to Panjakhana, Bhatiabhoynagar, Bitterban under AMC Ward no_13_SH_ Earth Work, Sand Filling, P.C.C, Brick Work, C.C work  and other allied works.]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SH5bXAS%2FMfXSf7rjNViSjkw%3D%3D
20,2025_CERDD_65716_1,"[Vertical extension of remaining portion of CHC at  Takarjala, Jampuijala RD Block, Sepahijala District FY  2025-26   (PWD SoR 2023). ]",16-Sep-2025 05:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sn2jHCC1Nt%2BSPZXl5i6iVxA%3D%3D
21,2025_CEPWD_66009_1,[Constn  of Drain   from the house Dinesh Debnath to Swapan Majumder at Nagoan krishnanagar Bazar under BEUP of 6_ Agartala Assembly constituency.],27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1fvOytE0PsEmo%2BbQBr46Zw%3D%3D
22,2025_OSDDS_65698_1,"[Dismantling and removal of Abandoned  building  of Rabindranagar HS School, Laljuir Block, Kanchanpur, North Tipura for the year 2025-26.]",15-Sep-2025 06:55 PM,Director - Directorate of Secondary Education||Dy Director - Directorate of Secondary Education||Stipend Sec - Directorate of Secondary Education||OSD - Directorate of Secondary Education,07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Fya3hmN5b4umRtFMFbnH1A%3D%3D
23,2025_CERDD_65862_1,"[Supply of 1st class brick and 1st class straight picket for various work sites under Manu and Chawmanu RD Block area, LTV, Dhalai, 2025-26 (2nd call)]",22-Sep-2025 02:40 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-4, CE, RDD||Executive Engineer Dhalai Division-2",09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7QNzOtbHMcBS4it6GUNS%2Fg%3D%3D
24,2025_TSPCB_62532_2,[Supply of Certified Reference Material for the purpose of NABL Accreditation],11-Sep-2025 03:00 PM,Tripura State Pollution Control Board,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdFLL2JlZbedQfg5f%2BPTX0A%3D%3D
25,2025_AGRI_65668_1,"[Vertical Extension for Exem room of Agricultural Collage at Lambucherra, West Tripura]",16-Sep-2025 10:00 AM,Director Agriculture||Directorate of Agriculture||Chief Engineer Agriculture||Executive Engineer West II,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Suw4DmwANuB%2BZm6hMEyDeqA%3D%3D
26,2025_CEWR_65809_1,[Development of Inland Water Transport IWT infrastructure Dredging and Desiltation in Gomati River by using contractors own Amphibian dredger machine Disposal of dredged materials under Gumti Barrage Sub Division Udaipur Gomati Tripura during the],19-Sep-2025 04:45 PM,Chief Engineer PWD (WR)||SE Water Resource Circle No-III Udaipur||EE Water Resource Division No-III Udaipur,07-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScYtlUeIIALDnkSaLqJoseQ%3D%3D
27,2025_NRHM_65083_1,[SUPPLY OF EQUIPMENTS],30-Aug-2025 05:00 PM,State Health and Family Welfare Society,07-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrOphargm0OkirnzozKiA1Q%3D%3D
28,2025_PISC_65680_1,[High-Resolution Digital Terrain Model (DTM)],15-Sep-2025 04:00 PM,Tripura SCATFORM (CEO and Project Director)||Tripura SCATFORM (Sustainable Forest Management)||Planning and Implementation,15-Oct-2025 04:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8paw908ll5FgWuNqWCk2%2BA%3D%3D
29,2025_OSD_65666_1,[Procurement of fully automated hematology cell counter machine 3 part at AGMC and GBP H Agartala],15-Sep-2025 12:00 PM,Director of Health Services||Medical Supt. - AGMC and GBP Hospital||OSD - AGMC and GBP Hospital,17-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SP5aSCn4jJ6qSjFdEzENQNQ%3D%3D
30,2025_CERDD_65873_1,[INTERNAL ELECTRIFICATION OF KALACHERRA HS SCHOOL DURING THE YEAR 2025-26.],23-Sep-2025 09:00 AM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-3, CE, RDD||Executive Engineer Northern Division-2",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl4hS84LLGfhlEq6HkXcKqA%3D%3D
31,2025_AGRI_65711_1,"[Setting up of Integrated Seed Processing Plant at Bijoynagar, under Mohanpur Agri Sub-Div. SH Providing Internal Electrification]",17-Sep-2025 10:00 AM,Director Agriculture||Directorate of Agriculture||Chief Engineer Agriculture||Executive Engineer West II,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8vWGUyGZl7YblkdDiLmWeg%3D%3D
32,2025_MTIDC_65792_1,[Hiring of 1 one number Maruti Wagon R  Maruti Celerio X  Maruti Eco  type vehicle  including fuel and driver for a period of 1one year for the official use of the General Manager II TIDCL    ],20-Sep-2025 06:00 PM,"Managing Director, TIDC Ltd",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S37qi2%2Bxt6bqb455njPd4ng%3D%3D
33,2025_CEPWD_65213_1,"[Preparation of Feasibility Study Report including General Arrangement Drawings (GAD), Cross sections, detailed alignment plan, cost estimate, RFP and draft Agreement  etc. for Construction of double lane Flyover from Jaganath Chowmuhani to Khilpara v]",02-Sep-2025 06:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Third Circle||EE Udaipur Division",10-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBJBxsN5LyOQ%2BxAJZwlc37g%3D%3D
34,2025_CEPWD_65896_1,[Construction of boundary wall surround the Office Building area of the PWD  R AND B  Ganganagar Sub Division  Rajkandi during the year 2025 26 SH  RCC Boundary wall in c  entrance gate  L 300m ],23-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), First Circle||EE PWD (R and B) Kumarghat Division",14-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sio4Z3luHd4BKSGQoAx8Unw%3D%3D
35,2025_CEPWD_65989_1,[Construction of road from the house of Anjan Das to Tapan kumar Roy near south Indranagar Anganwadi school under BEUP of 6_Agartala Assembly constituency],27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAXNspGIKa4Wsyu3bMzh8wg%3D%3D
36,2025_DIT_65515_1,[Selection of Agency for Supply of Manpower for CM Helpline Tripura 1905 Service],10-Sep-2025 06:55 PM,Directorate of Information Technology,07-Oct-2025 12:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdHXsfgQb17sfaBcI7CE1iA%3D%3D
37,2025_Urban_65538_1,[Construction of Pink Toilet 01(one) No.  under Sonamura                                 Nagar Panchayat during the year 2024-25.],11-Sep-2025 10:15 AM,Director (Urban Development Department)||Joint Director (Urban Development Department)||Sonamura Nagar Panchayat,09-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEOTf5g6kqRwVjmB97j3ioQ%3D%3D
38,2025_CMOGD_64685_2,[procurement of Ultraportable Handheld Digital X-Ray Kit and Laparoscopy machine],20-Sep-2025 06:00 PM,Director of Family Welfare and Preventive Medicine||Chief Medical Officer - Gomati District,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIC4CnTdV%2BFkE1CrZo7zqhw%3D%3D
39,2025_CEPWD_65992_1,[Constn. of road from the house Harekrishna Malakar  to Srinivas Debnath at KumariTilla   under BEUP of 6_ Agartala Assembly constituency.],27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StTZDV1AYszZu6%2BIY%2FluxWQ%3D%3D
40,2025_CEPWD_66030_1,[FDR_Urgent protection of a vulnerable pond by CC block Ch 0 point 65 Km on Golaghati road to Deer Park (L_5 Km) opposite house of Sri Jayanta Banik during and Mtc of road from Bishalgarh Golaghati Road to Deer Park roa via ],27-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Fourth Circle||EE PWD (R and B) Bishalgarh Division",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShBjHNtKGSIqSnLT1VmWczQ%3D%3D
41,2025_DIT_65438_1,"[RFP for selection of agency for construction of DG Sheds at IT Bhavan,  Indranagar, Agartala ]",09-Sep-2025 05:45 PM,Directorate of Information Technology,30-Sep-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SiaFF56GN5bLLtRBL9f8Q2Q%3D%3D
42,2025_CEPWD_65981_1,"[Special Mtc. Of Govt. Non_residential building during the year 2025_26_ SH_ Aluminium Work, Bamboo wood wall cladding and Other allied work of Pragna Bhavan under Construction Sub_ division_II. Gurkhabasti, Agartala.]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SH%2FxdTFKe3saUtSHyfxYoQA%3D%3D
43,2025_CERDD_65890_1,"[Construction of New pipe water and storage of water facilities system with community washing and bathing complex at K K Nagar GP under Bishalgarh RD Block, Sepahijala during the year 2025-26 (PWD SoR 2023).]",23-Sep-2025 02:30 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sh7NiBCPt%2BKv9oZMziTPF6A%3D%3D
44,2025_CEPWD_66003_1,"[Constn. of  road and drain from the house Druba Barua  to Namita Debnath at Indranagar, Kali Mandir road  under BEUP of 6_Agartala Assembly constituency ]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3aOZdzW67X2W%2B7BT1REGIA%3D%3D
45,2025_CEPWD_65740_1,"[Construction of 1000 seated Capacity Auditorium building at Ramthakur College Campus at Badharghat, Agartala, West Tripura_Balance works]",18-Sep-2025 02:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No V",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sf0p1v1JYkZ2fyboOjbqYEA%3D%3D
46,2025_DDSE_65847_1,[Hiring of Agency for development of EMIS and SIMS.],20-Sep-2025 06:55 PM,Director - Directorate of Secondary Education,09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SG5G%2FkpzVrEgTXNIWpmbzSw%3D%3D
47,2025_IC_65554_1,[Selection of Agency for Preparation of Techno Economic Feasibility TEF Report and Implementation Roadmap for Bamboo-Based Biofuel Project in Tripura],12-Sep-2025 05:00 PM,Tripura Bamboo Mission Society||Tripura Bamboo Mission Society (Managing Director)||Office of Directorate of I and C,16-Oct-2025 05:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShYEt6NzXHl%2BWeZdHYUE9kg%3D%3D
48,2025_TIADB_65544_1,[Construction and Maintenance of Power and Electrical works etc at Bodhjungnagar Industrial Estate PACKAGE 11],12-Sep-2025 06:30 PM,Project Director- PMU-ADB Project- TIDCL,13-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAUJfHsHk8nMF2zH8NPgutw%3D%3D
49,2025_CEPWD_65995_1,[Maintenance of PWD road from NH08 to Saboj Sangha (L_0 point 56 Km) and Chowmuhani Bazar to Nath para (L_0 point 65 Km) Chowmuhani Bazar GP under Amtali PWD (RnB) Sub Division during the year 2025_26 ],27-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Fourth Circle||EE PWD (R and B) Bishalgarh Division",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SazJZTM7kxp7I4r8sVpwvRQ%3D%3D
50,2025_OSDDS_65695_1,"[Construction of 05 unit Ramp and Handrail at 05 nos School under Kalyanpur, Tulashikhar and Padfmabil block of Khowai District for the year 2024-25 of  Elementary Level .]",15-Sep-2025 06:55 PM,Director - Directorate of Secondary Education||Dy Director - Directorate of Secondary Education||Stipend Sec - Directorate of Secondary Education||OSD - Directorate of Secondary Education,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSyQXrVcNK%2FiR5MPhaYK7ug%3D%3D
51,2025_OSDDS_65692_1,"[Major Repairing of Gabtali High School, Rajnagar and Natun Chow Para SB School, Jolaibari  during the year 2025-26 under PM Shri Scheme]",15-Sep-2025 06:55 PM,Director - Directorate of Secondary Education||Dy Director - Directorate of Secondary Education||Stipend Sec - Directorate of Secondary Education||OSD - Directorate of Secondary Education,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sf66CSlvsV0XwdISO4kFkfQ%3D%3D
52,2025_TIADB_65117_1,[Construction and Maintenance of Industrial Safety and Security etc at Bodhjungnagar Industrial Estate Tripura PACKAGE 18],30-Aug-2025 06:30 PM,Project Director- PMU-ADB Project- TIDCL,14-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SixNDx%2BKj9Wz9ttWQ%2Bw%2FXvw%3D%3D
53,2025_SAMC_65901_1,"[Const of a. CC road and guard wall starting from H.O Swadesh Debnath to H.O Parimal Debnath at Indranagar East side of ITI Brick soling road and guard wall starting from Nandannagar main road near Royal Brothers Gas Agency to H.O Uttam Dhar at, W. 07]",23-Sep-2025 06:00 PM,Mayor- Agartala Municipal Corporation||Superintendent Engineer- Agartala Municipal Corporation,07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sp4gqJtV3UvQJm6YkjZSE6Q%3D%3D
54,2025_CEPWD_65954_1,"[Development of Road during the year 2025_26_ Periodical Repair of Road starts from By pass main road to House Satish Paul under AMC ward no 6 at Full qtr, Sarkar para (Length is 0 plus .950 KM) during the year 2025_26 Under jurisdiction Construction ]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEHcl8RHgLVK%2BINTHAUUilA%3D%3D
55,2025_CERDD_65887_1,[CONSTRUCTION OF PANCHAYAT BHAWAN SINGLE STORIED HAVING PROVISION OF G1 AT JOYMONIPARA ADC VILLAGE OF LALJURI R.D. BLOCK UNDER RD KANCHANPUR DIVISION DURING THE YEAR 2025-26.],23-Sep-2025 03:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-3, CE, RDD||Executive Engineer Northern Division-2",09-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxX%2FVxHEXkbnQOe4qFARgGg%3D%3D
