Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
243,2025_ARMY_730694_1,24,[STP (15 KLD)],13-Sep-2025 09:00 AM,IHQ of MoD (Army)-(OSCC)||Eastern Comd-IHQ of MoD (Army)-(OSCC)||CORPS 3-Eastern Comd-IHQ of MoD (Army)-(OSCC)||ENGR UNIT 5-IHQ of MoD (Army),29-Sep-2025 09:00 AM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SL8oYgcg91ygBlHOJUzuzJw%3D%3D
244,2025_MES_730679_1,24,[REPAIR / REPLACEMENT OF ROOF SHEET FALSE CEILING AND FLOORING AND REPAIR OF PLASTERING JOINERY SANITARY FITTING PLASTERING AND OTHER MISC WORKS AND PERIODICAL SERVICES TO CERTAIN OTM ACCN AND CERTAIN MISC WORKS AT LACHUNG LANKA AND BITCHU UNDER GE],13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SILIGURI ZONE - MES||HQ 136 WORKS ENGINEERS - MES||GE 867 EWS - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxBw%2BSbcANzbrH8EQqjLofw%3D%3D
245,2025_MES_730683_1,24,[REPAIR TO SECURITY FENCING GATE PATHWAY/HARDSTANDING RETAINING WALLS AND ALLIED WORKS AT CHATTEN CHUNGTHANG RANGMA RANGE THENG LACHUNG LANKA AND BITCHU  AND CLEANING /REPAIR AND REPLACEMENT OF SEWAGE LINE SWPTIC TANK AND SOAKAGE WELL DRAINS AND OTHER],13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SILIGURI ZONE - MES||HQ 136 WORKS ENGINEERS - MES||GE 867 EWS - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjIrrrV3lm5fXEeDTeOt5nw%3D%3D
246,2025_MES_730684_1,24,[CLEANING REPAIR AND REPLACEMENT OF SEWAGE LINE SEPTIC TANK AND SOAKAGE WELL DRAINS AND REPAIR OF PLASTERING JOINERY SANITARY FITTING PLUMBING AND PERIODICAL SERVICES TO CERTAIN OTM ACCN AND CERTAIN MISC WORKS AT CHATTEN CHUNGTHANG RANGMA RANGE AND TH],13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SILIGURI ZONE - MES||HQ 136 WORKS ENGINEERS - MES||GE 867 EWS - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sq9qMez%2BHKGRBAj5FoCXLCg%3D%3D
247,2025_MES_730612_1,24,"[SPECIAL REPAIR FOR REPLACEMENT OF OLD RUSTED POLES / DEFECTIVE RCC / PCC POLES OF ILLUMINATION SYSTEM WITH CONNECTED ACCESSORIES AT AJAY BAUGH AREA, JAYANT PARK, ASHWINI NAGAR AND OTHER OFFICERS MD ACCN AREA AND PROVN OF SPLIT AC FOR NCN SWITHCES]",13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE SC AND CE (A and N) ZONE - MES||CWE PORTBLAIR - MES||GE MINNIE BAY PORTBLAIR - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsjG6sbiVJuHztPqCONpm4g%3D%3D
248,2025_MES_730587_1,24,"[8630/E8- REPAIR / MAINT OF STREET LIGHTS, PERIMETER LIGHTS, BOLLARD LIGHTS, EXTERNAL LIGHT FITTIGS AND CONNECTED WORKS UNDER AGE E/M-II OF GE MINNIEBAY, SRI VIJAYA PURAM]",13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE SC AND CE (A and N) ZONE - MES||CWE PORTBLAIR - MES||GE MINNIE BAY PORTBLAIR - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiAYO2yWtdmsoLdWlPGWkZQ%3D%3D
249,2025_MES_730687_1,24,[PROVN OF 04 x REVENUE WORKS AT CERTAIN LOCATION  AND 01 X MINOR WORK UNDER GE (NORTH) BINNAGURI],13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SILIGURI ZONE - MES||CWE BINNAGURI - MES||GE (N) BINNAGURI - MES,06-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoxOrQpufDHUBEIeh5f4yXA%3D%3D
250,2025_MES_725764_2,24,[SPL REPAIR TO BLDG NO. T-45 AT KIARI AND PROVN OF 02X 125 KVA DG SETS  AT KARZOK UNDER GE 860 EWS],13-Sep-2025 09:00 AM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE NC AND CE LEH ZONE - MES||HQ 138 WORKS ENGR - MES||GE 860 EWS - MES,01-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1WxFbje53ezbS0Xc2iEyCg%3D%3D
251,2025_MES_730658_1,25,[COMPREHENSIVE DAY TO DAY MAINT FOR MD ACCN AT MIL STN UDAIPUR],12-Sep-2025 06:55 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CESC AND CE JODHPUR ZONE - MES||CWE(ARMY) JODHPUR - MES||AGE(I) UDAIPUR - MES,02-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPXY06OTg2pxEJ8cLP55AdA%3D%3D
252,2025_MES_730452_1,25,"[COMPREHENSIVE MAINTENANCE OF LIFTS INSTALLED AT P-404, KIRTI ENCLAVE AND VAT SITE SMA VARUNAPURI  UNDER GE (NW) VASCO]",12-Sep-2025 06:55 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CESC AND CE( NAVY )MUMBAI - MES||CWE NAVY VASCO - MES,11-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQknt1TZSbXviX4ROAA2RYA%3D%3D
