Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
33,2025_PWD_17592_1,[Construction of 8500-gallon capacity Service reservoir including pipe trenching of pending minor works FHTC house to house connection of work for WSS Choskore Additional (under JJM) I.d. 8317751.],24-Sep-2025 02:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Kargil||PHE - Kargil,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFPtNqqIA7NxY9z4nr2imhA%3D%3D
34,2025_PWD_17605_2,[Flood Protection work in Tokpochenmo at Shuksarthang Wanla(Under SDP)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,13-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKDmAN21OlUTy1Nmyb84k0w%3D%3D
35,2025_PWD_17511_2,[Providing and fitting of 3HP Solar Submersible/Horizontal pump and laying and fitting of 80mm dia pipe line for tsewang Gurmet and other at Tarchit Wanla(Under Untied)],27-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkamoDfRjGkjnK0VUBZ3jHg%3D%3D
36,2025_FEE_17615_1,[Supply of Fire Wood Dry Kashmir Kikar in pieces size 2.5 to 3 length ],27-Sep-2025 03:05 PM,Forest Ecology and Environment||Chief Conservator Forest - Ladakh||Forest Department - Leh,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjZPoJQ1DY4iyAXzAj5he0w%3D%3D
37,2025_PWD_17582_1,[Construction of Range Office cum Rest House at Markha.(Under SDP)],23-Sep-2025 04:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||Construction Division - Leh,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScGwoIddc5uoZMhnhM2f67A%3D%3D
38,2025_PWD_17553_2,[Preparing Detailed Project Report for Irrigation Canal Gunesthang Nimoo],19-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQ5bLycWZyDvGd%2BOVQE5QzQ%3D%3D
39,2025_RDD_17548_6,[Remodeling Of Irrigation Khul At Dambujuk To Dambutiktik At Domkhar Part-II],18-Sep-2025 05:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Development Department - Leh,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3ndWOEtAwpLFNk2t%2BDHctA%3D%3D
40,2025_PWD_17607_8,[Construction of Artificail Glacier at sakti warilla by way of Crate bund at Warilla part B(Under Capex)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYac14atKVcZOMGV8w%2FF7Nw%3D%3D
41,2025_PWD_17399_1,[Construction of EKLAVYA MODEL RESIDENTIAL SCHOOL Nubra (by way of Hostel building and Academic Block).],02-Sep-2025 06:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nubra,30-Sep-2025 02:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJ1eTJa6vHCZkfHvsKOYe4A%3D%3D
42,2025_JDA_17584_1,[Supply of UV Stabilized regidex cross laminated 200 GSM HDPE Transparent natural white finished size UV Film tarpailin for Green House 35 ft X 22 ft],24-Sep-2025 04:00 PM,Agriculture Department Ladakh||Joint Director Agriculture||Agriculture Department Leh,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW%2BgPNN9esiPY9EeuM9OlCg%3D%3D
43,2025_PWD_17607_7,[Balance work for construction of Irrigation Khul at Skara(Under Capex)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBUMBUmfuZxC%2B9XWnkxCSYg%3D%3D
44,2025_PDNRE_17595_1,"[Supply, Installation, testing and commissioning for Shifting of 11 KV line at Lobar Choskore Kargil]",24-Sep-2025 06:00 PM,Power Development and Non-Renewable Energy||Chief Engineer Distribution PDD||SE Distribution Circle Ladakh - Leh,03-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeQmDyhJObonlyg0g%2B%2BB7Pw%3D%3D
45,2025_FEE_17558_2,"[Construction of crate bunds at Nidder, Tikur, Rongo, Koyul and Demjok areas of Nyoma Forest Range for the year 2025-26 under the scheme CAMPA 52g]",19-Sep-2025 05:00 PM,Forest Ecology and Environment||Chief Conservator Forest - Ladakh||Forest Department - Leh,01-Oct-2025 03:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sjd7aqjhpeV6%2F3hcrhVdDjQ%3D%3D
46,2025_PWD_17607_3,"[Construction of concrete protection bund at Karok Mohalla,Lungba Fanjila(Under Untied)]",26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFbjAqMB3XjIciav7j%2BMN3w%3D%3D
