Serial Number,Title,Organisation,Closing Date,Link
1,[Const. of 6 lane Zirakpur Bypass Starting from Junc. with NH7 Zirakpur Patiala DC 0.000 and ending at Junc. with NH5 Zirakpur Parwanoo DC 16.800 TL 19.200 Km in Punjab and Haryana under NH(O) on HAM],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sd4fSVS17%2Fjcm38slFGADLw%3D%3D
