Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
519,2025_UPPRD_1070401_24,51,[Rajdeeha me neruadeeh bandha se suresh yadav ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgpT%2FivMunvm8%2BtepEFea%2FA%3D%3D
520,2025_UPPRD_1070401_27,51,[GRAM SABHA PIPARIDIHA ME K M K INTER COLLAGE GATE SE SARVJANIK SAOCHALAY HOTE HUE HAAT BAJAR TAK CC/SOLING KARYA ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Fgxkm6qwZQJvdRJJpPFUIw%3D%3D
521,2025_PVVNV_1030931_2,52,[Work of Routine and Emergency line Maintenance Work],03-Sep-2025 04:00 PM,Purvanchal Vidyut Vitran Nigam Limited  Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,19-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvRkZUgY0Kw%2B6DrSGURe0Fw%3D%3D
522,2025_UPPRD_1070401_7,52,[Gram sabha bhadeed me Shravan singh ke ghar se rajbhar basti hote hue dhobi basti ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqZasHDv4P4BLq8qU7d9TdA%3D%3D
523,2025_UPPRD_1070401_5,52,[Piparsath dai sthan se vakeel pandey ke tubewell hote hue nale ke aor dhakkandar nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0gju6D1zCKcprGqj4q6c9g%3D%3D
524,2025_UPPRD_1070401_6,52,[Gram sabha jamalpur buland me chote lal ke ghar se jogendra ke ghar ke aor dhakkandar nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6y53ts7ViOkPLTaPNs8WYQ%3D%3D
525,2025_UPPRD_1070401_9,52,[Gram sabha khanpur nala se jogendra chauhan ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8Oryu4tjL5BhfoS9ISwlSQ%3D%3D
526,2025_UPPRD_1070401_8,52,[Chaliswa gram sabha me baha se gaon ke  aor nala nirmad kary],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShSgghya9ZKnRGvH37rYTSw%3D%3D
527,2025_UPPRD_1070401_16,52,[Gram panchayat basaratpur anwar ke ghar se hari gond ke dukan hote hue suryabhan chauhan ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3StW8to9T%2FaoWapSh4YD0A%3D%3D
528,2025_UPPRD_1070401_15,52,[Pijda allipur ke satyendra kumar singh ke ghar se pokhri ke aor nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIpLYm84niFNQYPlDRz50tA%3D%3D
