S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
11,1,24-Sep-2025 02:40 PM,06-Oct-2025 10:00 AM,06-Oct-2025 12:00 PM,[Expression of Interest for Vendor Empanelment in BEL],"[Expression of Interest for Vendor Empanelment in BEL]
																				[		BEL/Software/800016160 ][2025_BEL_98198_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StCNGeb8IpHNWLW6vI1h74g%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||Software||Purchase
12,1,24-Sep-2025 12:30 PM,06-Oct-2025 06:00 PM,07-Oct-2025 12:00 PM,[PAN INDIA FTL ROAD TRANSPORT CONTRACT-2025],"[PAN INDIA FTL ROAD TRANSPORT CONTRACT-2025]
																				[PAN INDIA FTL ROAD TRANSPORT CONTRACT-2025][2025_BEL_98196_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjEGZhKVNVpJPKKK%2Bp7WKdg%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||CMS - BEL||Purchase-CMS - BEL
13,1,23-Sep-2025 10:00 AM,03-Oct-2025 02:00 PM,03-Oct-2025 05:00 PM,"[SUPPLY, INSTALLATION, TESTING and COMMISSIONING OF AIR CONDITIONING SYSTEM FOR PROPOSED FIRST FLOOR FOR DandE BUILDING, BE-KOT ]","[SUPPLY, INSTALLATION, TESTING and COMMISSIONING OF AIR CONDITIONING SYSTEM FOR PROPOSED FIRST FLOOR FOR DandE BUILDING, BE-KOT ]
																				[BEL_KOT/ES/2025-26/185 ][2025_BEL_98179_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAU7am9kxQaQFzfw2NTwRgA%3D%3D,Bharat Electronics Limited||Kotdwara Unit - BEL||Contracts-Kotdwara - BEL
14,1,22-Sep-2025 06:00 PM,07-Oct-2025 03:00 PM,08-Oct-2025 11:00 AM,[Term Contract for Communication and Networks inside BE Factory and Estate.],"[Term Contract for Communication and Networks inside BE Factory and Estate.]
																				[09/000022/2025][2025_BEL_98184_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sp7BfwAVx2AwTZgEt7Yp5Cw%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Contracts-ES - BEL
15,1,22-Sep-2025 11:00 AM,06-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,[Proposed painting and  concertina coil repair works on compound wall at ANVPF at Nimmaluru.],"[Proposed painting and  concertina coil repair works on compound wall at ANVPF at Nimmaluru.]
																				[MC/ES/2025/RBA/150][2025_BEL_98174_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9aJ7Bt7qQCIcvdCbo42aaA%3D%3D,Bharat Electronics Limited||Machilipatnam Unit - BEL||Contracts-Machilipatnam - BEL
16,1,19-Sep-2025 06:00 PM,04-Oct-2025 06:00 PM,06-Oct-2025 12:00 PM,[Renovation of Toilets at Assembly/Production building at BEL - CHN],"[Renovation of Toilets at Assembly/Production building at BEL - CHN]
																				[CHN/ES/4798/7480/25-26][2025_BEL_98163_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8XjIaar0l6knr7E9YsztGQ%3D%3D,Bharat Electronics Limited||Chennai Unit - BEL||Contracts-Chennai - BEL
17,1,19-Sep-2025 05:45 PM,29-Sep-2025 09:00 AM,29-Sep-2025 11:00 AM,[Maintenance of BEL Transit Accommodation situated in Building No E1 and E2 at Sector 18 CIDCO Colony New Panvel],"[Maintenance of BEL Transit Accommodation situated in Building No E1 and E2 at Sector 18 CIDCO Colony New Panvel]
																				[NAMU/HRAndA/170004/BTA][2025_BEL_98168_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoLzdNP4CTmiXzgDm1dwo2A%3D%3D,Bharat Electronics Limited||Navi Mumbai - BEL||Contracts-Navi Mumbai - BEL
18,1,19-Sep-2025 12:00 PM,29-Sep-2025 05:00 PM,30-Sep-2025 02:00 PM,"[Procurement of MSO 3GHZ, Qty. 03 No]","[Procurement of MSO 3GHZ, Qty. 03 No]
																				[BEL_KOT/PUR/2025-26/185][2025_BEL_98155_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=So0b7eI2sM5Gdfv3rP83QiA%3D%3D,Bharat Electronics Limited||Kotdwara Unit - BEL||Contracts-Kotdwara - BEL
19,1,18-Sep-2025 03:00 PM,29-Sep-2025 11:00 AM,29-Sep-2025 05:00 PM,"[Construction of Transit Accommodation and Guest House at DSIC Palasamudram, BE-PS (Project-III).]","[Construction of Transit Accommodation and Guest House at DSIC Palasamudram, BE-PS (Project-III).]
																				[12/000011/2024][2025_BEL_98150_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SErRNi%2FrBbqt9d25Cpzt35w%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Contracts-ES - BEL
20,1,18-Sep-2025 10:30 AM,04-Oct-2025 06:00 PM,06-Oct-2025 10:00 AM,[Renting out proposed Shed No.B-05 in Industrial Estate.],"[Renting out proposed Shed No.B-05 in Industrial Estate.]
																				[BG/ES/PUR/1184/01][2025_BEL_98148_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOttvVM1xLDmBP%2B%2BPxRhWCg%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Purchase-ES - BEL
