Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
48,2025_CHD_88591_1,[SR TO RB OF JUDGE HOUSES AND OTHER TYPE HOUSES (WOODEN WORK AND OTHER MISC. WORKS) SECTOR 19 CHANDIGARH. ],25-Sep-2025 12:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNriwIwHVKEqq7%2BNcQ6GX2Q%3D%3D
49,2025_CHB_88482_1,[Raising of water meter chambers for 1600 Small Flats at Dhanas Chandigarh],19-Sep-2025 12:00 PM,"Chandigarh Housing Board||Engineering-CHB||Executive Engineer, Division-VII",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJGPq91J21u1wyBDd94QoSQ%3D%3D
50,2025_MCC_88637_1,"[REPAIR AND REPLACEMENT OF PUMPING MACHINERY AT TUBE WELL  NEAR COMMUNITY CENTRE SECTOR-56 and BOOSTER BACKSIDE GURUDWARA MALOYA AND OTHER ALLIED WORKS AT MTC. BOOTH, SECTOR 52 UNDER THE JURISDICTION OF SDE MC PH SUB DIVISION NO. 17, CHANDIGARH]",26-Sep-2025 01:00 PM,Municipal Corporation||Engineering-MCC||Public Health Division - II,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmkSDzfYmdUEmgekpOVsfBQ%3D%3D
51,2025_CHD_88635_1,[RE-CARPETING OF V-5 ROAD FOR APPROACH TO COMMUNITY CENTRE JANJ GHAR AND SHOPPING CENTRE AT MALOYA CHANDIGARH],26-Sep-2025 12:00 PM,Chandigarh Administration||Engineering||Construction Circle - I||CP - I,03-Oct-2025 02:00 PM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StzAvcby5tG0p6OIqYgJuuQ%3D%3D
52,2025_CHD_88639_1,"[MAINTENANCE OF ELECTRICAL INSTALLATION IN NON-RESIDENTIAL BUILDING AT CHANDIGARH (PROVIDING AMC OF CCTV CAMERAS INSTALLED INSIDE THE COURTS ROOMS, BRANCHES AND CHILD WITNESS COURT IN DISTRICT COURT COMPLEX, SECTOR- 43, CHANDIGARH). ]",26-Sep-2025 12:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - II,06-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2%2Fjv08U8n7HOKxGu3E%2FJqw%3D%3D
53,2025_CHD_88592_1,"[SPECIAL REPAIR OF THE TYPE II, III AND IV POLICE HOUSE IN SECTOR 34, CHANDIGARH, UNDER SUB DIVISION C-8 FOR THE FINANCIAL YEAR 2025-26 (RESIDENTIAL BUILDING)]",25-Sep-2025 12:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - VI,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbtG6VGoAw57wAFJTswRWPg%3D%3D
54,2025_CHD_88580_1,"[ANNUAL REPAIR AND SPECIAL REPAIR FOR MAINTENANCE OF TYPE-XI AND X HOUSES IN SECTOR-19, CHANDIGARH (336 NO HOUSES) (YEAR 2025-26)]",24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0jEU%2BO%2B4DH6rfQXyxwb2wA%3D%3D
55,2025_CHD_87975_1,"[PROVIDING ANNUAL MTC. OF 1 NO. 8 PASSENGER LIFT OF THYSSENKRUPP MAKE IN SPIC PUNJAB ENGINEERING COLLEGE, SECTOR 12, CHANDIGARH. (FOR THE YEAR 2025-26).]",20-Aug-2025 02:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - III,01-Oct-2025 12:00 PM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQ993W1A%2BNPMQ9ldNpmtTPw%3D%3D
56,2025_CHD_88543_1,"[MAINTENANCE OF ELECTRICAL INSTALLATION IN NON-RESIDENTIAL BUILDING AT CHANDIGARH. (REPLACEMENT OF DEFECTIVE ELECTRICAL ACCESSORIES AND SWITCHGEAR INSTALLED IN GOVT.SCHOOLS IN SECTOR-32, 46 AND 49, CHANDIGARH UNDER THE JURISDICTION OF SDE, E-4, CHD]",23-Sep-2025 01:10 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - II,30-Sep-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyZPJxocpGI3P8T5s57203w%3D%3D
57,2025_PU_88407_1,"[Provision of Re-tile terracing and repair roof of various categories of houses in P.U. Campus, Sector- 14 and 25, Chandigarh. (Type A,B,C,D,E including equivalent categories Rs. 40.00 Lacs).     ]",15-Sep-2025 05:00 PM,Panjab University||Construction/Maintenance,23-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S534jAPz%2BYyDw5RzZBOZBGw%3D%3D
