Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
131,2025_PWD_278662_1,"[EOR to ITI jaffarpur, Under Sub Division - I of SWBMD, New Delhi. SH- Repair of toilet, white washing and misc. works  Balance work.]",24-Sep-2025 01:40 PM,Public Works Department||CE/SE/M1-M12||EE/M121(N),30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfqiYUUi9tNESk8WoEkJFrg%3D%3D
132,2025_IFC_278663_1,"[of Maintenance of Ghazipur Drain by removing of MSW, floating material, jungle grass, shrubs, hycinath etc from RD 0m to 6150m for duration of 6 months]",24-Sep-2025 01:55 PM,Irrigation and Flood Control||ZONE-I||Flood Circle-I||Civil Division-III,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEerHmV3Qw6uAk8eAzdretA%3D%3D
133,2025_DJB_278875_5,[NIT No. 33(2025-26) Item No. 5],27-Sep-2025 05:00 PM,Delhi Jal Board||Delhi Jal Board||EE (Civil) - 15,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SP7tUlpLGeJrzDi2v9sFitQ%3D%3D
134,2025_DJB_277028_1,[De-Silting of Dakshiniuri Trunk Sewer from Krishi Vihar Culvert to Andrews ganj SPS under the command of WWTP Okhla. NIT 04-Item no. 1],20-Aug-2025 04:30 PM,Delhi Jal Board||Delhi Jal Board||EE(C) DR- XV,09-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Ssynec5G7tHD7P5w1LCD0TA%3D%3D
135,2025_PWD_278763_1,"[A/A to KKD Court Complex, Shahdara, Delhi dg. 2025-26 ]",25-Sep-2025 03:30 PM,Public Works Department||CE/SE/B1-B13||EE/B133,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVfmdfA%2FtnxJut5uY33CJJw%3D%3D
136,2025_NSIT_278363_1,[SITC of VRV VRF Air Conditioning System in Centre for Excellence and Allied Works at NSUT West Campus],18-Sep-2025 04:00 PM,NSIT||Engineering Cell,06-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Syu6yY0nSw%2FR%2Fu9Hg5kdSDw%3D%3D
137,2025_DUSIB_278829_1,[Construction of Night Shelter (Revenue)],26-Sep-2025 05:00 PM,Delhi Urban Shelter Improvement Board||Engineering Department||SE-III||DD-VI,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHiy7tr4Z35BGHrrIP0dq2A%3D%3D
138,2025_PWD_278594_1,"[Special Repair works under Jurisdiction of NBD M-322 Sub-Division NB-14 at ITI Jahangirpuri, Delhi (SH Waterproofing, MS windows, Aluminium windows, boundary wall, concertina and misc. Urgent civil work) during 2025-26]",23-Sep-2025 04:00 PM,Public Works Department||CE/SE/M3-M32||EE/M322,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7v3yklpVDbWIL0W05bMlcw%3D%3D
139,2025_GGSIP_278239_1,[peration and Maintenance of Audio Video system at GGSIPU Campuses],16-Sep-2025 06:00 PM,GGS INDERPRASTHA UNIVERSITY,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrunmZ1lY2FrlKxxmdku74Q%3D%3D
140,2025_NDMC_277974_1,[Phase I of Providing 24x7 Water Supply in NDMC area.SH.  Providing continuous (24x7) Water Supply of Vinay Marg Water Boosting Station (WBS) Command area.],10-Sep-2025 02:05 PM,New Delhi Municipal Council||Civil-III||W/S,06-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRkhqUOJGs1Jn65xi5jnqzw%3D%3D
